gene_id,SLX.13194.A002,SLX.13194.A003,SLX.13194.A004,SLX.13194.A008,SLX.13194.A009,SLX.13194.A010,SLX.13194.A005,SLX.13194.A006,SLX.13194.A011,SLX.13194.A012
ENSG00000248333,10.388935870038727,10.29200551609756,9.8917729361748,10.443402703935503,9.82000281361529,10.198585416508207,10.40496287806328,10.267262461769441,10.374170516304085,10.25856870658576
ENSG00000189339,10.14655901075716,10.319492186083131,9.867387186903821,10.484319933233904,10.086879292368218,10.57302241032906,10.287677135794798,10.23859791594963,10.196221135247752,10.590381474240923
ENSG00000008128,8.962901387532025,9.087774938426968,8.945300474722263,9.101163609616531,8.991202475552374,8.986524708883325,9.09315110111524,9.026394688329939,9.055373296182816,9.067077394507098
ENSG00000268575,8.915839517247893,9.051793517522409,8.893701333410656,9.104266692311864,8.991202475552374,9.140001096325745,9.05636024301539,9.107564036908315,9.077122161307559,9.111082570294611
ENSG00000215790,9.11886904602152,9.295219415442237,8.579390881276904,9.521238183794956,8.682327632096987,9.478631439917487,9.274053541483253,9.24081121631107,9.421405696048033,9.611703059840181
ENSG00000008130,12.118642464110337,12.166031510750761,11.561172639868184,12.348725671121375,11.746806815602007,12.294473673833936,12.081046913613008,12.156992436841874,11.849584317955353,12.310791589759091
ENSG00000078369,13.796547617474424,13.904831196297955,13.00073111969342,13.811981364049908,12.987877855356631,13.956820162289965,13.878973595186505,13.819463562239251,13.90303235033853,13.906645329387501
ENSG00000067606,9.598655606464959,9.957567435239705,9.245026870786825,9.90078950747692,9.420499874995494,9.955771091460797,9.821968391241526,9.942218468285297,9.894788937710326,10.338119991578795
ENSG00000162585,9.897230406002935,10.208232954901733,9.414733375036946,10.299838242240735,9.558998040784024,10.108313253830906,10.079561027584417,9.988419681340293,9.905588801294616,10.42240502027267
ENSG00000157933,9.785780573549948,9.83881799831335,9.002274503931776,10.034090651898524,9.230256728807841,9.871112867380578,9.948218573250115,9.803425819863504,9.720936994264777,10.076100900122109
ENSG00000116151,9.142751779782886,9.079580335013057,8.796041659701572,9.04368722679548,8.886983449590879,9.183749556885887,8.807229819935452,9.01222719881545,8.925329970781767,9.030492416784154
ENSG00000157916,11.539044751115146,11.631401863693107,10.871029005441768,11.550592537614797,10.842882046820579,11.4203640514874,11.766606353071518,11.55747160172596,11.55975473176482,11.418787014038344
ENSG00000157911,9.734707710153218,10.1489742334357,9.332991893760742,9.982676699562926,9.575953807628526,10.047046195884718,10.024857715767801,10.131943234551661,9.79071212608782,10.083896213416514
ENSG00000157881,9.105614364117201,9.198827158451271,8.932654687917664,9.094930116025626,8.757933758890843,9.146676625688544,9.000805910241146,9.015392528848013,8.844213248251256,9.136638063919907
ENSG00000158109,10.395288019794753,10.30632705773538,9.693285102101838,10.501782629958777,9.649504916075852,10.228618707041912,10.536195900424952,10.394966578998762,10.43030003924248,10.449387752669745
ENSG00000116213,9.801949977057372,10.114236808289924,9.403791298283055,10.029761108102425,9.401195575462172,10.134445731547805,10.174379502356064,9.876196186068833,9.906783289403593,9.822622510289856
ENSG00000227372,9.144896930825938,9.503165256322452,8.23691267217863,9.312439435877973,8.266510668098181,9.548015190057315,9.120906795685965,9.271138755721267,9.100771583222864,9.39136874137329
ENSG00000130764,11.258900285596319,11.15709769997626,10.40249183991501,11.309061928916709,10.527715940775751,11.092372852247738,11.365886684607927,11.188425961842372,11.187715340901304,11.194985779509105
ENSG00000272153,8.993079479787992,8.987898661537765,8.572989701182344,9.037101115381109,8.816291298477267,8.94965707625734,9.031092045816905,8.786898151598747,8.7037278584898,9.11966891603054
ENSG00000116198,11.175231250902556,10.92635732787743,10.334810863877983,10.90100478187981,10.33450548696853,10.891217913538107,11.328560175015756,11.357559210020202,11.258443610998874,11.373374690623223
ENSG00000169598,9.417447696532957,9.201279779749262,8.7812005312432,9.39422015260493,8.804919126989606,9.190163459039143,9.505036340702933,9.29702554816302,9.421405696048033,9.583380460549256
ENSG00000198912,9.90410243942286,9.78569041964658,9.309393905173804,9.835399397093768,9.324106904086987,9.917648410830918,10.041506308772579,10.052499507961143,9.88389888408838,9.86000854194379
ENSG00000131697,9.62309447275001,9.861746415117363,9.486074441975273,9.865232965765744,9.660041420346943,9.9580463580309,9.958045679889967,9.794540778806635,9.750924170937095,9.922951928745372
ENSG00000069424,10.854289492467862,11.305057206232483,10.90418245458948,11.166514159466939,11.04168699020782,11.425106215265576,11.468383064324394,11.594300606869199,11.365010752557033,12.055126221743187
ENSG00000116251,11.135674607391007,11.084483636245276,10.709782852516422,11.140221017454573,10.68750171650753,11.291609613194892,11.414636956201399,11.632351461220518,11.410420167445455,11.377981627518807
ENSG00000116237,12.159087439704454,12.241278326892317,11.517592982666402,12.112650257723326,11.356792552716692,12.125097930675043,12.41030220807524,12.397696513691386,12.457300837313541,12.276001575565635
ENSG00000097021,11.285589489147773,11.515871194209463,10.689287707980814,11.509249067738908,10.530444700498423,11.299818732840986,11.449801504044276,11.303747170997196,11.307757005317281,11.150707257978478
ENSG00000162408,10.731802988268024,10.324522048336243,9.686760798035428,10.458231131429017,9.701325630707434,10.198585416508207,10.609586415045463,10.786483882634291,10.683117870122977,10.38558342660938
ENSG00000204859,9.715014865672261,9.858902444763755,9.30041831030475,9.88313262115773,9.3749549751218,9.978348676968151,10.123493261206821,10.059799967460446,9.86677560363455,10.174062276161816
ENSG00000162413,11.011435688073254,11.080403083173227,10.489824352991997,10.935840707797201,10.413890714205332,11.027584045636663,11.192018752197297,10.568962289787212,10.730161476024858,10.645572839522583
ENSG00000116273,9.85284454704602,9.994018107498997,9.438990107359016,10.098771076339057,9.423686899224817,9.891602099748825,9.847792371983825,9.67302789511237,9.880248538211303,9.822622510289856
ENSG00000041988,10.581713011520595,10.737809688640992,10.017491553111132,10.458231131429017,9.822313960981253,10.505703205474674,10.729100976848077,10.500346649233983,10.286307424072897,10.407182546518715
ENSG00000007923,11.610975413235574,11.656157621142173,10.774389089774127,11.336383815606524,10.530444700498423,11.376959051792625,11.592090782941746,11.476534443649511,11.28375430996526,11.482879063472241
ENSG00000171735,10.185934788446179,10.225622809777471,9.486074441975273,10.384660556193822,9.47964391679529,10.093001492185493,10.114821459541753,10.01538313531028,10.01337208580351,10.230982255468549
ENSG00000049245,10.017831455697062,10.187287543924262,9.60802643634937,10.082198135127037,9.636208290326966,10.19287909129444,9.918287862422469,10.089903047981515,9.826766635324878,10.095504496054124
ENSG00000116288,12.879969698857073,12.833051305258081,11.914931185401947,12.83959822848274,11.84484929607139,12.707199655814641,12.686527349339643,12.548921054923698,12.705236351505198,12.465258789100076
ENSG00000116285,9.053209511692403,9.332905231041659,8.805801386246573,9.207607843532488,8.892207565154681,9.282185022588736,8.828464912093235,9.16117624342447,8.952723302073315,9.29330225400394
ENSG00000142599,11.431456273354108,11.449005537884851,10.685152307719823,11.458416192710526,10.738890457726095,11.559064612750278,11.578727340208852,11.671504997103591,11.608239983432208,11.90101379431651
ENSG00000074800,15.459081938178182,16.035938591720402,14.762856621802479,15.549069122725873,14.866949077835683,15.901460420765924,15.415532395833125,15.347171808013881,15.239630453129418,15.678173443619192
ENSG00000142583,11.793853707935318,12.214873397405086,10.632397084543294,12.075135772228347,10.895275733010406,12.245033948919113,11.961915396210118,11.444347113618191,11.926548570588603,11.643051912736073
ENSG00000049239,9.029578428353371,9.884276788794784,9.15984568177964,9.45031377167343,9.558998040784024,10.253451066925338,9.116985632618496,9.8723860391827,9.369239390609309,10.272154410908716
ENSG00000171612,9.717658303872165,9.65238858825203,9.232339797706171,9.663390694298895,9.115318624635252,9.560499336300579,9.755046802595174,9.682799975453888,9.752270584780272,9.779225794734964
ENSG00000188807,11.139866358575569,11.385928282689399,10.913890081865262,11.338074138568812,10.9668935175266,11.419176041080178,11.168607085943398,11.362493214022372,10.959825414912864,11.418787014038344
ENSG00000171608,11.083897630792118,11.73128409314543,10.988398953387975,11.351524934025306,11.111820259188146,11.682187771529252,10.972477343207983,11.23313078480642,11.013026446187608,11.405314655933887
ENSG00000231789,8.777626693729596,8.653392848972127,8.337846164632717,8.91804663784604,8.325014514789016,8.894472411440947,8.785485572305948,8.86928882636445,8.853244465237136,8.932834005437915
ENSG00000171603,12.499413611759245,13.113608597542603,12.117973886279998,12.834052276128222,12.381260401229211,13.093134099486537,12.663782015053108,12.869650580175204,12.673876632145964,13.111450655014366
ENSG00000178585,9.211406216951572,9.433163722665718,8.949479880683105,9.932293823843011,9.191968213523428,9.549582676814428,9.203764986264654,9.319952350690766,9.506303994035216,9.411353075964996
ENSG00000162441,10.331230683642337,9.811051701967216,9.279197131151017,9.93695475846902,9.245211362957084,9.72188899470699,9.88972093991362,9.86932986052187,10.068368160540661,9.530699334821252
ENSG00000173614,9.780764110245853,9.733409639943298,9.312370236684892,9.7753381162819,9.148254298001442,9.635787801264637,9.42399847173575,9.719430561588888,9.562376491762144,9.443929087710707
ENSG00000130939,11.602599720461471,11.454848481951382,10.73398646340671,11.311358901793707,10.706844704069198,11.48422555918337,11.585424685074319,11.6377055473504,11.576338971540283,11.487145853376033
ENSG00000054523,10.22957157143349,9.98499946499267,9.42557531120185,10.234428625477685,9.611911238376768,10.170778424669562,10.223413196383271,9.92106962375586,10.489661185289021,10.195689400655212
ENSG00000142657,12.842765113431371,12.780064129312523,12.034732916798234,12.928151650287347,11.903401904382795,12.86265329608915,12.860362618135836,12.9318492727454,12.840701456301241,12.819255534852205
ENSG00000251503,9.69366623527181,9.427141239080346,9.037275396669104,9.77181971887343,8.9429497091193,9.508159577160944,9.736593717559872,9.415113477480626,9.7998208998599,9.51867795262153
ENSG00000175279,9.935702739047889,9.647357379240301,9.125235864967294,9.996089494882025,9.037252736600735,9.598715560654062,10.02857549518667,9.698628979890877,10.052427732364693,9.622853492489117
ENSG00000160049,11.238223774918591,11.272804032868578,10.267810813848518,11.072609761683225,10.28976967008113,11.288138912352384,11.30287370425634,11.494369968058965,11.345338246850934,11.531881725693138
ENSG00000203469,8.709798199251592,8.71992029223345,8.346972517949027,8.79081675615599,8.387941445884868,8.73702137690719,8.801842726732064,8.910549820528583,8.879827659821123,8.943041331550981
ENSG00000142655,9.618816512115215,9.835923184822477,9.142679246528198,9.810001258849224,9.292488513603208,9.752889640717932,9.575721464879074,9.750007206678653,9.606971865002162,9.86918890028565
ENSG00000130940,9.414071318332166,9.542202679436636,9.203255580350225,9.628364485719787,9.252614650444826,9.677456327152571,9.652543714150712,9.826560241152055,9.621984577705076,10.036425049043528
ENSG00000272078,8.975586195132541,9.062996998560966,8.750752652414919,9.196280181234087,8.962532147604586,9.25435591519615,9.151771895261337,9.329470707039984,9.081894606882603,9.19402248926489
ENSG00000120948,12.904747101952387,12.697209694052315,12.278699401448344,12.596851555528866,12.130475585837711,12.586199361657753,12.743494297811168,12.862742962900926,12.68086782967992,12.526402454933944
ENSG00000277726,11.84524701333871,11.732761883220501,11.333837840858534,11.609516098581254,11.103694175549922,11.60570529476577,11.729195898935476,11.861640317631878,11.656829298109459,11.627690199593484
ENSG00000116649,11.854857435621735,12.225126945082389,11.33905845638066,11.754173643569654,10.996506829641133,11.785466301248388,12.419500685199804,12.1157844010532,11.831405261564813,11.915824302771238
ENSG00000171824,11.675632535030756,11.758016515203554,10.9992019503641,11.494693048904791,10.851570678073301,11.687450523388183,11.600530177340687,11.730802253425926,11.437935191151553,11.540115832759064
ENSG00000226849,9.427519553056625,9.281617012100066,8.966023265648227,9.270600228114985,8.917910184677742,9.293906219871046,9.277455421208074,9.392879907353043,9.331859059481955,9.404729144598493
ENSG00000198793,12.050480479785344,12.356953467680567,11.407104005932007,11.776715843701567,11.273322319820975,12.171518787099775,12.318576284786362,12.496424455299534,12.308244811610676,12.494397597379606
ENSG00000120942,10.189625523678462,10.247050599172866,9.64913672413918,10.013764075270503,9.688569046578731,10.112366963778445,10.354883669005666,10.328816884465535,10.252646975520198,10.490337457692348
ENSG00000132879,8.869191538699502,9.404793617061308,8.982296474269978,9.221606649989484,9.000580545723285,9.401466234334489,9.267219029093301,9.436937479064072,9.151024932293094,9.606090093714348
ENSG00000116670,10.295059109725685,10.933501145989206,9.884318174833103,10.85502282133206,10.017118362883894,10.81864624055791,10.721295060543737,10.425618998173212,10.62953830765756,10.642993752870563
ENSG00000177674,9.005391672275726,9.514447168406186,8.691988917487008,9.548907162557631,8.892207565154681,9.634325915192862,9.346654134787759,8.910549820528583,9.350699398033528,9.488093508525676
ENSG00000215910,9.393608076564053,9.435164464155973,9.384395099529625,9.671043074399632,9.473553912347892,9.715048454292731,9.402849456636991,9.46894263170256,9.430171735664162,9.708650438588087
ENSG00000177000,11.228645504556612,11.245009296726103,10.751868041143522,11.505248420596155,11.00527098072022,11.553666879433845,11.207150575312783,11.200098178803472,11.269155738487827,11.7174788317105
ENSG00000011021,10.578248304701386,11.01773815254296,10.433878818504986,10.788507315547358,10.8461465865373,11.363428209038412,10.805907287181885,11.216279654796882,10.61546117969111,11.637949659077286
ENSG00000116685,10.52304641336445,10.766555948802319,9.97108757003688,10.749763613699855,10.21635465300649,10.714339969626854,10.857576745611526,10.682590101133206,10.559155286334233,10.905788169014537
ENSG00000083444,10.182233924935874,10.631060025625233,9.789338922505586,10.29034432161935,9.889796536417181,10.682669576380242,10.169376662310663,9.651439445198175,10.038456484230524,10.159448896384152
ENSG00000116688,11.746029029219573,11.671656005320155,10.936572748478714,11.61601863989259,10.94882238451903,11.524897149188781,11.990122069369736,11.802485536289131,11.85254261141254,11.626402574869429
ENSG00000116691,10.275309832840696,10.465607658853376,9.889913240725361,10.656171054835893,9.791940648128783,10.415648075891486,10.592519762431966,10.334768178151776,10.337452284736491,10.624805058263657
ENSG00000120949,10.546670088200964,9.151156093065861,9.387185629617845,10.435928150197057,9.270913077820982,9.2299433821973,9.6940672454637955,8.735286361921752,9.391106366114018,8.824311696498503
ENSG00000028137,10.017831455697062,9.37992227045245,9.39551771512649,10.004956303179872,9.2489190946818,9.604721960002138,9.46809053980199,9.394001591211262,9.356292418460763,9.488093508525676
ENSG00000048707,11.261463818560266,10.972472684318026,10.462135517488575,10.859768260682328,10.491743045108727,11.059073765426726,11.115529647106397,11.452888147337044,11.313371662186055,11.3024192803806
ENSG00000116731,11.906321144276609,12.043576214943805,11.408965753971815,11.71795541456695,11.376356561549656,12.071109741360806,12.013736866742196,12.192122629166395,12.005181860162832,12.223459490256753
ENSG00000142634,11.00428797670317,11.196365286760997,10.5618121588432,11.37531095532614,10.694786791481654,11.191539140581105,11.086501851788741,10.898033335669695,11.003940296801732,11.063520971249066
ENSG00000132906,9.489408133971605,9.725537174313768,9.364673222831684,9.65762063618292,9.188065510129885,9.628461178731094,9.679567883671623,9.691618373502536,9.880248538211303,9.774312136081026
ENSG00000116138,9.932353242993747,9.711242490683503,9.315338880656276,9.83372164516081,9.544687201960043,9.796093638669259,9.875199311554942,9.98772102529822,10.074691302618058,10.095504496054124
ENSG00000116771,9.067134325016903,8.107226473456771,8.22561041425876,9.094930116025626,8.066328663038558,8.047576118153785,9.026819922597458,8.824217345477946,9.065095315024559,9.076026480643637
ENSG00000197312,12.074610329987268,11.763086723205172,11.197393788632363,11.453751121696506,11.220948341939097,11.700197955471113,12.143285737464346,12.03904122402137,12.134661306436167,11.8256962444572
ENSG00000215695,10.295059109725685,10.110713039611213,9.688939317961601,9.75229354177967,9.660041420346943,9.9580463580309,10.354883669005666,10.321749920611596,10.408287286713264,10.04044632172874
ENSG00000116786,11.081476499704243,11.30306267539207,10.715873180771942,11.257566340164486,10.89212346390312,11.259620853873498,11.524621087194195,11.429585240226228,11.372886950776046,11.80082503565549
ENSG00000237938,8.783820825743716,8.821680303947959,8.67522507283752,8.677148301660083,8.641791928927319,8.805184242573652,8.833697696078698,8.754218353784594,8.65631360405727,9.03976041785403
ENSG00000179743,8.733003564254437,8.766599109218008,8.719202715412552,8.975837310420392,8.781736014654728,8.965624685342046,8.817909071886655,8.837590655991455,8.745240196644032,8.880123253480663
ENSG00000065526,12.643563293722218,12.687934407840665,12.078511252178215,12.231161883279482,12.193491798836911,12.772211014736648,12.72466307669894,12.78650739751281,12.793112306582104,12.97753487180604
ENSG00000116809,10.068202009551198,10.442770200167809,9.644635235006477,10.325610492635946,9.926538332888466,10.372071919578216,10.157630554963626,9.94799311627804,10.080984603154905,10.28560563253647
ENSG00000142632,8.789972276541324,9.031891699779779,8.924132543868673,9.161580595451776,8.98173646799105,8.965624685342046,9.07287106011763,8.953487725299265,9.0331604140573,8.992558490901946
ENSG00000037637,10.396871471154343,10.461979015398816,9.81127709182139,10.31629503172282,10.067865176094536,10.510999506933711,10.47347774919901,10.51320734506063,10.541360207092016,10.663493922597127
ENSG00000055070,12.066855057806006,12.202152365217708,11.738157564820797,12.06805473859564,11.720035750133588,12.113681274173297,12.063751962355738,12.037586626052146,11.95819158315519,12.000620647937001
ENSG00000187144,10.516532961274672,10.469226773306383,10.257964237970654,10.450836879970268,10.179860725843055,10.518530616767201,10.5259385352817,10.474260218629155,10.353798292046966,10.344544416710674
ENSG00000157191,11.263170274767539,11.273823099723641,10.845409647188823,11.40624110318912,10.89107113575415,11.40923725089839,11.07001729623079,10.788430578434703,11.150016844438653,11.073055546620438
ENSG00000219481,9.264577066977147,9.625318325656517,9.617280046091897,9.434224829301172,9.726459242840773,9.638706447440295,9.681996058033809,9.796160816220326,9.479783428319466,9.918555271782258
ENSG00000215908,9.899525106842251,10.183950452723373,10.080165866112146,10.036969188684822,10.386928604620389,10.128460220921694,10.171046341407331,10.26555955642664,10.039536426150686,10.26537854647902
ENSG00000058453,9.466976886569181,10.077368871823893,9.991913053826806,9.915060433798013,10.34390383715052,10.239711522288792,9.914244921612394,10.084066523782285,9.81656792288769,10.43145820976846
ENSG00000159363,10.121592538183654,10.716044507691953,10.68204269156434,10.721293058316617,10.674046113135748,10.825893817553215,10.634799760847898,10.595573883536739,10.560627943635922,11.048130657058719
ENSG00000117118,11.34598269123007,11.469573940620089,11.311434012213056,11.298679395478018,11.082713070177133,11.213682520330867,11.467723589106921,11.187253441242257,11.389327390145441,11.050063633500905
ENSG00000227751,9.801949977057372,9.891238266786575,9.637852464898181,9.996089494882025,9.625468081190121,9.697088163871115,9.868925789711854,9.853165834250118,9.828035825684228,9.68774379740578
ENSG00000179051,13.170690650975788,13.166604211283943,12.861407838788256,13.343281647034502,13.079715136210469,13.173223105134571,13.259008934034293,13.245353934323237,13.281936903055291,13.302216884122203
ENSG00000272084,9.315360157853242,9.587108384525896,9.584585672247334,9.561469476507787,9.760831350723278,9.719157205172417,9.42997242213723,9.327098467294507,9.520970646731575,9.76442786270568
ENSG00000127481,13.396663046347987,13.566653389260233,13.553411498759823,13.050860076206108,13.77377155459531,13.785776722366531,13.50869480217615,13.466303513015704,13.622220574470658,13.773991986446122
ENSG00000127463,10.894697599577764,11.022003378454139,10.867397573418351,10.664366087053551,10.969882981612855,10.943705474021046,10.921056523436395,11.000379873285143,10.871352529176642,10.947944474425297
ENSG00000053372,11.37070569172827,11.304060290460983,11.173443953167547,10.935840707797201,10.914042463296783,10.825893817553215,11.287236155745578,11.263468308725189,10.979056891936784,10.882052496216561
ENSG00000053371,10.525210764346715,11.022003378454139,10.92090836009289,11.06921096836699,10.96888719756835,10.875023957095555,10.47214033968926,10.34069364981964,10.432724278690731,10.789872658049916
ENSG00000040487,9.10115926018659,9.341596339037148,9.139213072867163,9.384607076687466,9.207442503994923,9.324588453545529,9.225318739084903,8.91580327842816,9.038137975524148,9.058051144523537
ENSG00000077549,12.228919933470364,12.307842375597769,12.71789769390419,12.380622148823832,12.617240159784558,12.292967602748378,12.17624033479596,12.174444430061808,12.152994333149726,12.241187819571087
ENSG00000173436,11.399275282678703,11.108722922673058,10.995056731786105,11.090823465080815,10.961896950064295,10.971679727249123,11.083911762454775,11.133156041594502,11.243581309697808,10.890730061257655
ENSG00000158747,9.765595756001272,9.870241135460544,9.908391949164958,9.940052870917379,9.988966783971152,9.807628287386432,9.996636729913854,9.779867690965034,10.20005699359548,9.769379546131752
ENSG00000270136,11.041665519375941,10.886739730836611,10.742955833066258,10.880926632783725,10.727107181214654,10.666560604120344,10.80274576559647,10.838869412283858,10.915998558965056,10.681187434551228
ENSG00000162542,9.29868209533051,9.447098918297483,9.614973096604126,9.5082528881,9.67308880131326,9.408531722837838,9.729604255006956,9.491882562495064,9.691636080885946,9.500420066203338
ENSG00000169914,10.186858419476343,10.177251387518977,10.34676702127791,10.12055357726111,10.386928604620389,10.313179259414834,10.189277538516212,10.495072584146515,10.036293962234092,10.416336259342597
ENSG00000090432,10.278765154317746,10.405422888973092,10.64524177606908,10.414345644122962,10.481895783797325,10.327063398793856,10.32988197345328,10.409867371439807,10.279099804995202,10.504672682482346
ENSG00000158828,10.072230908178915,10.30632705773538,10.105697857770954,10.530072082536336,10.451924925234849,10.284088578018823,10.07598324430697,10.036430733378191,10.113035845337667,10.440452185873907
ENSG00000117242,10.216085796073926,10.383479077562459,10.408826874300162,10.522048273907409,10.443240678072678,10.247971943405147,10.169376662310663,10.179986366310631,10.27638706807118,10.302234771023034
ENSG00000244038,12.117235379660492,12.262364779077664,12.3193451885836,12.208044827840213,12.344097321365478,12.226215732610594,12.119633696156745,11.821975315562396,11.843649346701731,11.946025044910147
ENSG00000189410,8.499513201068307,8.85663492591161,9.029600003035313,8.840584922939486,9.068305119627142,9.024583447548036,8.908870742093914,8.910549820528583,8.741856445775753,9.371039201607458
ENSG00000127483,12.987169214274742,12.761418181962156,12.883551202427457,12.740378329917366,13.009596569836912,12.783123824087314,12.739693334603706,12.996380644346116,12.934891628823411,12.899506539519496
ENSG00000075151,11.720576026872422,11.860556967420901,11.73667922128369,11.726131156373295,11.739291697690296,11.948718851962472,11.983697267613566,12.090292741162637,12.158496674920944,12.40664473095501
ENSG00000117298,12.91650670414888,13.280110632943469,13.280497350617273,13.148860157847045,13.414508646762826,13.393829126726216,12.751875179763948,12.904762584121737,12.582784284814082,13.211057559315066
ENSG00000142794,9.017556545144497,9.037617126199066,9.229145447012465,9.281204821585233,9.31366385969221,9.085046782927716,9.453573126874657,9.009052016753204,9.426673075588013,9.256147396333152
ENSG00000090686,11.829849674244585,11.739393122576729,11.826956285615642,11.787444221946965,11.865695488485652,11.87432264635189,11.832497034409213,11.880166563914823,11.959014939099932,11.65698995436209
ENSG00000285959,8.689388479820158,8.747453675746513,8.82501168251853,8.954560058097968,8.648690218955883,8.77661125657574,8.674107581327272,8.81842579395866,8.916960123068568,8.587705707315651
ENSG00000218510,9.435848060961469,9.493682788249506,9.543684510681336,9.734279317006663,9.43949512117565,9.493485639915763,9.546313130151,9.582422538787661,9.741459239797551,9.512622442981687
