ctl_1,ctl_2,sh_1,sh_2,Name
12.799077848184506,12.748059206218013,12.650018674243762,12.62768440493772,01-Sep
13.985779955375788,14.011277824905884,14.121307629662093,14.092443594798176,02-Sep
14.835863506537553,14.7851685282037,14.864076386228739,14.856550035680279,07-Sep
11.926926247512235,11.780178901381282,11.777009531437,11.804279242525698,08-Sep
14.20990725508132,14.126906270332068,14.187624416959173,14.214751492452924,09-Sep
14.207893194829275,14.128651325119607,14.18822863236636,14.216266169593784,09-Sep.1
13.611906128351428,13.56401593500056,13.741144864611849,13.725420221626864,11-Sep
11.591305936177223,11.419449805183971,11.3339214524477,11.373582018222171,14-Sep
10.26219996092029,10.524631025774793,10.406017996061479,10.427394996794824,15-Sep
12.33261074794032,12.230891139937164,12.327689636208234,12.282280228583026,A0A087WV05
10.125057446087107,10.02195383234342,9.939418011983083,9.973720437820015,A0A087WZ62
12.802047815754154,12.86389233413001,13.009744824448534,13.048944634073978,A0A096LPI6
10.563576396587928,10.512585406006034,10.415562212227679,10.334312456508284,A0A0B4J2A0
9.312049051819725,9.281923972353255,9.498895735305403,9.431852785760828,A0A0J9YYD9
11.515922030811996,11.55623977559333,11.489472359173519,11.44944966081151,A0A140VJK2
10.686954187068235,10.5745247918312,10.593165449151105,10.604008920956034,A0A142I7X2
15.81415345953468,15.909327862849942,16.01793752298578,16.01920338865774,A1E282
11.91614441894795,10.604930264948619,10.757738487005723,10.817529550777154,A2M
14.208885981707938,14.087499949653957,14.175135524145624,14.206626955235556,A4UCT0
13.594866788959054,13.361586336336778,13.355977412152185,13.313767510871982,A4UCU2
8.310041613650823,8.326900678452212,8.319056536711683,8.332309172098762,A6NDA2
8.78630287311432,8.821945655111117,8.995840120874055,8.928719919109303,A6NJU0
12.84380013130369,12.72193148694508,12.773706631319474,12.808055358031186,A6P4V4
9.038020114821073,9.128293570200896,9.141419986028431,9.132437775860225,A6YR18
9.708703115561168,9.674854149587857,9.685366767613377,9.619746547432687,A8JZZ8
10.056292912682467,10.802489898798438,10.862245108895427,10.926428100160072,A8K005
10.284235211988438,10.2425840879855,10.176908716137444,10.174751179376845,A8K032
10.121423062922254,10.042594808288692,9.814714503010093,9.880188320579299,A8K099
9.579325190773178,9.562497974935026,9.604383179487535,9.577883517495781,A8K0B9
9.380268647383827,9.335167413116125,9.452588814082059,9.521430895169507,A8K0D2
8.952835399722074,9.112418584197945,8.996080192370973,9.05455054864427,A8K0M6
10.27846120550654,10.330121716121866,10.34173129254138,10.326853511426144,A8K0P8
13.998196483256638,13.653432899764406,13.544390177533561,13.620360254598753,A8K132
9.149283141436097,9.189832167402201,9.297412622120847,9.273293712842232,A8K140
9.526340925348666,9.38557240999917,9.451013519669804,9.493703806642486,A8K179
9.067509386336893,8.961404866373691,9.449962366984375,9.49404105933948,A8K187
9.007915472981416,9.039336588736251,9.106934778527577,9.089340031164221,A8K1C7
12.441257221571798,12.435482089726225,12.421903051139632,12.405248937164199,A8K1D3
12.282269213530157,12.499248017088933,12.346593281830094,12.30931346706193,A8K1J3
9.884876065330138,9.73533560487426,9.575114486744127,9.62144545824615,A8K1M4
8.847580336837895,8.886375297379633,8.87338219677713,8.881036451436852,A8K1U0
10.208398690342472,10.18641846523459,10.02413979637764,10.072098360767738,A8K214
9.4270563474398,9.49106752931291,9.46478273917567,9.50546099314797,A8K292
8.745244452613685,8.75231007966488,8.71817950296412,8.750211448777973,A8K2A8
10.956622284169207,10.98200964533609,11.085898236208585,11.075563638269704,A8K2G0
13.430515507581735,13.568035756138128,13.902651863302896,13.920066152648545,A8K2L4
11.782098238415708,11.709105843204286,12.071107047028708,12.045893607935165,A8K2U2
9.040821414172944,9.032423300210377,9.017524660465188,8.977774366724837,A8K2V5
10.531321102767475,10.53189567016389,10.410888033288098,10.51823710067788,A8K304
10.793876871236312,10.908153707610785,10.754549257095045,10.896699707590212,A8K335
9.665568127391523,9.663615194629566,9.602176965453747,9.5568910848504,A8K337
9.843360025077743,10.362479905501054,10.39103464516265,10.352188364817314,A8K359
13.83551730950718,13.785398893739588,13.79940001842706,13.813212219843113,A8K394
14.437581987944567,14.483564065772244,14.377111381921603,14.344240638580429,A8K3A8
14.601040633256563,14.518193992036558,14.691686714209151,14.707252237861447,A8K3B6
8.591813276175136,8.421966092621076,8.627182431193676,8.495150532254865,A8K3S2
11.815914090420295,11.566524002081255,11.45504577848956,11.384355753762437,A8K3S3
10.993148016022698,11.023831528986726,11.043437582691432,11.037836227293074,A8K3X3
11.052041480707157,11.014252165294947,11.102215306741536,11.051075983511874,A8K3Z5
10.515548401853122,10.414038646675118,10.27097790351578,10.309617221343617,A8K454
16.23901588755427,16.341869006755854,16.392080038013418,16.458018277727,A8K486
11.70466836784859,11.824788825018798,11.83015548008963,11.777204147107996,A8K489
14.332368038609937,14.405707030170978,14.323685689766227,14.301593358730535,A8K492
9.960424442219692,9.862466068895673,9.883677745707898,9.904241112249611,A8K4A2
12.575784874627885,12.489047462759482,12.472428283824463,12.461602658007502,A8K4A8
8.943883975531607,8.848885251305942,9.112481532793455,9.134169812414019,A8K4B4
10.679446298517005,10.606752586729275,10.587918967656265,10.542732551467989,A8K4K4
11.697474263148024,11.718687138613875,11.749399099481092,11.71016674669057,A8K4M5
10.91686228224438,10.822404904227188,10.850144565054382,10.850498025577933,A8K4N2
9.452525364440907,10.548530026356566,10.605648239067444,10.59539044069146,A8K4P6
10.79978041129903,10.66281365884441,10.778751962303552,10.790189456855277,A8K4P8
8.904054989765923,8.978082698288889,8.995359858000308,8.931461699408056,A8K4S8
12.304548784826899,12.367095433273905,12.45711997603926,12.455900858318069,A8K4S9
12.890214563428147,12.905016187338209,12.893610953593587,12.90820172797791,A8K4T6
12.87954503737755,12.809942021335905,12.860635088738897,12.678792296738273,A8K4T8
8.528357464414505,8.57004191764559,8.561218412826143,8.60476866893714,A8K4U2
10.06199215498035,10.090844866889853,10.025434070592922,9.985881365948227,A8K4U4
10.017178195821767,10.14200842723032,10.133810872200474,10.084804888219999,A8K4V6
12.908566654150116,12.926008570151785,12.915416150146939,12.982671543930445,A8K4W2
13.300298240935316,13.358420053142405,13.355392751847127,13.363204166762312,A8K4W5
14.850531598158087,14.836534862470021,14.759614435720362,14.706497556014073,A8K4Z4
11.517619795644709,11.538475183064275,11.83522978691727,11.80760698157665,A8K4Z6
15.51043036673062,15.433064025680814,15.397414683303461,15.380147293644207,A8K525
14.122901356420826,14.099773192734087,14.093523162301933,14.067117360729515,A8K566
9.673938066868176,9.612733719943794,9.71060166180613,9.629603194145188,A8K568
13.32305854015335,13.47709788032432,13.521484426181942,13.46184453452881,A8K588
9.488366880790753,9.531708032769258,9.516742491782717,9.46095486280345,A8K5A0
8.838754223472582,8.924215403749594,8.953941839334627,8.960062187901453,A8K5C2
9.522838672053869,9.431079419405433,9.430376609891491,9.44795763720899,A8K5F3
8.59372218298932,8.649982106013361,8.68043628596534,8.658712186481118,A8K5G2
8.252600658260121,8.28502649110794,8.306722294121355,8.307963147052464,A8K5H3
11.604679420504416,11.673612967968785,11.650226815244455,11.63245159743768,A8K5Q1
12.799827373224643,12.93191610322182,12.939395558716235,12.939400052350889,A8K5U9
12.949671144787642,12.74525853462527,12.596400152289677,12.626012061537544,A8K5Y7
9.621103599235264,9.740877872590808,9.69012278100886,9.761520629017573,A8K632
12.171282463764422,12.131930276324491,12.206288616492868,12.213367505698118,A8K646
9.777916904765227,9.82103087211516,9.821368243528864,9.812303336598676,A8K647
10.54753889188834,10.541348870264422,10.492790265437005,10.527986437613896,A8K683
9.332484281346163,9.421908129284652,9.343423678595897,9.321596864523906,A8K686
9.451736226078422,9.847816249197669,9.912580329208225,9.794752531350694,A8K6A0
12.027136672967092,12.096954984166295,11.806635754179649,11.790135916820716,A8K6A7
8.811537185177999,9.433819475922801,9.458698659723309,9.495052344660598,A8K6D4
12.4107560246186,12.379643729867297,12.428121726209534,12.390175678253597,A8K6F0
12.18997595511105,12.278159553084759,12.277269561687381,12.285839397260355,A8K6G9
9.728819622768997,10.034795009637483,9.819198965942544,9.791600766505006,A8K6H9
10.94890660432588,10.873673079277578,10.898655881590553,10.835605684695969,A8K6I6
12.001752185073888,11.972648846423919,12.006202093011776,12.002609268208372,A8K6J9
11.036774781277172,11.064696119666921,11.427808439805649,11.38948601808585,A8K6K2
10.119105497558117,10.41531007607424,10.503299947100174,10.487148141823688,A8K6M4
8.52285782490964,8.5137449252447,8.50867827236756,8.46243490251383,A8K6P5
12.019701238463194,11.9886157418917,11.962121657392514,11.980575466600861,A8K6Q4
9.469778089055483,9.524442447014728,9.541461462968515,9.54782317614544,A8K6Q5
9.737695018595973,9.752813573803207,9.789728407931047,9.691786486679433,A8K6R4
12.768086391796562,12.758866435268763,12.824304388271067,12.903131549051476,A8K6T5
8.630914611952278,8.74166081244434,8.724278542212204,8.71881368427386,A8K6U0
8.63694405258339,8.717127460266283,8.742708634071208,8.748233639073602,A8K6U2
13.953438506522222,14.028997510878831,13.93795209983563,13.997655148873658,A8K6U7
13.117894827880743,12.954631690692626,12.921416871472397,12.905494568080982,A8K6V7
10.562967539317157,10.669900586211735,10.86408763832654,10.863542574210687,A8K6X2
12.792833926091795,12.564592012456183,12.549223686234086,12.538453717976571,A8K6X9
11.341728560829848,11.71272979274499,11.758590663406913,11.744376034253968,A8K718
8.508763402625371,9.216067375714806,8.566077668619682,8.56390886296488,A8K724
8.54325079077179,8.613791097792891,8.634911537006325,8.598509121384264,A8K725
9.261309847250681,9.306052199959014,9.365518788260369,9.332198594830968,A8K732
11.010042791021414,11.142689973688817,11.071674281514857,11.148770897354972,A8K769
9.56868877530542,9.519721612311896,9.473774828468883,9.443424460865387,A8K794
12.165237793069481,12.11499327762514,12.245336757072927,12.27623882998713,A8K7A0
9.001099423909066,9.10298122350913,9.184399740689347,9.100457273623205,A8K7A1
9.841152094767313,9.704844753556971,9.79580878305041,9.640002616036998,A8K7A2
13.122220191143771,12.559060062482455,12.310032354169175,12.191569850380267,A8K7D9
11.023736218098158,11.16374933077402,11.1180741826845,11.155662240096994,A8K7F7
11.384258353717525,11.3310875004386,11.524553495473494,11.487420832510326,A8K7H4
10.066810282307603,9.960574657436835,9.857226983360569,9.877217969302054,A8K7J6
13.27828628194499,13.101373902448877,12.676791503330914,12.660242251881472,A8K7N0
12.780447752666447,12.775928371657479,12.84617578868979,12.829844667973918,A8K7Q1
11.721571031896463,11.574667888249632,11.50945488780382,11.627579833725079,A8K7S0
12.144266468444776,12.235446188302788,12.035461712279519,12.125326190749494,A8K7T4
9.463528216603601,9.34004448090361,9.298775596145479,9.296294438378245,A8K7X9
12.289169679727667,12.468928422493104,12.44118470878907,12.459035317739035,A8K7Z3
12.81256130387164,13.30556045185354,13.317196714840355,13.298329709593144,A8K803
10.372079865659831,10.340745315992534,10.228188494835752,10.183455364848365,A8K806
9.331912585490949,9.373492133807718,9.325386037590297,9.385160559413627,A8K865
11.011203765638998,10.768976279704928,10.990260007074937,11.045852162191945,A8K869
9.361904550196922,9.489751450475818,9.542448041395314,9.509803659756722,A8K874
9.733805225278449,9.710693468162177,9.981127880883362,9.96729771381895,A8K883
9.80638700885556,9.749701452053772,9.794567153009753,9.802261558078303,A8K899
11.672855308924012,11.691802434201293,11.649540215679128,11.668568075113534,A8K8C0
9.239528670816986,9.313262277317834,9.190706213874753,9.24311476383155,A8K8C1
9.171820308129666,9.106992494370441,8.994879435197964,8.985470578206032,A8K8D2
9.249552546500894,9.216597851781922,9.439055372469092,9.425501622751309,A8K8D3
11.74543292466114,11.883635139161104,11.760994218082544,11.767995289002185,A8K8K1
9.923334483010114,9.726423451269225,9.647813428881799,9.577565307714838,A8K8N3
12.266200691992248,12.20986390527077,12.314442911803644,12.309792484818388,A8K8N5
10.5069639598414,10.603815489639613,10.529244001577213,10.638511021379076,A8K8P8
15.329018970051422,15.386718533131251,15.398209652182977,15.375046595838473,A8K8U1
8.937885354057878,8.968980985967438,8.905432255314427,8.860519239151557,A8K8U7
9.325896061485148,10.14688723429947,10.197514604437458,10.19428820684651,A8K8V8
10.390453001864687,10.330121716121866,10.358447030682745,10.340045625478169,A8K8W7
9.52308911515226,9.531068421481146,9.49669170557308,9.47691048594102,A8K8Y8
8.707397728767186,8.604092966661563,8.47841166842962,8.540916399634197,A8K8Z3
10.385916032987458,10.22831895849291,10.141210482892896,10.15473264773619,A8K900
10.196357351136834,10.628343102410442,10.598392920496583,10.56794077916648,A8K905
8.904824001227444,8.910182408069755,8.864731413816257,8.881294301937007,A8K910
14.460442171962873,14.435384614142125,14.374008946075255,14.376277880624782,A8K916
9.112474967941608,9.18577413872334,9.154814503412007,9.123746264113743,A8K972
15.787995091124849,15.738805500540195,15.7918280181201,15.806361388241289,A8K9A4
11.276452420385793,11.036956469027242,11.070933749012738,11.004076910839,A8K9A5
9.532573880510387,9.472088036952922,9.502617978188647,9.453690847307106,A8K9B2
12.955064311547748,12.812795443933641,12.65339019674227,12.628433447299226,A8K9B9
11.560586743617861,11.869537124649279,11.879039366061575,11.948019663707834,A8K9E1
9.2777294834145,9.279641124517061,9.40835831750008,9.43747488699683,A8K9G9
11.68840297576286,11.636481680081296,11.393637483101632,11.381168538592599,A8K9K3
11.499851892999386,11.731364012798561,11.742010607605751,11.778381417662095,A8K9K8
10.764944563070932,10.685696075807163,10.920069264624976,10.905283395636337,A8K9L8
13.2728793435932,13.305279927213506,13.459854048620267,13.496405313229944,A8K9T3
12.464002631997584,12.375285017531837,12.54206876961108,12.451175507533542,A8K9T8
12.856799369256128,12.890939636807891,13.058591551355045,13.03100094725268,A8K9X5
13.192929234054098,13.292568079525408,13.18602013382785,13.171065950609997,A8KA19
9.555771730656977,9.69021387591981,9.722692867436328,9.759698525563785,A8KA33
11.000361478243253,11.029880816659826,11.005663176806436,10.97983996055894,A8KA74
9.157372604952783,9.229533956169448,9.091289445525225,9.082179772569194,A8KAB8
9.644082963262461,9.679671653861547,10.103269910095523,10.062124912952711,A8KAC4
10.315368786507507,10.16156319420829,10.17944775574942,10.273041147655285,A8KAH1
8.943883975531607,9.623574698776672,9.1714909306787,9.13741178695211,A8KAH3
8.829468823342195,8.904925786020181,8.921194178941585,8.911401595675224,A8KAK5
9.557973359146947,9.643832464473208,9.531889593420592,9.597947444529668,A8KAL2
10.870474554442954,10.856161281735872,11.106780110935112,11.150536934771656,A8KAM9
11.352479124781159,11.368087548889118,11.404349406419009,11.314897490964775,A8KAN5
9.98753851708019,9.823296591825336,9.788204301590174,9.792286518735821,A8MYE0
12.157636082972221,12.476007584342181,12.419600476311448,12.425193150610133,AACS
9.979348155060695,10.017546443742074,9.99248305788715,9.942058781470049,AAGAB
10.037832442371224,10.00008915985573,9.948874322071914,9.986121144392861,AAK1
10.153484032879826,10.015109005087757,9.757237460251213,9.761380548886844,AAK1.1
9.955422519849394,9.909650187991565,9.996328348164509,10.118552860584426,AAMDC
11.39236917214612,11.306381345266466,11.300050903478276,11.348763179165182,AAMP
10.457635428636399,10.329631388640987,10.321470823723047,10.305972249108043,AAR2
16.203760994885318,16.260636098518695,16.157472566713352,16.083304470874793,AARS
11.847706204171445,11.849497148974168,11.790809371451381,11.741822312169187,AARS2
11.540253400522461,11.482562414281023,11.494324059630198,11.496917263401372,AARSD1
13.349919354712746,13.201895149801354,13.235255040439846,13.241590509705567,AASDHPPT
9.949285414170353,10.125719686149019,10.407643169104128,10.290620242565025,AASS
11.501187335523785,11.953125021218812,11.890900952032908,11.902092441795723,AATF
12.131552196404968,12.20087725154252,12.137168284836765,12.290093986414938,ABAT
8.4832471278934225,8.55543859003941,8.522410514162399,8.545479221548044,ABCB10
10.204187834905929,10.327791174956667,10.269886262579329,10.229146113760057,ABCB6
11.358526382444232,11.26383400030475,11.266560585412593,11.247736840702544,ABCB7
9.8332966373652,9.847816249197669,9.946516049048544,9.86057465705243,ABCC1
12.878909198646477,12.76533931906486,12.514095059552254,12.537022423202702,ABCD3
14.462165641053364,14.411814645099776,14.433207427721356,14.388562918076937,ABCE1
13.78289352781294,13.923683140991324,14.012403284817484,13.997714610019644,ABCF1
12.857345712409044,12.98320465032295,13.039603198488829,13.00064415911477,ABCF1.1
13.060171765792651,13.050229187212265,12.945934597816647,12.886593538484957,ABCF2
12.714020600785377,12.933671557185962,12.579217284431735,12.577606128488998,ABCF3
12.66268828540051,12.710536960112803,12.861442385233339,12.912103123628283,ABHD10
8.88157345484004,8.825427692078502,8.83953406571506,8.823158683900743,ABHD11
10.583165612919363,10.54526069669185,10.29058536405503,10.359147580804693,ABHD12
12.465632278282875,12.41895344623129,12.497254500156926,12.591481908743967,ABHD14B
9.195582870411755,9.167781950161299,9.052341105315254,9.107748002704426,ABHD4
11.686727180863773,11.719201973449497,11.814143957002685,11.80485705392769,ABI1
10.787219417332727,10.852326077670988,10.782445032658647,10.84297178616782,ABI2
10.74843826068446,11.110298998794585,11.185306393239744,11.142492014394996,ABI3
10.346552381920011,10.352136440927827,10.79781220283319,10.856543333948887,ABLIM1
12.615669596546523,12.646501019157327,12.635336270015566,12.624241495041419,ABR
8.972775316285645,9.088853289772848,9.208633467999276,9.130269801910428,ABRACL
9.04605923477552,9.045321333138377,9.076835131447222,9.059116346543744,ABT1
12.556186271981954,12.440401142336874,12.586370143527875,12.568167462683077,ACAA1
13.190979980015241,13.282880997294642,13.128572445866615,13.077482405240492,ACACA
9.982629881693635,9.912108562523413,9.549171664144815,9.606550702232006,ACAD10
12.937673671741825,12.899637429871314,12.84785606083734,12.860248738803854,ACAD9
15.70676144928716,15.719267919818996,15.606848816854614,15.64978984950783,ACADM
9.166699907144276,9.317966658321046,9.434811073031582,9.351310953852169,ACADS
10.790135834316935,10.83420599013702,10.900580765435798,10.96623070487882,ACADSB
14.020420153695332,13.941522417307986,13.899045783190319,13.914683338729253,ACADVL
10.816734676261609,10.994900481679979,10.920512014409255,10.966595289407964,ACAP1
13.656122716473206,13.631471624467412,13.710722250265707,13.730849701981372,ACAP2
15.149246887682072,15.052809116011693,15.34331124798743,15.314756253867623,ACAT1
12.958309081579639,12.950471927474211,12.972637281904895,12.973812173581898,ACBD3
NA,9.219511988674444,9.266499784060512,9.239297617388148,ACBD5
10.73930559171243,10.936687066706423,11.150411199646705,11.022487991030856,ACBD7
14.391611430318827,14.435477185097186,14.489763270815338,14.501443511155431,ACIN1
15.539809107417593,15.410209626466381,15.393692381823953,15.36008354538773,ACLY
15.538807011622623,15.412110559902224,15.400402062860962,15.367758446274435,ACLY.1
13.356258477627925,13.388303749139196,13.492828319358537,13.502337280752197,ACO1
14.835579961150751,14.870255789958607,15.088276212870754,15.10186618066542,ACO2
15.148770205194934,15.149380236552306,15.366215090196311,15.385178884798965,ACO2.1
11.805090451597485,12.025450978980667,11.995645321014955,12.036807698695613,ACOT1
11.390242776113821,11.269980430107672,11.472749954272482,11.497758373239597,ACOT13
9.512280609554796,9.58629599824227,9.652390061176527,9.65093266941104,ACOT4
13.20400363917579,13.181202407020814,13.237769665899918,13.208282213799219,ACOT7
11.023913202647245,11.017300129754041,10.944407565625177,10.990516171620351,ACOT8
10.438643759729496,10.44492717610211,10.489042543655362,10.490785958573412,ACOT9
10.482317326777613,10.319913116385038,10.299463561663377,10.345756101403206,ACOX1
12.226574721475092,12.22618995408903,12.258655138903089,12.245020397746448,ACP1
9.894974297695317,9.93324080446545,9.598703226795916,9.659978214489847,ACP2
11.644935050416553,11.603093791647826,11.453866478559135,11.489367415132612,ACP6
10.032740510112536,10.072353635008524,10.114701939192466,10.133025563236439,ACPP
11.319984075735796,11.373627966198837,11.493133924618288,11.65249354574889,ACSF2
12.203360301827383,12.301569224037207,12.456247768338633,12.499742347523997,ACSF3
13.680942231027643,13.811421791868362,13.974314363087656,13.91288722264181,ACSL4
11.39695425239285,11.467598422155964,11.342632114130026,11.42741436430386,ACSS1
9.501390516426289,9.365142828448775,9.18692563902276,9.230014063227259,ACSS2
14.058314691463163,14.081851759767735,14.087959194759534,14.092951595682914,ACT
11.7853904462843,11.73015705630939,11.502247386283804,11.560248900190198,ACT.1
13.877721649016959,13.902718455255064,13.948899200800403,13.944903204999957,ACT.2
11.923894584301554,11.9603487852948,11.853662278857284,11.85491755694894,ACT.3
13.06374839163154,13.105872932928408,13.209463638957518,13.209142657488648,ACT.4
16.634239230190836,16.68065148097093,16.76804440474353,16.758661234697406,ACTA2
15.285431055060466,15.350512754015357,15.470266057039156,15.441940666848504,ACTB
15.873801917688123,15.993459471108345,16.13610887507243,16.127057730713528,ACTBL2
16.95447414788881,17.008382731938728,17.115337809121947,17.108065247365563,ACTC1
15.814856838833173,15.910022421527106,16.01669751376169,16.01797266632052,ACTG1
16.306089362791212,16.357876128851654,16.435649187136967,16.425767343983022,ACTG1.1
14.155515585760593,14.107587925823225,14.192405239888544,14.148436848163474,ACTL6A
15.163549918065788,15.202595356414898,15.334678853764027,15.337556798925677,ACTN4
12.830227367617532,12.892683395494906,12.93795923200476,12.948211109110458,ACTR1A
12.20601453554273,12.172859084381159,12.214668144685787,12.264252616951817,ACTR1B
14.272022237674836,14.267361668324524,14.203239360296479,14.18703581091214,ACTR2
14.742300847272586,14.836734369757092,14.782146014602304,14.813868553753236,ACTR3
10.929198711151981,10.992114643208705,11.036334974666174,11.03951229731268,ACTR3B
9.306531016418132,9.338826758742599,9.353014809224739,9.365941606980114,ACTR5
9.134278967801201,9.261504207727137,9.157821937838573,9.161390964266092,ACTR6
