ensembl_gene_id,external_gene_name,entrezgene_id,SLX.14241.A001,SLX.14293.A001,SLX.12470.A004,SLX.13454.A001,SLX.14241.A002,SLX.14293.A002,SLX.12470.A005,SLX.13454.A002,SLX.14241.A003,SLX.14293.A003,SLX.12470.A006,SLX.13454.A003
ENSG00000004897,CDC27,996,7.396622102178603,7.19730704273221,8.01922558058885,7.385583189232041,7.852335630428578,7.27663513675111,7.83552279058727,7.616738341107399,7.73031799287085,7.238581511383067,8.06259089366782,7.425746082255951
ENSG00000004961,HCCS,3052,8.004599926451675,8.046888268027226,8.124265669105743,7.758616273116799,7.920895000854782,7.982248253142262,8.079482176993139,7.616738341107399,7.978631655186636,8.062066583640094,8.036641321871501,8.208109841106864
ENSG00000004975,DVL2,1856,8.704178415664707,8.984925193880992,8.7972224112077555,8.622726297791237,8.722670041211591,8.388736163096542,8.32249909623743,8.905614131273502,8.831416319592122,8.517889950818027,8.662571593384934,8.851871152512393
ENSG00000005007,UPF1,5976,9.905729538710027,10.091135894348305,9.955992822649858,9.41999515403114,9.695337312487833,9.998459932972754,10.110599456686854,9.992247682134394,9.789151556506875,9.653652531826422,9.910760175178234,9.689351728232193
ENSG00000005020,SKAP2,8935,7.829788265284047,7.686027863850453,7.63386603337941,8.219428290387874,8.108574307343575,7.765569146068852,7.655737412679899,7.735427686497425,8.152085392285777,7.572970132950078,8.047270970554473,8.06365466565094
ENSG00000005022,SLC25A5,292,11.638453283626678,11.931962345800311,11.903724326030536,11.787759240180593,11.65773027506367,11.866390995974779,12.031820840643727,11.640494333746105,11.57153708730488,11.897770752303346,11.76922736834257,11.710832666615179
ENSG00000005059,MCUB,55013,7.586392616560708,8.046888268027226,8.280936378404213,7.827023350788715,7.812748971789318,7.8892229777397045,8.22147037427511,7.796150149335392,8.17903432900412,8.084521604938834,8.239607177604691,7.864330424847832
ENSG00000005075,POLR2J,5439,6.532616519367419,6.416674465072277,5.531904721925761,6.1057057052656445,5.761047527082929,6.1319977525457565,5.366467193628279,5.511748222694337,5.908135613530006,6.068878755308106,5.476451273465619,5.594213943142984
ENSG00000005100,DHX33,56919,7.91990749833766,8.02476381920624,7.968768989729771,7.797031990081483,8.147099998707683,8.37830144890126,8.431469235252457,8.049233349402172,7.631440523444453,8.196898448102552,7.831295973838208,7.804681570402034
ENSG00000005156,LIG3,3980,7.651341025209849,7.795191250740078,7.894949139370566,7.602158123053107,7.738545224392646,7.932922752800214,7.853170682069884,8.129637711602602,7.715555152297288,8.067713865732308,7.714309230540173,7.677168775800047
ENSG00000005175,RPAP3,79657,8.11522986400144,8.246203337938432,8.899647361100739,8.759840782025478,8.919894492383229,8.341165525918932,8.832743942176684,8.914658277994992,8.72627967478929,8.16569002172842,9.021960113667907,8.85510687584181
ENSG00000005189,REXO5,81691,6.256128934102682,6.891165384449568,6.922781209507237,6.760738479903184,6.680135350955031,6.657112515505586,7.156064358560194,6.704429934191209,6.610678701588293,6.7188490699060015,7.065718131558588,6.553846723397486
ENSG00000005194,CIAPIN1,57019,8.610717648231644,8.391122331625189,8.567357407515392,8.373654029188359,8.159712472758237,8.37830144890126,8.529977819104717,8.450123178382063,8.325984634885838,8.47623117099353,8.347987853224852,8.505371386631813
ENSG00000005206,SPPL2B,56928,8.439924672581212,8.147495140284823,8.0963834375095,8.108463787256737,8.358567483207521,8.163934607888644,8.55157009870282,8.183321249449355,8.24679505754457,8.570289646044403,8.121349447052637,8.040942007844249
ENSG00000005249,PRKAR2B,5577,8.838416307499317,8.953312190844402,8.92086259589052,9.177250310692102,9.083407309691813,8.869633182057957,8.924378615853533,9.084506224310337,9.090387497804013,8.888338299869739,8.655683948959739,8.825718867023022
ENSG00000005302,MSL3,10943,8.174767815341744,8.12170533678537,8.333516575353078,8.337930043374962,8.108574307343575,8.351875040551455,8.328776920025884,8.474859703043501,8.441516491503275,8.262249765975431,8.395469681043027,8.476181768593191
ENSG00000005339,CREBBP,1387,8.130350632802541,8.079438587566743,8.655566601447658,8.423181735815115,7.972000749807259,7.665082944682902,8.006697085431773,7.998699072792528,8.485227608788476,7.788106058081612,8.513932480845245,8.218246573099533
ENSG00000005436,GCFC2,6936,6.797998507889627,7.058681192125572,6.84315941628318,6.65873589306867,6.992946170706718,7.037892537520859,6.891360430896782,6.183119339326383,6.925110674772503,6.862595108669307,7.077434090515119,7.083669061548731
ENSG00000005448,WDR54,84058,9.050709344369304,8.793637595361096,8.735655655212259,8.89549426174341,9.026392079585507,8.808961012347376,8.810566616470016,8.752559133211458,8.897450908433765,8.956411763667802,8.452317084181804,8.538015699300152
ENSG00000005483,KMT2E,55904,6.912423359475939,6.9038674510573985,7.312028501411647,7.025611972666563,7.29300671275457,6.619584437965268,7.376994389547011,7.183493268918979,6.842872562525406,6.7188490699060015,7.678466300861593,7.106381897007634
ENSG00000005486,RHBDD2,57414,7.9372582556226305,8.437714677261956,8.353233137580117,8.353350264723359,8.268444355058884,8.31403359430696,8.207894796759588,8.007248094494793,8.068017536924364,8.526077707180962,8.250491327102322,8.459229770755668
ENSG00000005700,IBTK,25998,7.263127745640365,6.865382405312768,7.126799880044912,7.211788797769088,7.361427753059314,7.36577078878715,7.599052883821781,7.486945686206269,7.3625521885701035,7.040319148844573,7.601242717993641,7.0950738338063015
ENSG00000005801,ZNF195,7748,6.532616519367419,6.471464059117248,6.783123179700992,6.776967891975957,6.583189601388784,6.657112515505586,7.17053245494708,6.769623459978684,6.427564619882207,6.656460870223707,6.982761693742378,6.68514134989907
ENSG00000005812,FBXL3,26224,6.983471787266642,6.891165384449568,7.525329405856703,6.792993556830435,7.131729371942777,7.091812731796818,7.389297643838433,7.070684842901054,6.911760530331403,6.889512507711893,7.582588865343292,7.193564007041306
ENSG00000005844,ITGAL,3683,10.322647973576542,10.203858169748564,10.25259319763673,10.225992099963262,10.311618719377122,9.991670664631549,10.347850582862531,10.340683535082352,10.133254024039509,10.079010586221647,9.976315387715234,9.996054205357765
ENSG00000005882,PDK2,5164,7.651341025209849,7.938562607887659,7.5806599477951915,7.354641727410862,7.37250495357505,7.844120697723172,7.640505859738379,7.796150149335392,7.843124795315973,7.760332544148918,7.808667774146733,7.791074369968169
ENSG00000005884,ITGA3,3675,7.4708816925099075,6.798579931414738,6.732978074693296,7.211788797769088,7.281261182563718,7.397750893220438,7.1266514357059645,7.410641388756988,7.400345167408985,6.915883570414978,6.871681154834467,7.150681167010544
ENSG00000005889,ZFX,7543,7.263127745640365,6.770854333144889,7.278647458696884,6.9289027890727874,7.036125663959953,7.091812731796818,6.909011203070784,7.183493268918979,7.210686239231362,6.328075634215656,7.2991276470007715,6.963879537244302
ENSG00000005893,LAMP2,3920,8.909828618781885,8.47066809847986,9.31038124312464,8.863660440843695,8.998756849170253,8.649315142214565,9.38935164989508,8.680083612445303,8.907098816608068,8.647328134594202,9.529336427706808,8.990698074937617
ENSG00000006007,GDE1,51573,7.29089421651523,7.950365299978857,7.7345365021736034,7.405828872197453,7.5675898518204185,8.088908413153861,8.045472053838655,7.616738341107399,7.283674470399715,8.291426565189465,7.60256558584795,7.235123610769331
ENSG00000006015,REX1BD,55049,9.724965311563302,9.812993439215212,8.861747919444296,9.474777867579492,9.135075872785045,9.640875855227195,8.741896254042793,9.453315651924854,9.38746401844317,9.699425626452067,8.535259815779211,9.441273213491614
ENSG00000006025,OSBPL7,114881,6.256128934102682,6.865382405312768,6.783123179700992,6.676320766703863,6.8703367452978314,6.8925887061252356,6.410771892087466,6.537645974592998,6.447181749057747,7.040319148844573,6.483739905481658,6.604728404048453
ENSG00000006062,MAP3K14,9020,7.1150277710137475,7.394926066168339,7.503995881579839,6.640899884018645,6.902085619684651,7.397750893220438,7.645601599875281,6.726535982137719,6.610678701588293,7.515637149697353,7.330100721834526,6.553846723397486
ENSG00000006125,AP2B1,163,8.004599926451675,7.727970205499696,7.979005766369068,7.7191151539520195,8.055518625993445,8.229384614021061,8.61188884057655,7.963975120945622,7.849882529777198,7.874746241843876,8.301282948653183,7.958440087235189
ENSG00000006194,ZNF263,10127,6.627491747169817,7.145673666342507,6.966186521460219,7.090597672782311,6.7169007524380655,6.981684256176693,7.050154502216097,6.965740713103859,6.676894202903385,7.07547278306944,6.953196369236305,7.083669061548731
ENSG00000006282,SPATA20,64847,6.37468144083726,5.933137951568714,5.894706220478566,6.047024820787153,6.521136094340606,6.102579070039107,6.113647364031826,6.111452326293242,6.324233431904876,6.041889774033886,5.931686490063651,6.012138077197241
ENSG00000006432,MAP3K9,4293,6.050475475886556,6.471464059117248,5.921308368031205,6.336282710663705,6.287346371646722,6.520442235877351,6.226846470212071,5.9938601598326775,6.345648324418176,6.194334278813238,6.079533368743193,6.637519519984249
ENSG00000006451,RALA,5898,7.9372582556226305,7.859332594173224,7.697631937862892,8.052703188029277,8.082295275231509,7.821014122463399,7.71020279765811,8.298894842792087,8.056421293122801,7.794964163944589,7.804097958627121,8.208109841106864
ENSG00000006453,BAIAP2L1,55971,6.050475475886556,6.256584343073661,6.569300079386217,6.076778368662566,6.433108914982441,6.04114474231915,6.024706596506224,6.6118909958553145,6.30241085116465,6.068878755308106,6.667551443172121,6.518709543615767
ENSG00000006530,AGK,55750,7.792055057624855,7.707156666525005,7.437939761473012,8.071535448748985,8.021318053763835,7.509021062570027,7.771944445245611,7.998699072792528,7.849882529777198,7.710360122080401,7.74567973121491,7.728149219900146
ENSG00000006576,PHTF2,57157,7.396622102178603,6.953473710099387,7.392070028581153,7.140396018846958,7.415938367707327,7.408247077866467,8.22147037427511,8.040935571383988,7.59954677045972,7.217943213729382,7.921489175027105,7.804681570402034
ENSG00000006607,FARP2,9855,6.1918233270351735,6.622314624823588,6.61228307074528,6.264609400666962,6.089331587676677,6.520442235877351,6.486758937959033,6.111452326293242,6.407616501757877,6.348908454045271,6.730018041414948,6.6535960657115005
ENSG00000006625,GGCT,79017,7.811048668436546,8.019178113101198,8.038913653749827,8.033616526399413,8.082295275231509,8.069513424988262,7.938230175337479,8.049233349402172,7.883191708030983,8.30579336085437,8.121349447052637,8.272740461857884
ENSG00000006634,DBF4,10926,6.532616519367419,6.416674465072277,6.84315941628318,6.44666275365177,6.661340937454864,6.293521445428418,6.7506809274372594,6.073722158106156,6.644226543241381,6.4478235874277665,6.9141764866098665,6.482522002481917
ENSG00000006652,IFRD1,3475,6.482258090146514,6.359212672873231,6.539784422040291,6.914486076892607,6.698652283301879,6.268180706988707,6.636636027325934,6.851670058686058,6.324233431904876,6.01417076854506,6.6487303989549655,6.7006213528949505
ENSG00000006695,COX10,1352,6.757476997012717,6.953473710099387,7.008202803130494,7.064983613240995,6.770118751319893,7.15628466563239,6.926426062192497,6.659017408227806,6.884642641689845,6.915883570414978,6.719819575204156,6.789722157288133
ENSG00000006704,GTF2IRD1,9569,6.050475475886556,6.698775043150444,6.309863208522662,6.403750420544551,6.4100466634623245,6.072315622326539,5.841456612087511,6.111452326293242,6.2343001286804185,6.194334278813238,6.079533368743193,6.832042841428395
ENSG00000006712,PAF1,54623,9.417857633053831,9.418358458200883,8.987721292986476,9.109567245939242,9.233149914528882,9.105341356378887,8.488590090582086,9.027318623855235,9.331329071176434,9.032905994250727,8.861681678330102,9.275176388695849
ENSG00000006715,VPS41,27072,7.421824178953985,7.775361977271478,7.312028501411647,7.539766249212903,7.508914772186367,7.647607761259823,7.534453257454274,7.499261711121811,7.541904357244192,7.447058352934294,7.728875544709371,7.811435921306989
ENSG00000006740,ARHGAP44,9912,6.050475475886556,5.933137951568714,5.6478229995555385,6.264609400666962,5.883451741608062,6.160627403926176,5.746806110478808,5.951420954735723,6.083948451723013,6.041889774033886,6.105836587457403,6.118662805761646
ENSG00000006744,ELAC2,60528,10.465373185489094,10.691235677001048,10.651032232841061,10.321261030934018,10.188884004659775,10.550211075235723,10.42845053660749,10.207569774745473,10.368500089589487,10.600703893251719,10.445619962057107,10.20520339804298
ENSG00000006757,PNPLA4,8228,6.797998507889627,6.397832325222233,6.889253579931288,6.985032534963345,6.917674099085727,6.6935453338114845,6.592440372630682,6.965740713103859,6.784986717174817,6.748922524451272,6.656831322015129,6.859502802465991
ENSG00000006831,ADIPOR2,79602,7.693013700889982,7.207400171518572,7.862086093766628,7.566850467805538,7.39439381701996,7.5283206380319125,8.173376284614735,7.570936754659539,7.677949723418564,7.746236182111114,7.787985158585651,7.624251317204259
ENSG00000007047,MARK4,57787,6.875394693189678,6.989483442230678,6.539784422040291,6.528115621160631,6.8044008689460895,6.763395446827576,6.720587627641996,6.681929127044994,6.724354169746841,6.5214147414014265,6.553014905625701,6.925710352768283
ENSG00000007080,CCDC124,115098,9.870453879073711,10.026471240807371,9.010157183619327,9.782863410976889,9.67804672705377,10.190032742850718,8.95904996669004,9.95337580006279,9.755799599581847,10.08315845053764,8.917122523761224,9.771938039540574
ENSG00000007168,PAFAH1B1,5048,8.403167071794352,8.514770472367529,8.95210820522487,8.544435459043266,8.800847641698073,8.623092244150211,9.104557922468006,8.474859703043501,8.884485176720704,8.315291192876643,8.982539532189437,8.7124886839331
ENSG00000007202,KIAA0100,9703,8.819992917284345,8.628552735803089,8.992737457133533,8.50821228972603,8.657784646792011,8.341165525918932,8.521795753504277,8.373227968063528,8.592979941359877,8.6843442313302,8.756840275950193,8.601146883817366
ENSG00000007255,TRAPPC6A,79090,8.130350632802541,7.827628653165207,7.805544451320714,8.014268348148835,7.928310378293328,7.789600612606477,7.665799927811195,8.326376606400123,8.162926539318821,7.808580438019199,7.973156138331925,8.357636792412338
ENSG00000007312,CD79B,974,11.930317828290317,12.040606668371533,11.974333796060753,11.802245920058516,11.98234035593884,12.068515746128021,12.126992253431666,11.792512618621325,11.817454506910074,12.138542582320015,11.984888385615648,11.685694922378175
ENSG00000007376,RPUSD1,113000,7.494769833921734,7.884190094895186,7.68511020027734,7.502808258138777,7.39439381701996,8.324948554876975,8.006697085431773,7.3298390288621755,7.654889440979198,8.010198679573463,7.617034521011583,7.654735870641608
ENSG00000007392,LUC7L,55692,8.487505143781219,8.231827874996696,8.119656608934761,8.363538351968574,8.250891063490476,8.546068760611888,7.376994389547011,7.835216255341586,7.990881983407476,8.16569002172842,7.725248190854076,8.069276246384147
ENSG00000007520,TSR3,115939,8.174767815341744,8.217305331070252,7.399822336484028,7.735049891710026,7.458038641485421,8.151703040895764,7.156064358560194,7.499261711121811,7.662618722558405,8.272042091356763,7.027920562338777,7.495134433332908
ENSG00000007541,PIGQ,9091,7.564049500562468,8.030327512380683,7.746624386639231,7.2795928008392154,7.686792445743342,8.016453124366643,7.695558448160644,7.523568765053596,7.59954677045972,7.962436918300684,7.371376012044248,7.511948796598797
ENSG00000007545,CRAMP1,57585,7.494769833921734,7.678913151889462,7.430400499325438,7.2685252445068285,7.37250495357505,7.602933944156159,7.675790233689591,7.627956393825498,7.2632189685750435,7.739134322273121,7.512428060935035,7.677168775800047
ENSG00000007923,DNAJC11,55735,8.961146007537119,9.36700143313212,8.907639912065862,9.060527994593011,8.998756849170253,9.59903209368097,9.21153655706543,9.239964850161837,8.991127480119621,9.391110515244357,8.788648873052077,9.062387212626797
ENSG00000007944,MYLIP,29116,6.627491747169817,6.54082390114524,6.254060422734395,6.998698163052502,6.821203953338995,6.520442235877351,6.147217195521901,7.10389862345183,7.087347769105879,6.409251930427714,6.601800457907175,6.988722384283371
ENSG00000007968,E2F2,1870,9.074195765865415,9.309213193640273,9.240474154678108,8.704964109132343,8.995264714876924,9.296764905036564,8.9098548572341,8.859517061896442,9.044530790060387,9.200377992733392,8.727893779746239,8.871176789702607
ENSG00000008018,PSMB1,5689,11.053841199004813,11.155234296241478,11.286357139474353,11.082270035325482,10.955938873817168,11.19121703798301,10.929773493310348,11.027642133802994,11.116029305115216,11.224189469769325,10.980421878550734,11.134280787757966
ENSG00000008083,JARID2,3720,7.050879715218412,6.29875158205527,6.494121782663365,6.82445572442414,6.821203953338995,6.412447481115057,6.569734226770254,7.087395221956754,6.739785726657584,6.348908454045271,6.4491440085862966,6.832042841428395
ENSG00000008130,NADK,65220,8.791905735551909,8.793637595361096,8.70538048431492,8.748257347082882,8.804846341750181,8.280776729536855,8.207894796759588,8.575452394953608,8.88122533383591,8.406937028082895,8.369627583777694,8.546061434215042
ENSG00000008282,SYPL1,6856,10.420366824232778,10.24587917803863,10.832904956572166,10.42398375628366,10.70295773831036,10.252411329432572,10.917416881522799,10.597465821782189,10.706342985293329,10.550674413311897,10.956016156050028,10.671032578148376
ENSG00000008294,SPAG9,9043,8.286831865636454,8.437714677261956,8.22204712452473,8.456854345133934,8.552195861812276,8.49874066233913,8.402026731996333,8.198293211603797,8.38722953807602,8.128389709541906,8.113103307582788,8.208109841106864
ENSG00000008311,AASS,10157,6.37468144083726,5.933137951568714,6.234826547323927,6.899908192562274,6.978233124739004,6.188517861430044,6.993857366105069,6.9099532892605415,6.814255712823191,6.4478235874277665,6.5471455422838565,6.731022389160863
ENSG00000008324,SS18L2,51188,8.06887319126522,8.152597223049924,7.200391812258904,7.899311212860565,7.8601206659121825,8.319501546666862,7.395408053489463,7.919330988262098,8.130150977465895,8.62845437276235,7.274166947465482,7.90273320782725
ENSG00000008382,MPND,84954,7.971331252740937,7.635444023930165,6.933768239731072,7.5488533536877025,7.37250495357505,7.36577078878715,6.6257340805716725,7.087395221956754,7.662618722558405,7.327751574421079,6.67021717515589,7.425746082255951
ENSG00000008394,MGST1,4257,10.097155806824551,9.55272459414895,9.995180313680777,10.14026265199528,10.105695690720932,9.660279862093006,9.728377088550067,10.225803230133124,10.271276752248657,9.830258377969065,10.016796352416021,10.197598445681123
ENSG00000008710,PKD1,5310,5.687347968062413,5.872746141927866,5.947194267203715,5.589963462626448,5.844454783436981,6.008995545915623,5.841456612087511,5.511748222694337,5.605610503488813,5.499240839414137,5.712170663543974,5.983678583050658
ENSG00000008838,MED24,9862,9.436081662352748,9.577402404890709,9.696965342110554,9.171489820795577,9.109474002537842,9.448399374867378,9.65578322268909,9.477889257062126,9.247854058488624,9.467207970705093,9.587885456168923,9.216091309116628
ENSG00000008853,RHOBTB2,23221,7.630027191816569,7.350409793225943,7.407531030654254,7.789432739727509,7.437149772230727,6.657112515505586,7.163317888711737,7.34364230256042,7.623535488467277,6.902764812287193,7.540367776247261,7.857826636540135
ENSG00000008869,HEATR5B,54497,7.586392616560708,7.700149246859943,7.973896671118436,7.61084635970017,8.055518625993445,7.408247077866467,8.410923550101606,7.854348605705208,8.152085392285777,7.498809686078927,8.491577616115013,8.12429621079357
ENSG00000008952,SEC62,7095,11.352596800814206,10.754965942519533,10.655771547412492,11.363877454217686,11.38447679678964,10.848519407595603,10.648788916653183,11.153898483838827,11.403344284895658,10.885043036490773,10.985651641070087,11.370650804553375
