ensembl_gene_id,external_gene_name,entrezgene_id,lfc.SLX.12470.A005,lfc.SLX.12470.A006,lfc.SLX.14293.A002,lfc.SLX.14293.A003,lfc.SLX.13454.A002,lfc.SLX.13454.A003,lfc.SLX.14241.A002,lfc.SLX.14241.A003
ENSG00000004975,DVL2,1856,-0.5577949972756624,-0.17426791151175713,-0.6835877387339622,-0.5437546443865511,0.31057523653747765,0.2507223104694738,0.020660994211811,0.14486018201664486
ENSG00000005001,PRSS22,64063,0,0,0,0,0,0,0,0
ENSG00000005007,UPF1,5976,0.1517623207006089,-0.06944938197683825,-0.1020875668795842,-0.47824633164745833,0.6009540108433349,0.2802574660716193,-0.22365639352118194,-0.12238798305080323
ENSG00000005020,SKAP2,8935,0.017699171729190333,0.5002980899764369,0.09767208696721497,-0.16296809349417973,-0.6075372332960001,-0.19689030856163026,0.3444974487451118,0.39853921287448824
ENSG00000005022,SLC25A5,292,0.11890534569994671,-0.1581748481414511,-0.07112037977520025,-0.04980292009010512,-0.15879916329415522,-0.0869937283610458,0.019271828159629578,-0.06694997711213091
ENSG00000005059,MCUB,55013,-0.08166632256684192,-0.0707801563219066,-0.1996022842856391,0.03082223547684837,-0.048252670055195956,0.038188558695863684,0.2921524809302314,0.7450038886328114
ENSG00000005073,HOXA11,3207,-2.1851173013582468,-1.1575560673453704,1.1378753925165837,1.6141000267064727,0,0,0,0
ENSG00000005075,POLR2J,5439,-0.6201391858040761,-0.21273245180282396,-0.5797933365319405,-0.7298891858520573,-1.6359012724107607,-1.360734097539166,-1.6994484974176953,-1.3091741430581552
ENSG00000005100,DHX33,56919,0.5440258953985193,-0.19336803149931203,0.41912585396459257,0.19358895757935723,0.30493963813723024,8.89761756190488e-4,0.2780472020322584,-0.3667955987251066
ENSG00000005102,MEOX1,4222,-1.4718735551620228,-1.2415526217682915,0,0,0,0,0,0
ENSG00000005108,THSD7A,221981,0.7050067474071886,0.8593804041634188,2.8079392442343027,2.6212933780326724,-1.7214118389743058,-0.11202694714875894,-0.8016672918615619,0.4325416175455268
ENSG00000005156,LIG3,3980,-0.06325835438522187,-0.2507883132505908,0.16846624807251676,0.3239187258922236,0.6544499909199066,0.08914157078759821,0.11241307959487834,0.08429860760520747
ENSG00000005175,RPAP3,79657,-0.08585671808172535,0.11442175365658258,0.10788273381867963,-0.11147524336622983,0.16474052750723978,0.09841680833040733,0.9319432504781187,0.715643449532573
ENSG00000005187,ACSM3,6296,1.4888590842066312,0.634214855667294,-0.23321698088392906,0.6220604270918522,1.3582225643218524,0.3060344854992154,-0.7065350842052918,-2.228721555100024
ENSG00000005189,REXO5,81691,0.3396215761773611,0.19599513426501947,-0.3868873812415119,-0.29328960337833454,-0.10228500464054058,-0.3612415586883877,0.7827091170157479,0.6653150242046681
ENSG00000005194,CIAPIN1,57019,-0.05395417629477173,-0.27685305666770965,-0.019645022461757478,0.08416307296842618,0.08023054645283878,0.14467333092592582,-0.5294363200642742,-0.3298093548896208
ENSG00000005206,SPPL2B,56928,0.5268830132543814,0.008651834914897627,0.015197685904094982,0.4823461537176703,0.08116632325128936,-0.09107131981743244,-0.09555642322455604,-0.22638502783098957
ENSG00000005238,FAM214B,80256,0.7050067474071886,0.2291117367931199,1.7660159700568911,1.021908128437816,-0.49083577396398614,0.547786060226759,-1.9590624361251932,-1.9590624361251932
ENSG00000005243,COPZ2,51226,-0.5283865129977838,0.14755109420802892,-0.8180942287521282,0.9149101831199005,0.5349289955112169,-2.9805314631524853,1.2183191618481337,-0.1030032874050435
ENSG00000005249,PRKAR2B,5577,-0.006959182307843648,-0.32076463573741343,-0.09806616776908506,-0.08761110785331994,-0.1111361683997032,-0.3989028115648736,0.2722772389599868,0.2814179374764798
ENSG00000005302,MSL3,10943,-0.016457385436584815,0.051161445975571596,0.2699724283256586,0.1534968880834331,0.15100566998506615,0.152853625392547,-0.08023035032225945,0.31665380753644445
ENSG00000005339,CREBBP,1387,-0.7774337264609059,-0.18431871387639553,-0.5250524504367631,-0.3773332695284388,-0.5174218372438828,-0.2508735612087518,-0.19384254664137934,0.42100951373146334
ENSG00000005379,TSPOAP1,9256,0.8932308622905565,-0.21802521333186742,0.7151125859907692,0.5236006046398676,-2.1526326546216277,-1.1342772117133086,1.1573951442636312,1.6432569834307198
ENSG00000005381,MPO,4353,0,0,0,0,0,0,0,0
ENSG00000005421,PON1,5444,0,0,0,0,0,0,0,0
ENSG00000005436,GCFC2,6936,0.06549848025308869,0.3387521082315317,-0.03570193719277448,-0.31631563789655814,-0.9071160241517333,0.6642619695287051,0.305421297845446,0.20258598317953602
ENSG00000005448,WDR54,84058,0.07371013124709336,-0.34684543988367267,0.012643573016976717,0.16719092124589352,-0.16988952964256576,-0.4146031336390319,-0.027230321649168943,-0.16923566028861003
ENSG00000005469,CROT,54677,0.07331607528418171,0.6796848110478733,0.0014609829721674572,0.5546480388235158,0.012780670368079505,-0.011098812744489983,0.6769306211155284,-0.41547845811154893
ENSG00000005471,ABCB4,5244,0.266218575964682,0.304618181201072,2.2021673821161762,1.6141000267064727,0.515676680706016,-0.33789238871810534,1.1084488873751255,1.5792909325488034
ENSG00000005483,KMT2E,55904,0.07936940846245832,0.471207336038729,-0.47115612852138966,-0.3131889661479672,0.22368071436859083,0.11156120009980519,0.5618350923945208,-0.10854925035228469
ENSG00000005486,RHBDD2,57414,-0.18331371202067093,-0.14322412337150237,-0.14976495043761062,0.08743663410534985,-0.42506725270261825,0.11499893777009262,0.4017182004078803,0.16200918199645642
ENSG00000005513,SOX8,30812,1.2409914271662847,0.5333823903622255,0.766527290779998,1.033250005669122,1.3582225643218524,-0.11202694714875894,0.6070642327829954,1.4410191853223062
ENSG00000005700,IBTK,25998,0.6432666495788038,0.6354175714500236,0.7328672685297866,0.2545347507590403,0.37264569172819595,-0.17858905344824194,0.13715456292415595,0.1401433288374001
ENSG00000005801,ZNF195,7748,0.5826430023474582,0.29296423143768724,0.32359695837568925,0.312168423521916,-0.02102804330439234,-0.16089443654887958,0.08923531300020837,-0.19117710676865585
ENSG00000005812,FBXL3,26224,-0.19503632093265733,0.054456648924182005,0.3009923981432827,-0.017524390345966978,0.4217203609868827,0.6018213109058763,0.2211178430257279,-0.10950025913922179
ENSG00000005844,ITGAL,3683,0.08846353494074499,-0.3115668556569222,-0.22737469014478506,-0.14599465924016108,0.11051427407044478,-0.25013892429729623,-0.011825884935699804,-0.19686883868291716
ENSG00000005882,PDK2,5164,0.06774876975303812,0.27329942008850416,-0.12276513534547373,-0.23955293262780852,0.5753336100464894,0.5691952318758302,-0.3738280265616787,0.24683260068426094
ENSG00000005884,ITGA3,3675,0.6010356296573569,0.2028707340593625,0.8837993637104278,0.1712714269561264,0.2691462095081363,-0.09703614655270165,-0.2617282245280679,-0.09484032335127246
ENSG00000005889,ZFX,7543,-0.5580838944464253,0.007288759071871098,0.49363544597735753,-0.8047262932876285,0.3715179273086937,0.04520733809915001,-0.3310734917172127,-0.07357524095334433
ENSG00000005893,LAMP2,3920,0.07478523316486019,0.21496573388665396,0.20106904922401903,0.1883202307232139,-0.21648983842987413,0.13284630022723753,0.09866095692339272,-0.0019323885075728242
ENSG00000005961,ITGA2B,3674,0.7587152695952153,0.8995464295949208,0,0,0,0,0,0
ENSG00000005981,ASB4,51666,0,0,0,0,0,1.018355442908319,0,0
ENSG00000006007,GDE1,51573,0.37844485139983863,-0.1930107449009535,0.16545520383072532,0.3979738133525741,0.2733562967241303,-0.24711289349205146,0.3768042402886449,-0.009047478159325273
ENSG00000006015,REX1BD,55049,-0.1458954256365157,-0.39281118788612446,-0.18789437848268697,-0.1358931082411221,-0.03231158947092361,-0.044993140574661084,-0.6378415089635094,-0.36113957210334746
ENSG00000006016,CRLF1,9244,1.2533639390501659,0.42888393148250614,1.1378753925165837,1.6141000267064727,0,0,0,0
ENSG00000006025,OSBPL7,114881,-0.661516700624154,-0.5366010398818233,0.038309322039698834,0.2545347507590403,-0.24984481236427314,-0.13139655792423444,1.0931753034348537,0.37214689023675085
ENSG00000006042,TMEM98,26022,-1.4718735551620228,0.5692733293915586,0.13838671323969054,-0.9994886792768931,0,1.018355442908319,-1.9590624361251932,-0.9151222381117365
ENSG00000006047,YBX2,51087,0,0,0,0,0,0,0,0
ENSG00000006059,KRT33A,3883,0,0,0,0,0,0,0,0
ENSG00000006062,MAP3K14,9020,0.176413292907462,-0.25908510548015773,-7.162041615247361e-4,0.14850736782662644,0.13536325480715306,-0.16042619816506498,-0.3229877551897644,-0.8007623341229175
ENSG00000006071,ABCC8,6833,-0.9160251599040383,-0.9160251599040383,0,1.021908128437816,0,0,0,0
ENSG00000006116,CACNG3,10368,0,0,0,0,0,0,0,0
ENSG00000006118,TMEM132A,54972,-1.4718735551620228,-0.11693460436485625,-2.32110989472095,-1.299201766283134,0.2130816793303416,-1.103527702484294,1.1573951442636312,1.0439401980134566
ENSG00000006125,AP2B1,163,0.7398913498681798,0.36766760056230563,0.6152849997866365,0.17126967027176665,0.29972514286123175,0.2931863810558131,0.062078683628067566,-0.191404392649984
ENSG00000006128,TAC1,6863,0,0,0,0,0,0,0,0
ENSG00000006194,ZNF263,10127,0.11642125993536023,-0.04139134464382277,-0.24912310640278346,-0.11828103660534506,-0.19711498974062724,-0.019031463894863876,0.15108579067614691,0.08538553715888941
ENSG00000006210,CX3CL1,6376,0,0,0,0,0,0,1.1573951442636312,0
ENSG00000006282,SPATA20,64847,0.505628065442588,0.07180071043734237,0.39119414968879873,0.24423027014039445,0.13586812673144522,-0.08923923365139341,0.27161316611920316,-0.09690858219765097
ENSG00000006283,CACNA1G,8913,0,0.23032093339373136,0,0,0,0,0,0
ENSG00000006327,TNFRSF12A,51330,0.6641576225080468,0.9764847924496602,1.7528211359922259,0.2606003005517983,2.5181087204133084,2.5610987644833356,-0.8811326055969739,-1.5570398754265726
ENSG00000006377,DLX6,1750,0,0,0,0,0,0,0,1.0439401980134566
ENSG00000006432,MAP3K9,4293,0.6802345914599828,0.3527054326207697,0.0844930609600949,-0.5584404997433223,-0.7433090347733762,0.5419572603695748,0.5057198429930789,0.6222167669702463
ENSG00000006451,RALA,5898,0.005386625481257568,0.11472007287487429,-0.052934674394714776,-0.09641272835416093,0.28680154316087947,0.17905557724111532,0.17795788832721282,0.1478609598477414
ENSG00000006453,BAIAP2L1,55971,-1.1049619593931839,0.14855284933042778,-0.4698595830839922,-0.4167373503517666,1.0407015615415016,0.8764987372421826,0.7875417277515133,0.537182104763847
ENSG00000006459,KDM7A,80853,-0.244749800204068,-0.20321461232892224,-0.6632731191181427,0.1482846398607185,0.515676680706016,1.7166463110522767,1.1010829086490084,0.7778802271299643
ENSG00000006468,ETV1,2115,0,0.23032093339373136,0,0,0,0,0,0
ENSG00000006530,AGK,55750,0.4285476675029951,0.38423162297969604,-0.26495266960482233,-0.010914792425777975,-0.09834480471957896,-0.43812131998101833,0.285893766144639,0.07427634186862697
ENSG00000006534,ALDH3B1,221,2.7083783705043962,0.23032093339373136,0,0,1.3166093818146356,1.018355442908319,1.1573951442636312,0
ENSG00000006555,TTC22,55001,0.8791596423336907,1.1102104603225493,-1.861229677255541,0.03901855518107489,-1.103527702484294,2.6306186373424683,-0.007554513634957072,0.39186237153650394
ENSG00000006576,PHTF2,57157,1.0453506623860918,0.6689137276878547,0.6537622850028679,0.37718266309172055,1.1848231609046476,0.8909209462478209,0.02611787054209813,0.2736250103888693
ENSG00000006606,CCL26,10344,0,0,0,0,0,0,0,0
ENSG00000006607,FARP2,9855,-0.2338080636707245,0.1781541072259598,-0.18399182619535104,-0.5146938759967652,-0.33226323381253486,0.7120767391751031,-0.22246865251232073,0.4311431794770595
ENSG00000006611,USH1C,10083,0,0,0,0,0,0,0,0
ENSG00000006625,GGCT,79017,-0.13499229394278256,0.07871988733067159,0.05695828700122352,0.3300936208894445,0.009966000360619454,0.279453325063983,0.3362913825196969,0.09200339388678724
ENSG00000006634,DBF4,10926,-0.16051265479308086,0.09052352539798836,-0.2431920158536096,0.04344116000226261,-0.7691784776466717,0.05739176005505975,0.22412496942478466,0.19635368222010374
ENSG00000006638,TBXA2R,6915,0,0.23032093339373136,0,0,-1.103527702484294,-1.103527702484294,0,0
ENSG00000006652,IFRD1,3475,0.15876264614811664,0.16886586108312773,-0.18449413769226197,-0.7459600283671683,-0.10791182635739638,-0.35400663260589926,0.3781909096301064,-0.29836032064842577
ENSG00000006659,LGALS14,56891,0,0,0,0,0,0,1.1573951442636312,0
ENSG00000006695,COX10,1352,-0.13615363218515952,-0.4785827533142113,0.2986657543297415,-0.07314484754325168,-0.6538000171012488,-0.43635068556526235,0.020383679444108793,0.2053884607374883
ENSG00000006704,GTF2IRD1,9569,-1.073094753503514,-0.5060450640243204,-1.2124651987026063,-0.9569842632271444,-0.6046743846247731,0.7342384794734702,0.7442307504720738,0.39942345748563834
ENSG00000006712,PAF1,54623,-0.5765644404302073,-0.16227402438759242,-0.3460152444850877,-0.4364744511439316,-0.09997540561389506,0.17251394806861065,-0.2010015999084409,-0.09262653780182184
ENSG00000006715,VPS41,27072,0.2926776479442914,0.5362705810688029,-0.16929222002206945,-0.44637644464686677,-0.06325649437375702,0.3437788097620329,0.11739895249805343,0.16287814980888893
ENSG00000006740,ARHGAP44,9912,0.2811135869346053,1.1645371011437757,0.517644667827132,0.24423027014039445,-0.7025333817503796,-0.3161103219741923,-0.4031916422668518,0.07679354017917461
ENSG00000006744,ELAC2,60528,-0.24158616768235674,-0.2345422994864812,-0.15049908301387482,-0.10871875430916944,-0.1278933461060454,-0.13005486599437788,-0.28852085362284186,-0.09959788897389998
ENSG00000006747,SCIN,85477,0,0,0,1.021908128437816,0,0,0,0
ENSG00000006756,ARSD,414,-0.9160251599040383,-0.9160251599040383,-2.32110989472095,0.5236006046398676,-1.6639220813378497,-2.9805314631524853,0,0
ENSG00000006757,PNPLA4,8228,-0.501574230583631,-0.4011476977723465,0.5227177931175868,0.6044744598834226,-0.03857103929147154,-0.20390315353806798,0.18959651112168174,-0.02000670137389804
ENSG00000006788,MYH13,8735,0.7587152695952153,0.7590565428561258,0,1.021908128437816,0,1.018355442908319,0,0
ENSG00000006831,ADIPOR2,79602,0.37151073126401624,-0.11528091066341428,0.438916982600114,0.7132584397917334,-0.003711728897927813,0.06677371998140824,-0.3978063168978112,-0.01839494125439778
ENSG00000006837,CDKL3,51265,-0.48456781903004664,1.3311513029010569,-0.04749312149349061,0.45401342614418017,0.23480144496553645,0.6723604040771232,-1.3156331510134631,-0.0864659649879469
ENSG00000007001,UPP2,151531,0,0.23032093339373136,0,0,0,0,0,0
ENSG00000007038,PRSS21,10942,0,0,0,0,0,0,0,0
ENSG00000007047,MARK4,57787,0.30058640695316186,0.0022785886212872697,-0.36140465750841244,-0.7865287312481497,0.25835279162017066,0.6527965890134428,-0.11363742484937767,-0.24330934656558778
ENSG00000007062,PROM1,8842,0.7587152695952153,0,0,0,0,0,0,0
ENSG00000007080,CCDC124,115098,-0.0676450558167474,-0.1251510817084025,0.16701289554222853,0.04446727896214675,0.17132465549700804,-0.020468619308852354,-0.20478756115049457,-0.12051872118625262
ENSG00000007129,CEACAM21,90273,-0.6519757203478687,1.0190304529472392,0.48682934951335266,-1.299201766283134,0.3260354547185753,0.27837142482740296,-1.85866272088008,-0.9924178933310137
ENSG00000007168,PAFAH1B1,5048,0.1579108914444003,0.012176613595039854,0.11998330205007335,-0.24821142244321948,-0.08965524181508577,0.18337592554422244,0.45586819251907684,0.5512155609893643
ENSG00000007171,NOS2,4843,0,0,0,0,0,0,1.7912250265899223,0
ENSG00000007174,DNAH9,1770,-1.872130670889293,-0.9725842412943723,0,0,0,0,0,0
ENSG00000007202,KIAA0100,9703,-0.5436972037752579,-0.28587246576262615,-0.33805973594274086,0.04854856818926656,-0.16645741495962696,0.09820114956708181,-0.18403516674831977,-0.2567337428914538
ENSG00000007216,SLC13A2,9058,0,0,0,0,0,0,0,0
ENSG00000007237,GAS7,8522,0,0,0,0,0,0,0,0
ENSG00000007255,TRAPPC6A,79090,-0.19022959011532148,0.18819207464783538,-0.052815347259638656,-0.039165413851413255,0.36636482284378413,0.4035008228674437,-0.2480133978168899,0.04041192001378402
ENSG00000007264,MATK,4145,0,0,0,1.021908128437816,1.9933485392142407,0,0,0
ENSG00000007306,CEACAM7,1087,0,0,0,0,0,0,0,0
ENSG00000007312,CD79B,974,0.14368123402630317,-0.011012391166829616,0.023631023439568466,0.0840015163533554,-0.019063048272018435,-0.12724228650729685,0.052396321997076,-0.1133559347628239
