ensembl_gene_id,external_gene_name,entrezgene_id,SLX.12465.A001,SLX.12465.A004,SLX.14296.A004,SLX.12465.A002,SLX.12465.A005,SLX.12465.A003,SLX.12465.A006
ENSG00000002919,SNX11,29916,7.837072343056859,7.817345397508771,7.900890711971352,7.798278950153909,8.022058639593366,7.6977328751457215,7.969318304487302
ENSG00000003056,M6PR,4074,9.588487414401857,9.771755165629294,10.001843186768184,9.68176565225362,9.828131549691529,9.689046740845807,9.798862904330203
ENSG00000003096,KLHL13,90293,7.583446535510152,7.733846419545329,7.504899923802015,7.6669079983063995,7.6257669094902525,7.887765142175977,7.82247309322405
ENSG00000003509,NDUFAF7,55471,8.231931042058838,8.3359651785344,8.411246974645465,8.45701319751884,8.440513924224614,8.598173422178558,8.490191195683321
ENSG00000003756,RBM5,10181,9.938969391614572,9.965466205246248,9.591865827252363,9.993703636508688,9.911947870723344,10.058956677536921,9.914537000887579
ENSG00000004059,ARF5,381,10.400981925158474,10.078859487938931,10.15719799987747,10.228186898916555,10.19604041796911,10.323217815436793,10.065487635776865
ENSG00000004139,SARM1,23098,7.984599939035464,7.733846419545329,7.713877441227693,7.807444181276175,7.433355756237484,7.782968867018635,7.8802976158256355
ENSG00000004142,POLDIP2,26073,11.176924250434222,10.965470305531902,11.116709928613384,10.970060692619503,10.972283572513817,11.004734944584428,10.843849309062763
ENSG00000004399,PLXND1,23129,8.590785571908116,8.438395496365207,8.282370804883326,8.581986404046996,8.424144496881768,8.598173422178558,8.320733467870808
ENSG00000004455,AK2,204,10.090303444690175,10.048109028071389,9.986981617582462,9.969008835963734,10.050816087989746,10.27587378355393,9.939516852807401
ENSG00000004468,CD38,952,10.879555051410918,11.055551465018086,11.136298328655517,11.155102511840274,11.154112004193877,10.854920694314364,11.238094783764456
ENSG00000004478,FKBP4,2288,11.713045993269589,11.732520690780593,11.421155848095243,11.568881355152762,11.524612731993331,11.581096134801891,11.45467665800759
ENSG00000004487,KDM1A,23028,10.975804269856265,11.02832913280033,10.83352272076216,10.914349441537583,10.973362901884473,11.113793758999062,10.908860577781878
ENSG00000004534,RBM6,10180,10.936791587946129,11.101053071598674,10.585144496583343,10.861850071030384,10.84301754443914,10.898124313979599,10.979263784810716
ENSG00000004700,RECQL,5965,8.96642059075707,9.140677767207896,8.986938391906639,9.226459607888339,9.395629690470377,9.1395761405346,9.470535033807929
ENSG00000004766,VPS50,55610,7.837072343056859,8.037713799362077,7.829595892306285,8.112502039197352,7.966811113041694,8.007126394467626,7.997607794445344
ENSG00000004777,ARHGAP33,115703,8.314029388685599,7.790168900250313,8.053619475339588,8.20179991629704,8.104809028194678,8.029669069428605,8.335121521871153
ENSG00000004779,NDUFAB1,4706,10.584286295572277,10.176834721108904,10.47046079062811,10.127764911147167,10.04361707943832,10.613528482373935,10.318901536192492
ENSG00000004864,SLC25A13,10165,8.568127507826835,8.751912633049354,8.743845512713724,8.786934598048848,8.849778333746356,8.668498610966914,8.693527323580186
ENSG00000004866,ST7,7982,8.391269628798716,8.745388096790533,8.883061454987756,8.609058933201133,8.447005556365461,8.773956560375222,8.506004863390618
ENSG00000004866,ST7,93655,8.391269628798716,8.745388096790533,8.883061454987756,8.609058933201133,8.447005556365461,8.773956560375222,8.506004863390618
ENSG00000004897,CDC27,996,9.591225835692812,10.071233638186182,10.07251141624384,9.969931111949679,10.056957948726545,9.931213121443744,9.993631471904736
ENSG00000004961,HCCS,3052,8.815462848668021,8.984853642008469,8.81779094369826,8.758854335511495,8.904007035413597,8.918327320189867,8.912982135785436
ENSG00000004975,DVL2,1856,10.524323722099092,10.299289778039773,10.274295955383097,10.250336081307664,10.06510627495648,10.47188776259364,10.059290674506094
ENSG00000005007,UPF1,5976,10.842376242792035,10.690641193513711,10.372879400603638,10.57273960000076,10.762238823306363,10.490846859517838,10.60945913312973
ENSG00000005020,SKAP2,8935,7.650860478785165,7.895333626150054,7.803599637186353,7.825563913798708,8.133974929056427,7.984165856109653,8.029814448726238
ENSG00000005022,SLC25A5,292,13.230395716203878,13.107742227293597,13.192240481671893,13.132474221822838,13.22258606784877,13.17511920042828,13.07190647511432
ENSG00000005059,MCUB,55013,11.349759398113743,11.32526758394421,11.570328711881286,11.303105052456063,11.353314308529997,11.556159300170924,11.344328988229696
ENSG00000005075,POLR2J,5439,7.957408186043941,7.895333626150054,8.170324508088354,8.046772240539555,7.7841882056998575,8.094952611555719,7.859592897118494
ENSG00000005100,DHX33,56919,9.988458029020675,9.995341171754317,10.026031825119903,10.095198036492148,10.283236486063506,9.708708719256789,9.946254357662223
ENSG00000005156,LIG3,3980,9.092822215543833,9.080423050259347,8.800543442758618,9.014977013366625,9.093847017163847,8.985216478583057,9.071433476789908
ENSG00000005175,RPAP3,79657,9.398071427902622,9.824221406307727,9.583957292630567,9.670434569437514,9.702880817000688,9.586435459369403,9.840485124363884
ENSG00000005189,REXO5,81691,8.01120479036647,8.215130636484838,8.059718615906359,8.108939010519116,8.488445946449184,8.395974415594255,8.480612283964348
ENSG00000005194,CIAPIN1,57019,8.974931939845037,8.821701891510168,8.849976257093516,8.814450890862485,8.910925732232549,8.84803487491804,8.875165291352573
ENSG00000005206,SPPL2B,56928,9.899868032958517,9.471854780234718,9.610473764739526,9.512985169073845,9.402120098759008,9.7598494610547,9.499970437823196
ENSG00000005249,PRKAR2B,5577,11.995283965307959,12.204090487555469,12.053699740192954,12.298027088606029,12.468450343929796,11.98234446511991,12.207008420118958
ENSG00000005302,MSL3,10943,9.051282300975346,8.96826606590941,9.046303568039942,8.983818991629198,8.887727272746975,9.069664071134701,9.00541590174417
ENSG00000005339,CREBBP,1387,11.010236858722752,11.093568642762953,10.865861666940539,10.788209558245027,10.600399588097051,10.637536238051155,10.964464651625306
ENSG00000005448,WDR54,84058,10.057154570887338,9.765453643144859,9.88561624069069,9.924024125501129,9.885704768976526,10.293271240657111,9.675669810298187
ENSG00000005471,ABCB4,5244,7.53167908013008,7.643826450802824,8.170324508088354,7.856622716152931,7.739484702934328,7.887765142175977,7.959742049442079
ENSG00000005483,KMT2E,55904,10.101822019583244,10.63840114944302,10.572789692836832,10.458761814009916,10.627412823620393,10.38129767777308,10.660719956311944
ENSG00000005486,RHBDD2,57414,8.703883512647613,8.510335745152522,8.738407554842116,8.429435934247667,8.552784962264647,8.761211425865156,8.480612283964348
ENSG00000005700,IBTK,25998,9.161276990105824,9.70085447718419,9.641272291110944,9.730576666394942,9.812458542235055,9.498642738438173,9.771268052506747
ENSG00000005801,ZNF195,7748,8.80830059227267,9.100798356743795,9.089222045632555,8.993055938187423,8.956186064425372,8.823783546645371,9.04836477255809
ENSG00000005812,FBXL3,26224,8.56526824458626,8.893997257356705,8.816075914412787,9.043677343057901,8.96284923680351,8.871866135018674,9.011943448354748
ENSG00000005844,ITGAL,3683,9.203320508175564,9.231069487234311,8.979336068434112,9.288915368000376,8.949490680583441,9.196837195771607,9.339393581696498
ENSG00000005882,PDK2,5164,8.445584966266672,8.175557556589457,8.366486794702931,8.256994250840908,8.251930673329626,8.272788157475555,8.373893466124365
ENSG00000005889,ZFX,7543,8.701297391291542,8.984853642008469,8.786587558031842,8.871908548231309,9.079659674194538,8.379068697908988,8.905969951059534
ENSG00000005893,LAMP2,3920,9.774486739384274,10.126234844302049,10.287677264006364,10.303891097144408,10.331262009340302,9.753556481905461,10.241741826070145
ENSG00000006007,GDE1,51573,9.734243618564975,9.60871107871606,9.954495874587787,9.589684765775118,9.744172542275493,9.635244772244016,9.581882833099847
ENSG00000006015,REX1BD,55049,9.34860725371773,8.92303615619208,8.851649532323103,8.723482942888563,8.723940947146735,8.996057384226804,9.009771006156281
ENSG00000006025,OSBPL7,114881,7.934278281189562,7.762348228901082,7.529125466310946,7.816538750372104,7.547483862199533,8.361943199286868,7.590668735201108
ENSG00000006062,MAP3K14,9020,9.338829742134285,9.464066412516445,8.954724635636953,9.34299085786921,9.733961426398102,9.215415466501128,9.354770394868003
ENSG00000006125,AP2B1,163,9.522563008697876,9.842287106480795,9.438991702445236,9.81422143263107,9.974978532524643,9.413082427483666,9.745709110102826
ENSG00000006194,ZNF263,10127,9.127468865278615,9.120880402470835,9.129490899820235,9.092521545035485,9.204303339829156,9.05938425627574,9.085917141082183
ENSG00000006451,RALA,5898,8.310565596327704,8.405127701620554,8.317664538876729,8.475982413194975,8.387402846982864,8.0518106785766,8.363432274731853
ENSG00000006530,AGK,55750,7.957408186043941,8.015097218642088,8.13928757238296,7.957403251909392,7.8890469502669465,8.073566944997683,8.113263814074642
ENSG00000006576,PHTF2,57157,8.850724486761873,9.460156081416002,9.822491652746624,9.383969088807657,9.595489727960139,9.35580568101916,9.635833512980183
ENSG00000006607,FARP2,9855,8.235610786036553,8.421866065327903,8.295085715262692,8.027884821752423,8.104809028194678,8.0518106785766,8.394569823320909
ENSG00000006625,GGCT,79017,9.96865800770701,9.749576708432913,9.952201613196614,9.788279114680481,9.790468836284605,9.79090376328927,9.82349353381854
ENSG00000006634,DBF4,10926,9.99155941369942,10.320861667210684,10.539653034854068,10.334231814040946,10.389116866395453,10.36904845599143,10.232600706810722
ENSG00000006652,IFRD1,3475,7.989074055642292,8.08175369396446,8.443284632017756,8.384082048770225,8.513322068747117,8.654722693053,8.408176230482303
ENSG00000006695,COX10,1352,8.864579863846592,8.678366220834265,8.954724635636953,8.98936853546002,8.84496032868535,8.654722693053,8.780953729644652
ENSG00000006704,GTF2IRD1,9569,9.19247373429939,8.858324058434677,9.195000952994663,8.915430523723737,8.74746225535686,8.906857811276065,8.983433060893825
ENSG00000006712,PAF1,54623,10.179956079339162,10.032482199374732,9.763447561988434,9.84976506576396,9.900597085495644,10.064039343363158,9.973990065726872
ENSG00000006715,VPS41,27072,8.445584966266672,8.751912633049354,8.522289034865443,8.76972272400258,8.760356707748322,8.78658411903553,8.741907033579778
ENSG00000006740,ARHGAP44,9912,8.156033759949247,7.689726596878699,8.20605844433696,8.054247889071952,8.026553231047219,7.887765142175977,8.011513177210093
ENSG00000006744,ELAC2,60528,11.201588292697561,10.936471833702173,10.942321992563343,11.017488139130387,10.903732854895528,10.980824173347552,10.90484642705069
ENSG00000006757,PNPLA4,8228,8.104164219299204,7.980379410490928,7.984480092346269,8.065378267998057,8.12571010723456,8.291113076237309,7.795228884501478
ENSG00000006831,ADIPOR2,79602,9.024931891087823,9.276402291034744,9.345936436381,9.0204036507318,9.271605766033106,8.895292246683692,9.094126462591381
ENSG00000007047,MARK4,57787,9.07911270034837,8.840134884111448,9.10044724296928,8.89581780020137,8.800820935387824,8.860002061300667,8.86795772455826
ENSG00000007080,CCDC124,115098,10.930901037988654,10.548097313548302,10.47578074451007,10.530972958508942,10.486203703268231,10.664491345277348,10.33777263896826
ENSG00000007168,PAFAH1B1,5048,9.692829025253067,9.759124104003737,9.666748865147005,9.84574750707654,9.914207233817766,9.914410884888365,9.864412800468477
ENSG00000007202,KIAA0100,9703,12.23837856684519,12.18369130628955,12.181505379497308,12.280747712837343,12.13555078112508,12.142846945516366,12.214663947098044
ENSG00000007255,TRAPPC6A,79090,8.957856642693569,8.470849499664897,8.772488051549077,8.6871695254449,8.642465641709203,9.129800506320693,8.846105901152152
ENSG00000007264,MATK,4145,11.025391408121477,10.744241243461063,10.802133418759752,10.730800658103846,10.67266656540621,10.923437135619547,10.736276336891915
ENSG00000007312,CD79B,974,13.002424400968335,12.723338076511782,12.949790610847934,12.76634329574334,12.699370885912314,13.20692245456213,12.785999250662408
ENSG00000007314,SCN4A,6329,7.831998853730697,7.595964185379365,7.855034898755073,7.882616753653804,7.6690016103731375,7.755248017597013,7.817074299019501
ENSG00000007376,RPUSD1,113000,9.701715284277585,9.22645463616522,9.35994377418351,9.12639159639312,8.901693078307174,9.45261659267014,8.99226802430438
ENSG00000007392,LUC7L,55692,9.290590191745572,8.888115454535399,8.839893642542057,8.9347687436417491,8.991358478922717,9.27856786917908,9.009771006156281
ENSG00000007520,TSR3,115939,10.340768449006772,9.444405678824184,9.717274268760141,9.851769607637944,9.569841170525,10.452674913657699,9.649696727861418
ENSG00000007541,PIGQ,9091,9.678751697675127,9.262955432549331,9.278660607586328,9.32131814810467,9.18743224490357,9.364131882041164,8.95884259749916
ENSG00000007545,CRAMP1,57585,8.824954770605487,8.650604561641,8.731123083206501,8.691762036830033,8.447005556365461,8.523979203769274,8.793725607993311
ENSG00000007923,DNAJC11,55735,10.29054089153693,10.174465327636474,10.073917872653103,10.076494566271526,10.253273187668515,10.094161765548396,10.204822087198732
ENSG00000007944,MYLIP,29116,7.891503153343771,8.070887978140135,8.24871749050213,7.7936694333657766,7.756450433631792,8.094952611555719,7.789703605360328
ENSG00000007968,E2F2,1870,10.297229232941557,10.225707364095921,10.112747484572797,10.118654180020531,10.278869212482217,10.123662986719786,10.14856702244003
ENSG00000008018,PSMB1,5689,11.096470017954593,11.176196058643699,11.124171417251535,11.086033787642053,11.07539399314743,11.436322715602918,11.132739099450992
ENSG00000008083,JARID2,3720,8.261079800935109,8.563729185083115,8.507288921150717,8.510510544039741,8.504047708069722,8.073566944997683,8.534006639055423
ENSG00000008128,CDK11A,728642,7.997973928928101,7.8439114796251035,7.745877290566011,7.94931692750264,8.07926226780387,8.177054279646391,7.9788204933479605
ENSG00000008130,NADK,65220,10.679402916062037,10.437986030749675,10.46297957626656,10.47828981587581,10.376097129697767,10.664491345277348,10.503380314599106
ENSG00000008256,CYTH3,9265,7.920186809952467,8.048869943174287,7.981243795068447,8.123131317791126,8.048786030043454,7.782968867018635,8.034347986411998
ENSG00000008282,SYPL1,6856,9.861928370123367,10.223417521955975,10.408933671284457,10.013514447420112,10.06814996718465,9.98583409299621,10.27862241898064
ENSG00000008294,SPAG9,9043,9.46542942435977,9.799771938694166,9.59874980931572,9.705270914870166,9.864824557243889,9.614531703477782,9.662058973412519
ENSG00000008300,CELSR3,1951,8.805904842642777,8.790419425568277,8.66758021347443,8.869897266746728,8.713355419933514,8.682136138233265,9.30988227331366
ENSG00000008324,SS18L2,51188,8.041539161302282,7.689726596878699,7.886966486255044,8.00870623579645,7.81662980381016,7.782968867018635,7.8116507494099015
ENSG00000008382,MPND,84954,8.885105087988746,8.58597800936295,8.461250435566242,8.601729232244681,8.755213514649519,8.97429018534117,8.448175756630969
ENSG00000008710,PKD1,5310,10.227147609886382,9.65723449933886,9.744980622840417,10.016194767617517,9.89488765269018,9.635244772244016,9.822272061930697
ENSG00000008838,MED24,9862,10.915797180920382,10.612425288345808,10.655248684735163,10.802210676193475,10.721688927599455,10.851993790220277,10.649790430974107
ENSG00000008853,RHOBTB2,23221,10.473598233549573,10.312271820891262,10.061209692643715,10.157991333658629,9.949878985089915,10.48329323962298,10.279510195110333
ENSG00000008869,HEATR5B,54497,8.4074774776326109,8.764869007518442,8.566307772374884,8.76321205926326,8.729203051312547,8.654722693053,8.663092419620805
ENSG00000008952,SEC62,7095,10.680041920741935,10.975008043253771,10.81477146571168,10.75872822592549,10.898059594121548,11.166551642222032,11.004131830185957
ENSG00000008988,RPS20,6224,13.262690765304287,13.172458785764354,13.202840104132472,13.059986659365366,13.15269278650764,13.39587445159878,13.286070551929452
ENSG00000009307,CSDE1,7812,12.523011568054834,12.818635498686122,12.631092949947341,12.838590904554115,12.883682845584325,12.730849542431908,12.838136558589813
ENSG00000009335,UBE3C,9690,10.050233370291986,10.081392429367055,10.317039634847402,10.070491805312521,10.08727771021615,9.7598494610547,10.00765086451752
ENSG00000009413,REV3L,5980,9.814792998153642,10.621136189986363,10.443561188692303,10.447576866418808,10.6891938155974,10.03844339728172,10.475782895129967
ENSG00000009780,FAM76A,199870,7.6802087991909955,8.08175369396446,7.729988398047525,7.908061174106407,7.90895953185949,7.726849486393527,7.7841521921592065
ENSG00000009790,TRAF3IP3,80342,8.607532622414997,8.234469586361724,8.570425768683245,8.459739696557106,8.28164348027957,8.539149492719929,8.668677002903804
ENSG00000009844,VTA1,51534,9.164983488967918,9.130814148896267,9.278660607586328,9.059564823645365,8.978273162644818,9.017488490921982,9.198576776395692
ENSG00000009954,BAZ1B,9031,11.528363561354885,11.867285835981932,11.431850833748072,11.680215151130897,11.892734791933183,11.47104618016192,11.753776401224558
ENSG00000010017,RANBP9,10048,9.849434488163928,9.710733348814536,9.90077194526998,9.826507935079256,9.913077999377721,9.996512037986328,9.871513503106597
ENSG00000010072,SPRTN,83932,8.128367788190118,8.281587959411207,8.110399024756765,8.16478023017003,8.044371063612443,8.177054279646391,8.109007052608987
ENSG00000010165,EEF1AKNMT,51603,10.089339363957613,9.915190292934467,9.67141702044795,10.03393625853126,9.851912281876995,9.740886430581465,9.783877488814364
ENSG00000010244,ZNF207,7756,11.167394496973001,11.39591221011735,11.345142936484415,11.245488452371209,11.33622517707167,11.03342984714887,11.339241769482593
ENSG00000010256,UQCRC1,7384,11.92004428891661,11.432943918599484,11.632977771042183,11.637228373356786,11.611348901556656,11.938918650947961,11.492206116013234
ENSG00000010270,STARD3NL,83930,8.041539161302282,8.215130636484838,8.507288921150717,8.260168700034075,7.894055953765455,8.523979203769274,8.261539857502614
ENSG00000010292,NCAPD2,9918,12.09600848082014,12.187794293446359,11.823253181710518,12.227055755225594,12.241379975458091,11.985015636194747,12.179533846221823
ENSG00000010322,NISCH,11188,9.855127100271885,9.536380101170893,9.509677555540257,9.711915945360229,9.51412031787928,9.66240042009761,9.417906989584123
ENSG00000010361,FUZ,80199,9.755116973271925,9.487304013555056,9.602668567785235,9.72730133555109,9.500595862669842,9.695630991776042,9.344537856880184
ENSG00000010404,IDS,3423,10.58633349485554,10.79283526326254,10.979454709823841,10.761916007217842,10.609460548602232,10.751904349296137,10.691020982880259
ENSG00000010539,ZNF200,7752,7.6389034037286825,8.12430311052663,8.000535462827667,8.083712156067264,8.174512255682146,8.115981524735451,7.969318304487302
ENSG00000010626,LRRC23,10233,7.876901718430247,7.817345397508771,7.629714049491389,8.027884821752423,8.10901696453354,8.216205466884492,7.940361991721491
ENSG00000010671,BTK,695,11.279053780692246,11.289693955745696,11.213999346241726,11.44723211859177,11.430357053478387,11.414683367644386,11.31266772590846
ENSG00000010803,SCMH1,22955,9.569168966910798,9.498781219800657,9.685330179686911,9.60882259085693,9.491507223904565,9.57932357906269,9.627450149429253
ENSG00000010810,FYN,2534,8.388004041167012,8.478840801795023,8.576579230418238,8.392705352118437,8.25568222527838,8.554150133560228,8.431655735686777
ENSG00000010818,HIVEP2,3097,9.422938494444379,9.674170221542605,9.67699863939935,9.607634009728404,9.668425354323945,9.528515601797361,9.737951060630095
ENSG00000011007,ELOA,6924,9.14635199548645,9.43247659122903,9.48331652474552,9.368565515070614,9.661702453845212,9.506170258578441,9.531807522489101
ENSG00000011009,LYPLA2,11313,8.585156687568798,8.262945684009741,8.399614394047175,8.247423944770201,8.469479760234474,8.508635113488978,8.431655735686777
ENSG00000011021,CLCN6,1185,8.091886352064597,8.12430311052663,8.35445052649311,8.32208189462849,8.292612860710182,7.755248017597013,8.1632608877564
ENSG00000011052,NME1-NME2,654364,13.742022529909145,13.50578803015719,13.529870335120545,13.467763191426087,13.369745616425076,13.66386444438619,13.392459454270575
ENSG00000011114,BTBD7,55727,8.062763440744044,8.738832245549256,8.368880881234979,8.45428109630716,8.731826511052994,7.782968867018635,8.401390545261899
ENSG00000011132,APBA3,9546,8.8437441392091,8.454721537154393,8.364088342320233,8.412610014018107,8.221519736063804,8.918327320189867,8.291473055872448
ENSG00000011143,MKS1,54903,8.006810192428404,8.048869943174287,7.721961135676582,8.000950977982,7.980856579678028,7.984165856109653,7.778574353898617
ENSG00000011243,AKAP8L,26993,9.66712926181916,9.396072562471899,9.435693186055033,9.379784772399905,9.359388600662568,9.460392401376543,9.29931698879573
ENSG00000011258,MBTD1,54799,8.907558270570387,9.294133620984699,9.213168596918571,9.246565019966914,9.35604729121288,9.017488490921982,9.540773899778749
ENSG00000011260,UTP18,51096,10.571252506289435,10.672320978358535,10.299134166422798,10.582994215936413,10.639030732189768,10.923437135619547,10.501860962472293
ENSG00000011275,RNF216,54476,8.637706486275293,8.692037106584669,8.650250655496531,8.82280761716985,8.522532579300671,8.64080537937095,8.634819220787358
ENSG00000011295,TTC19,54902,9.155698764324054,9.14558359579474,9.159283590492976,9.209219334857647,8.94051283225492,9.006814275302855,9.007595160975866
ENSG00000011304,PTBP1,5725,12.316564695920253,12.032195630767536,11.941733784533087,11.956550145939277,11.931257612685496,11.896983633395756,11.982993392009215
ENSG00000011332,DPF1,8193,8.542172479355955,8.37100076800364,8.312680672848247,8.282174959326692,8.332062371936887,8.709007549654869,8.134335576277163
ENSG00000011376,LARS2,23395,9.733006186667263,9.771755165629294,9.54067621638978,9.77142457370211,9.794157441052219,9.513657959161556,9.479896762262753
ENSG00000011405,PIK3C2A,5286,8.862280295009189,9.346024935105058,9.274964111853377,9.241950808620041,9.077621073873761,8.883628934263646,9.274351531336022
ENSG00000011426,ANLN,54443,9.263249554144956,9.650403274809726,9.554913337768301,9.465151698546755,9.612334695404787,9.3724091916861,9.670241110363817
ENSG00000011451,WIZ,58525,10.004921496610606,9.84825848301968,9.66487730032293,9.789325929516458,9.691048201741255,9.62837394091693,9.648316480176847
ENSG00000011454,RABGAP1,23637,9.393359681128848,9.664033031455464,9.454283779490982,9.389528938522986,9.424604351781047,9.27856786917908,9.570258564656786
ENSG00000011478,QPCTL,54814,9.486205345026884,9.169857873085899,9.473705020216347,9.367156810085424,9.085757648418616,9.521106266958245,9.349663414993747
ENSG00000011485,PPP5C,5536,10.908185376674089,10.622872050939305,10.48213877419111,10.671568856131296,10.712017289101752,10.637536238051155,10.590290937558073
ENSG00000011523,CEP68,23177,9.008464484389853,8.934482976455433,8.968622306012625,8.970783043162335,9.046678587244514,9.11995599075653,8.813916321035418
ENSG00000011566,MAP4K3,8491,7.685988192825461,7.932510490953058,8.080834869772016,7.941176781937086,8.113210938236474,7.8100488001347275,8.23476911184579
ENSG00000012048,BRCA1,672,10.65100167932116,10.891128406308022,10.6949970492827,11.04172107945099,11.19584803864681,10.703999182440983,11.096002549251278
ENSG00000012061,ERCC1,2067,9.71054635271254,9.367094432093898,9.523193697240835,9.396448078994183,9.313598134594859,9.648887494662342,9.483003619115507
ENSG00000012124,CD22,933,11.703034921330397,11.637128363956487,11.574789061460718,11.4593794189933,11.215587320738969,11.651737330644176,11.60950960832198
ENSG00000012174,MBTPS2,51360,7.708816817199805,8.113799346715231,8.24609220761703,7.989226140191597,8.178496044315253,7.782968867018635,7.940361991721491
ENSG00000012211,PRICKLE3,4007,7.557871725619621,7.228501720798904,7.81108566103655,7.7368892453139635,7.600287383215529,8.007126394467626,7.761679296890014
ENSG00000012232,EXTL3,2137,8.22453991956231,8.195496665832808,8.110399024756765,8.147591915643597,8.083556214004213,7.984165856109653,8.100450266945208
ENSG00000012660,ELOVL5,60481,9.0967145924257,9.324635538710382,9.527326686988037,9.340120361658535,9.091829069596507,9.498642738438173,9.408123970459243
ENSG00000012779,ALOX5,240,9.805411263211363,9.65723449933886,9.871108139978636,9.5543252193874,9.790468836284605,9.396953554991871,9.681077851698214
ENSG00000012817,KDM5D,8284,9.022884104998232,9.070122632778093,9.039020095766897,9.178931875250386,9.153067707931255,8.952175767151402,9.263514793250122
ENSG00000012963,UBR7,55148,9.047260733543423,9.184222860177004,9.206707152800572,9.090806269371653,9.170355444196804,8.735359062596574,9.213687013878998
ENSG00000013275,PSMC4,5704,10.398652379314933,10.314424111860522,10.10382694175439,10.048845315484877,10.132554680749625,10.253825721762311,10.13978806164216
ENSG00000013288,MAN2B2,23324,8.601973334811492,8.026456916153624,8.543430487716877,8.366664272673459,8.59692369985992,8.508635113488978,8.384272183761528
ENSG00000013306,SLC25A39,51629,11.055230080189517,10.564451386747862,10.713566762790666,10.686187695630741,10.59128111839614,11.028254962700906,10.546756439792057
ENSG00000013374,NUB1,51667,10.131156119233436,10.292754404035474,10.009216406203363,10.272148104108211,10.266569573506155,10.364942026745787,10.100105442960821
ENSG00000013375,PGM3,5238,7.915453117019464,8.396678371527225,8.256561535663106,8.381195035492533,8.459894424702288,8.344591629370877,8.363432274731853
ENSG00000013441,CLK1,1195,8.4518311086599,8.95709636220416,9.200215784834437,8.448799987923051,9.027777456804827,8.461515995709256,9.189049464910356
ENSG00000013503,POLR3B,55703,8.601973334811492,9.080423050259347,8.684691320870428,8.789070953003396,8.849778333746356,8.598173422178558,8.919958908019492
ENSG00000013523,ANGEL1,23357,8.757088752319302,8.784076374292534,8.876507667603967,8.875922326152049,8.827963129570112,8.25420090684164,8.591269783431077
ENSG00000013561,RNF14,9604,8.4203021670611,8.299966691197579,8.272108598730288,8.475982413194975,8.540765760844103,8.722246965578723,8.62334257102428
ENSG00000013573,DDX11,1663,9.065267004253963,8.771301457106555,8.558033756983066,9.078739895171568,8.910925732232549,9.079868593389651,8.813916321035418
ENSG00000013810,TACC3,10460,12.040451996562268,11.769759840988254,11.501191185164355,11.98066035411945,11.849047690472869,11.849401028472617,11.798002267728943
