ensembl_gene_id,external_gene_name,entrezgene_id,SLX.13199.A005,SLX.14296.A001,SLX.12465.A010,SLX.13199.A008,SLX.13199.A006,SLX.14296.A002,SLX.12465.A011,SLX.13199.A009,SLX.13199.A007,SLX.14296.A003,SLX.12465.A012,SLX.13199.A010
ENSG00000176731,RBIS,401466,9.488688982280541,9.991508853360482,10.055681349631614,9.69347613976687,9.736197569523538,9.9035922324269,9.385314942687602,9.431709537254454,9.53715356694807,9.97092424068045,9.532588545097287,9.68033139565541
ENSG00000176783,RUFY1,80230,9.32062513239285,9.27964826672788,9.275330626437183,9.261159604596083,9.276947136688388,9.17199628856047,8.886965494815422,9.213894238950022,9.463364913758939,9.333326765314455,9.090846170350863,9.349319315044669
ENSG00000176788,BASP1,10409,7.9608291550941335,8.967671963907975,7.978457119788995,7.727864331823023,8.300692917499335,8.878284272349113,8.510011489584873,8.234225909343051,8.146681040811258,8.891601301517424,8.643490913245449,8.275599798878714
ENSG00000176845,METRNL,284207,9.038269697443686,8.129338441472427,8.47939818315246,9.064826390764415,8.780614706329873,8.280461309827459,8.412649288441708,8.869770870210951,8.547748968329197,8.20424902048045,8.441037512689043,8.877394152613515
ENSG00000176853,FAM91A1,157769,9.47890845783265,9.698491363570321,9.864162144041842,9.611935570247521,9.572491994333957,9.849094828130902,9.796656751506605,9.77767277035523,9.881945457254494,9.856695281426022,9.911754295661643,9.672113033044502
ENSG00000176871,WSB2,55884,9.711353166506147,9.723456598376421,9.54262582646524,9.777631427844176,9.66121397254608,9.382005184153387,9.237359701676988,9.612809758262113,9.618313566958895,9.324958321122118,10.196755770621458,9.807862950319635
ENSG00000176890,TYMS,7298,11.769274569466857,11.909844607114932,11.937776788310403,11.782512943005457,11.726501222296566,11.844172222676946,11.81607262462036,11.665949993648756,11.582252244867941,11.775655363495753,11.18711490903875,11.47520550639432
ENSG00000176894,PXMP2,5827,10.363939710123105,9.83506044861914,9.817308917277707,10.154117067117168,9.984564945008279,9.320318331081552,9.135092716449435,9.837754482449402,10.003018990053867,9.232421405132405,9.890126683480059,9.98939151722246
ENSG00000176903,PNMA1,9240,8.582122570542024,8.865776704338677,8.71014804992451,8.411546455562206,8.436693508290134,9.00990528579128,9.138037873402713,8.907118452392279,8.737641671991009,9.012508644324384,8.892236975622378,8.610634619325447
ENSG00000176915,ANKLE2,23141,11.030685187943535,11.037500299146423,11.080557306996358,10.927823835121075,11.061986774853272,11.02230677361011,11.345495312436164,11.229654441281006,10.950551305189864,10.997367998040726,11.192393072459955,10.962273890981312
ENSG00000176945,MUC20,200958,7.904970476676563,8.038726730295187,8.125532016374336,8.181533578306395,8.005340574380861,7.9422123855471085,8.0175889439709,8.081279253052541,8.07301695078882,7.984165596988098,8.146432467298334,8.214687666987558
ENSG00000176946,THAP4,51078,9.64968604172046,9.465167314103976,9.366449352197368,9.407765901648418,9.455704388295045,9.6705266536534,9.818561255880551,9.544692825630175,9.354843683104683,9.765582050643273,9.684086399426805,9.317858656013254
ENSG00000176953,NFATC2IP,84901,9.821406041588599,9.647198449936889,9.743127724838585,9.47393781626304,9.547673265846417,9.53988445490707,9.521345718645708,9.423280419183124,9.62380531241163,9.570679488052267,9.661220466899122,9.347837151367589
ENSG00000176973,FAM89B,23625,9.206153888277157,9.025346405163674,8.739039742114702,9.021970816567299,9.034100056113962,8.830648898449839,8.942358723290857,8.476444638222508,8.925195829069288,9.084237855542582,9.406435887805017,8.995216791372687
