ensembl_gene_id,external_gene_name,entrezgene_id,SLX.12469.A001,SLX.12469.A004,SLX.12469.A002,SLX.12469.A005,SLX.12469.A003,SLX.12469.A006
ENSG00000106263,EIF3B,8662,11.023675400587043,11.218389122563456,11.10490368856326,10.889635362276948,10.768819135083756,11.058467387949975
ENSG00000106266,SNX8,29886,8.129206357642975,7.848268724457333,7.697479156861752,7.780275818669647,7.915628559914943,7.833560463199725
ENSG00000106268,NUDT1,4521,8.677574147705155,9.110346532770798,8.206840849846026,8.77288258429559,8.147981584277842,8.926391884154272
ENSG00000106290,TAF6,6878,8.762036581527159,8.672617209667466,8.921255899364377,8.758986321223501,8.856755684889707,8.683843874077557
ENSG00000106305,AIMP2,7965,9.854301669227192,9.61168029136385,9.98121686619005,9.717465047896557,9.911849450336787,9.567390468810782
ENSG00000106344,RBM28,55131,8.742983576192906,8.602172632809587,8.312683749799389,8.55949689220184,8.624709616264,8.604302914142806
ENSG00000106346,USP42,84132,7.3270005026696685,7.350227098338402,7.315473107351615,6.958328044963501,7.234807329915631,7.332693820273675
ENSG00000106348,IMPDH1,3614,7.772543802995984,8.223912878892785,7.426785434769505,7.925775314778453,7.362304637094341,7.997033113385867
ENSG00000106351,AGFG2,3268,6.989223255547261,6.89090528580207,6.77934301712524,7.141241764714933,7.234807329915631,7.06697765263059
ENSG00000106355,LSM5,23658,8.397446598474085,8.396682157463825,8.36824220876499,8.591256274141074,8.377150572175658,8.505527250791785
ENSG00000106367,AP1S1,1174,7.335750405150448,7.896642095396306,7.923841594272712,7.525977060845354,7.596493296145191,7.788764541884822
ENSG00000106392,C1GALT1,56913,5.994492971708769,6.3504699283755155,6.263529943091884,6.297790954064279,6.199602901145924,5.922001063489961
ENSG00000106399,RPA3,6119,9.278209677547606,9.295349742334263,8.950540876599124,9.26209123186064,9.155197932643636,9.237071189323336
ENSG00000106400,ZNHIT1,10467,8.304879602588027,8.429664852889239,8.411175542074508,8.395143159626272,8.248008997572276,8.573293647505643
ENSG00000106415,GLCCI1,113263,8.119327162409254,7.920216094291584,8.400563176865603,8.209265309121538,8.543391223653837,8.15519584884984
ENSG00000106443,PHF14,9678,8.768331575767558,8.417385821604347,8.797731997470544,8.346250333105608,8.629641342779344,8.461004551906111
ENSG00000106459,NRF1,4899,7.492107679419184,7.410675869852762,7.16850193800938,7.586075088011204,7.166207901719197,7.586575679786883
ENSG00000106462,EZH2,2146,9.199046358424761,9.341339254188894,9.238464600309806,9.182943772349756,9.337519159506103,9.267421807419952
ENSG00000106477,CEP41,95681,7.928519734840109,7.607038460260065,7.862822883955706,7.617783203784326,7.8142390994658335,7.319947833880287
ENSG00000106484,MEST,4232,5.542274074481109,5.596724467136342,6.086719952007749,5.624655261762471,5.911902242066368,5.399972226430768
ENSG00000106554,CHCHD3,54927,8.503384489695186,8.354347442010711,8.357303071419716,8.416015944244599,8.434749213998604,8.347279639725235
ENSG00000106588,PSMA2,5683,9.761435389470305,9.917794718041543,9.565786866410928,9.8474913870639,9.515304467642988,9.632076931219117
ENSG00000106591,MRPL32,64983,8.664125046442026,8.696474059420039,8.38987098967258,8.36784828541096,8.017773897356763,8.44584872619372
ENSG00000106603,COA1,55744,6.462943696494335,6.915675888440376,6.149067098927274,6.536538223530932,6.6127026050987485,6.759690815192371
ENSG00000106608,URGCP,55665,7.436568572753847,7.435781833693257,7.268249582645703,7.2274799505176395,7.433408588152403,7.518188081785679
ENSG00000106609,TMEM248,55069,8.148759789338891,8.49342123755398,8.26661552213788,8.496572933313313,8.55381325417289,8.461004551906111
ENSG00000106615,RHEB,6009,6.669217934956305,6.407727897490579,6.4153716361340045,6.423379696139912,7.033007035251967,6.635645973482635
ENSG00000106628,POLD2,5425,11.661628704458677,11.263930344302985,11.804591996550228,11.376740387015381,11.705955150037829,11.272242340819435
ENSG00000106635,BCL7B,9275,7.428446740681873,7.5923220081826734,7.315473107351615,7.65895920705156,7.5227918236511115,7.710746715926868
ENSG00000106636,YKT6,10652,7.911385049908936,7.350227098338402,7.714926014265215,7.653878748735293,7.676166634300044,7.426623256122617
ENSG00000106638,TBL2,26608,8.4995982890403,8.800731625515338,8.411175542074508,8.737885352989622,8.46822100514891,8.538029077997335
ENSG00000106682,EIF4H,7458,8.790148364989069,9.02158615290619,8.845311311928608,8.913273085122077,8.614794738978189,8.879374150159965
ENSG00000106683,LIMK1,3984,7.128709616747405,7.10905324930684,7.194145785564164,7.000326075850803,7.15205365331323,6.959454155506788
ENSG00000106723,SPIN1,10927,7.545481822130139,7.705887287694585,7.447994521518929,7.559082820686165,7.511932850105063,7.46935283993607
ENSG00000106771,TMEM245,23731,7.82241705826614,7.96620742704796,8.105614818619282,8.192038748273028,8.298601579719325,7.983894922481167
ENSG00000106780,MEGF9,1955,5.8797214769647015,6.2040724271783025,6.316484384017129,5.839789124133502,6.066254539765217,6.147109109002713
ENSG00000106785,TRIM14,9830,7.951045096584727,7.468553402945789,7.697479156861752,7.275329859698807,8.062526199223898,7.694603475781607
ENSG00000106799,TGFBR1,7046,6.989223255547261,7.087731838409297,7.194145785564164,7.514762073503214,7.137746823080324,7.254345165274453
ENSG00000106803,SEC61B,10952,8.894504919551279,9.876790951225644,8.421709285128584,9.376977277443121,8.852549533487714,9.727080546332171
ENSG00000106804,C5,727,5.672298813159289,5.499738629105261,5.94874562164397,5.684353780007522,5.297405545123932,5.399972226430768
ENSG00000106829,TLE4,7091,7.38709467228811,7.508443324221606,6.943143888382543,7.586075088011204,7.554862817413664,7.180641722818056
ENSG00000106948,AKNA,80709,9.321560954810126,8.941278489511845,9.421897800124404,8.829372904235194,9.155197932643636,9.04262533823209
ENSG00000106993,CDC37L1,55664,5.909803349957312,6.060063096667045,6.020209006291851,6.2213012050488095,6.345586579312293,6.34076163434174
ENSG00000107021,TBC1D13,54662,7.097809421796623,6.89090528580207,7.315473107351615,7.22050261515009,7.456308111155331,7.147069578213875
ENSG00000107036,RIC1,57589,8.38517347560222,8.166217966061046,8.335168713786986,8.246441531102697,8.46269676043481,7.999646080283708
ENSG00000107077,KDM4C,23081,7.000497028348674,6.731184327595736,6.847414535876166,6.683039640695493,6.84924104024115,6.785649864778668
ENSG00000107099,DOCK8,81704,9.175602790825574,8.716610410754344,9.140320233049351,8.556818068411836,9.172150296002755,9.07487564034526
ENSG00000107104,KANK1,23189,7.097809421796623,6.903350399851521,6.91202181113497,6.672376897214246,6.952703872643961,6.936838693005372
ENSG00000107140,TESK1,7016,6.5465537564645855,6.269243302075072,6.5493524085758175,6.1388710559077255,6.655406857109203,6.583789850903922
ENSG00000107164,FUBP3,8939,8.32645377362571,8.587656610783958,8.421709285128584,8.370907071525725,8.423414637122475,8.576772602807914
ENSG00000107175,CREB3,10488,6.562588387661063,6.658094855721764,6.316484384017129,6.617621462398509,6.696668289640455,6.671375440909468
ENSG00000107185,RGP1,9827,7.148915937865667,6.426189763933857,7.16850193800938,6.548463767294369,7.078919801433979,6.848297466762517
ENSG00000107223,EDF1,8721,9.50192217606618,10.190561247452516,8.898892439516118,9.723421121551683,9.023108728725784,9.819856757381944
ENSG00000107262,BAG1,573,9.267164309187786,8.91250856787133,8.789645969988255,8.706845480502242,8.609811346315489,9.207184192463046
ENSG00000107263,RAPGEF1,2889,8.522165992678334,8.332697305429138,8.83749047942619,8.798013576939463,8.839856403571732,8.775909104072978
ENSG00000107290,SETX,23064,8.351917220652576,7.943400196443656,8.379097752594658,8.011069915176101,8.434749213998604,8.133997382980686
ENSG00000107341,UBE2R2,54926,8.196491480195077,8.156369077150073,7.782602408285261,8.256413392048815,7.994852491302047,8.205714035478048
ENSG00000107362,ABHD17B,51104,7.15890480675687,6.878337947919044,7.625408738000716,7.1263086288581645,7.048490630948031,6.953837299183062
ENSG00000107371,EXOSC3,51010,8.874233417113748,8.991651884830864,8.157134042327867,8.81377915750525,8.27353099284232,8.92503081565813
ENSG00000107372,ZFAND5,7763,6.391433698076403,6.81357021253749,6.316484384017129,6.932459232607486,6.83115174867053,6.759690815192371
ENSG00000107404,DVL1,1855,6.211586884220208,6.426189763933857,6.506374683024653,6.536538223530932,6.522463764148579,6.456040422270675
ENSG00000107443,CCNJ,54619,5.909803349957312,6.269243302075072,6.263529943091884,6.103961397806553,5.952940073450232,5.949805243305902
ENSG00000107521,HPS1,3257,6.907432675315123,6.687853070876484,6.743872755340484,6.99203445103862,7.221366465533364,6.987178742846125
ENSG00000107554,DNMBP,23268,9.426526893979057,9.222310791061814,9.507982036386792,9.399487724063968,9.501970399647574,9.485903893599145
ENSG00000107560,RAB11FIP2,22841,5.909803349957312,5.383774975436226,5.279931108494664,5.712482389425844,5.952940073450232,5.6973005655618305
ENSG00000107566,ERLIN1,10613,7.515237022012886,7.7593617909722585,7.643781219226317,7.708764723369918,7.6858108406464956,7.529214907289953
ENSG00000107581,EIF3A,8661,10.68237547010068,10.697065104989738,10.940065823323495,10.527598661545461,10.745277810229435,10.836548481327434
ENSG00000107625,DDX50,79009,7.37019505277609,7.712685240932674,7.219305767146368,7.497765748297522,7.37441671588088,7.398717401519368
ENSG00000107643,MAPK8,5599,6.480149652104348,6.269243302075072,6.707362407360357,6.410095910325052,6.498790829370478,6.2733980359824235
ENSG00000107651,SEC23IP,11196,9.129976728489426,8.719939052832537,8.950540876599124,8.788926043043686,8.918408641846925,8.810252032937157
ENSG00000107669,ATE1,11101,7.1388512911929,7.23024581279801,7.16850193800938,7.559082820686165,7.37441671588088,7.298433405654971
ENSG00000107672,NSMCE4A,54780,8.215142054829961,8.64835505737753,8.38987098967258,8.370907071525725,8.1753547749505735,8.44584872619372
ENSG00000107719,PALD1,27143,8.594910716487371,8.251901703041826,8.231054322281707,8.507717775708795,8.564159643786393,8.69188018705209
ENSG00000107745,MICU1,10367,7.984169544661527,7.872664468779615,8.27827365807093,8.091486333251597,7.822974854404447,7.999646080283708
ENSG00000107758,PPP3CB,5532,7.254879215543496,7.010257817519238,7.292068300858349,7.048998194633866,7.166207901719197,7.171135882999795
ENSG00000107771,CCSER2,54462,6.072214397310399,6.007043321367391,6.149067098927274,6.341238099327257,6.167854628814147,6.11299253414711
ENSG00000107798,LIPA,3988,7.984169544661527,8.151418772324678,8.206840849846026,8.026745576582616,8.195542374896627,8.276118488152715
ENSG00000107815,TWNK,56652,7.740441258950027,7.752788876202789,7.7659893940043245,7.591410652057842,7.890961661908991,7.688093212588028
ENSG00000107816,LZTS2,84445,6.989223255547261,6.716908561836626,7.142353782750751,6.958328044963501,7.093874256235896,6.981681037538204
ENSG00000107829,FBXW4,6468,6.046992219240878,5.720472159349691,6.086719952007749,6.1388710559077255,6.199602901145924,6.368424428228839
ENSG00000107833,NPM3,10360,9.646917807090006,9.679696668237229,9.683589990725565,9.673837845627142,9.582716422528678,9.510566604660605
ENSG00000107854,TNKS2,80351,7.46064795108934,7.699055874562581,7.732156378269126,7.775621069592787,7.8402840782571985,7.710746715926868
ENSG00000107862,GBF1,8729,8.882956370016322,8.429664852889239,8.921255899364377,8.490967636141352,8.942345382905902,8.571550981937255
ENSG00000107872,FBXL15,79176,6.820069225231058,7.435781833693257,6.847414535876166,6.724791088099761,7.108660922434659,7.171135882999795
ENSG00000107874,CUEDC2,79004,8.084194958696727,8.784934172396628,7.982314908955375,8.178104841281982,8.091590296042325,8.451551093745751
ENSG00000107882,SUFU,51684,7.353082222730685,7.239865002380997,7.749175744111772,7.206437742794618,7.362304637094341,7.4067490586363585
ENSG00000107890,ANKRD26,22852,7.011673984555408,6.7024662980609815,6.943143888382543,6.571962352866689,6.696668289640455,6.568554164129018
ENSG00000107897,ACBD5,91452,7.188428773567548,7.341367322864428,7.679810085838316,7.241326451012887,7.194072369881527,7.374333654927496
ENSG00000107902,LHPP,64077,6.609442422939789,7.160899202017509,6.707362407360357,7.366212154504405,6.884665593094356,7.166357369721647
ENSG00000107929,LARP4B,23185,9.321560954810126,9.117920912035165,9.31354535340238,8.900681060691822,9.504647122224428,9.340605967255614
ENSG00000107937,GTPBP4,23560,9.440353780424301,9.453252792234625,9.507982036386792,9.400975959337433,9.273009613917827,9.386745375968166
ENSG00000107938,EDRF1,26098,7.58237551015778,7.884704622729976,7.749175744111772,7.679096666788906,7.787698741719291,7.782681545216214
ENSG00000107949,BCCIP,56647,9.249313115652463,9.508024095435466,9.114698494415377,9.321468527057224,9.127650636227687,9.217215804182882
ENSG00000107951,MTPAP,55149,7.899844418910423,8.161302100845472,8.182205835379998,8.269600970928726,7.994852491302047,8.09550699156051
ENSG00000107959,PITRM1,10531,8.522165992678334,8.784934172396628,8.32397076156202,8.66520994547478,8.770189730995192,8.766812784829506
ENSG00000107960,STN1,79991,6.427745563763737,6.658094855721764,6.316484384017129,6.7144847194285555,6.4746302189953555,6.591335739706841
ENSG00000108010,GLRX3,10539,8.228970451242143,8.301821363321313,8.182205835379998,8.181601209975629,8.254432721619592,8.312145164033172
ENSG00000108021,TASOR2,54906,8.215142054829961,8.627225627710871,8.483324541567473,8.68495439446736,8.538151491676606,8.536242739293401
ENSG00000108039,XPNPEP1,7511,9.215232009582884,9.181942988043627,9.088610885818186,9.228943170215251,9.151783299436909,9.24580844166467
ENSG00000108055,SMC3,9126,8.865456991113124,8.841006799521814,9.127566549623385,9.089970320638319,9.063664618250835,9.017314277344651
ENSG00000108061,SHOC2,8036,8.393367321868379,8.195359533077035,8.697544008986137,8.583382488927816,8.604810487547214,8.351356516463026
ENSG00000108064,TFAM,7019,8.853670758646482,8.977835961145106,9.034967643687201,8.954464558055905,8.973651365647218,8.714144303586192
ENSG00000108091,CCDC6,8030,8.999807880810394,9.27518015235731,9.244381457516173,9.324609250660439,9.2348030996127,9.314894624047703
ENSG00000108094,CUL2,8453,7.8406693179622335,7.554828299629446,8.131609376376952,7.75211102227065,7.70490032831447,7.77043528972544
ENSG00000108100,CCNY,219771,6.427745563763737,6.759253300194476,5.8712512527107,6.617621462398509,6.6127026050987485,6.537486851316994
ENSG00000108106,UBE2S,27338,10.388853134065721,10.07493520644937,10.41482191153858,9.990636480073183,10.523340361088925,9.904261652373908
ENSG00000108107,RPL28,6158,11.429726061804974,11.24105123593685,10.751853257359443,11.07835330554047,11.146243056351231,11.116366459145192
ENSG00000108175,ZMIZ1,57178,7.46064795108934,7.076940325112566,7.405241035672879,7.391095673741469,7.8402840782571985,7.285357983381655
ENSG00000108176,DNAJC12,56521,6.5465537564645855,7.0440235307187935,6.506374683024653,6.755206825419264,6.84924104024115,6.878497413128081
ENSG00000108179,PPIF,10105,10.951830810708685,11.2218988628241,10.653212222515188,10.997674402340094,10.698177941931691,10.917905944922696
ENSG00000108219,TSPAN14,81619,8.476667222668606,8.429664852889239,8.357303071419716,8.451100197356753,8.406241567333772,8.492684643081873
ENSG00000108256,NUFIP2,57532,9.105367371618946,9.181942988043627,8.513160104588199,8.952432871299003,8.977516958424989,8.961333263161418
ENSG00000108262,GIT1,28964,6.858246924657127,6.773054543257567,6.813837567239462,7.192223140651287,6.736593310989983,7.06697765263059
ENSG00000108298,RPL19,6143,10.590722918349892,11.471787932878819,10.481344930089923,11.023465192882933,10.48594695913938,11.019912208918559
ENSG00000108306,FBXL20,84961,5.9389085250777125,6.007043321367391,5.94874562164397,6.326944399892566,5.823658233870616,5.949805243305902
ENSG00000108312,UBTF,7343,9.845428357503456,9.937866933511772,9.512888838032193,9.901013746222192,9.680626088203137,9.981382509836276
ENSG00000108344,PSMD3,5709,10.58895307459997,10.423888960871999,10.65099108646502,10.47565559004442,10.630030953254076,10.439999523356091
ENSG00000108349,CASC3,22794,9.542771388158808,9.373310432025368,9.639415077329451,9.289677785556506,9.551995292559988,9.309696677161098
ENSG00000108384,RAD51C,5889,7.353082222730685,7.435781833693257,7.426785434769505,7.391095673741469,7.207789146212478,7.3906380192274534
ENSG00000108389,MTMR4,9110,8.005826464213557,7.835909308228951,8.131609376376952,8.080275481549295,8.267193455988151,8.002254200186343
ENSG00000108395,TRIM37,4591,7.264108626375218,7.249415630336596,7.003226001285298,6.879106660758369,7.137746823080324,7.258819638705871
ENSG00000108406,DHX40,79665,7.011673984555408,7.657345108747938,7.749175744111772,7.834953432526809,7.234807329915631,7.55100646684033
ENSG00000108424,KPNB1,3837,11.39622364489814,11.08919545041847,11.51702471665839,11.177040522424347,11.259765312793393,11.175742225493355
ENSG00000108433,GOSR2,9570,7.530442688396859,7.791768836166405,7.549370466501998,7.825987988990335,7.511932850105063,7.710746715926868
ENSG00000108439,PNPO,55163,8.626473172217864,8.696474059420039,8.400563176865603,8.578109045927732,8.639453966739671,8.602597748202346
ENSG00000108443,RPS6KB1,6198,7.087346453956876,7.4766249312628625,7.405241035672879,7.199349371305896,7.421813012242463,7.258819638705871
ENSG00000108465,CDK5RAP3,80279,8.525892763426825,8.66226958195024,8.421709285128584,8.527013871780122,8.341436399036388,8.670890979107714
ENSG00000108468,CBX1,10951,7.778876421112588,8.251901703041826,8.182205835379998,8.07651863429,7.8316562831657714,8.083260174877097
ENSG00000108469,RECQL5,9400,8.048164971886544,7.393677581180997,7.908834328278347,7.38491742018044,7.9478566968815905,7.66174200072252
ENSG00000108506,INTS2,57508,7.984169544661527,7.614338243406696,7.908834328278347,7.7615627419587305,8.062526199223898,7.839426087561585
ENSG00000108509,CAMTA2,23125,6.698044200456184,6.444359232925805,6.91202181113497,6.410095910325052,6.794178128892682,6.583789850903922
ENSG00000108510,MED13,9969,7.53798283290669,7.628823051947593,7.8471432154010445,7.737811934592024,7.751506492910174,7.414733581873251
ENSG00000108518,PFN1,5216,12.391164035792151,12.600795200832593,11.56970003593974,12.436666820724374,11.910247961252947,12.542148522621607
ENSG00000108523,RNF167,26001,7.803922983020093,8.283871478200245,8.024626136845818,8.095203566009094,8.091590296042325,8.012638576184134
ENSG00000108528,SLC25A11,8402,9.767711984672063,9.60989329414978,9.824386221941513,9.657752787151399,9.953558885686927,9.7873511244352
ENSG00000108557,RAI1,10743,7.791455956322823,7.6713886693729725,7.8471432154010445,7.896151296992391,7.865852385817436,7.938282905313882
ENSG00000108559,NUP88,4927,9.36364241524748,9.441239632657409,9.40615658591221,9.477725861113278,9.546810703752499,9.42665721504451
ENSG00000108561,C1QBP,708,11.957056039986334,11.928645186141338,11.548383020566547,11.669252908066166,11.449963193455691,11.77171288251703
ENSG00000108578,BLMH,642,9.455994797760857,9.586458055059962,9.705179125034968,9.555937831791967,9.472192839834888,9.458934512475736
ENSG00000108582,CPD,1362,6.639697153937485,6.426189763933857,6.77934301712524,6.941139910092503,6.676210962562372,6.671375440909468
ENSG00000108587,GOSR1,9527,7.087346453956876,7.055087814023424,7.549370466501998,6.888154431716893,7.194072369881527,7.040915559092544
ENSG00000108588,CCDC47,57003,9.028900045959467,9.48285376142781,9.127566549623385,9.296092463090094,8.860949512903664,9.192569211900263
ENSG00000108591,DRG2,1819,8.274113647345823,8.367180837856141,8.118671935735277,8.146242163414703,8.141054621849932,8.256668340342783
ENSG00000108592,FTSJ3,117246,8.891626502314805,8.850142273884742,8.27827365807093,8.567503295835898,8.479205591558353,8.882183048070772
ENSG00000108599,AKAP10,11216,6.480149652104348,6.444359232925805,6.4153716361340045,6.25255068768533,6.498790829370478,6.481074915360951
ENSG00000108604,SMARCD2,6603,9.837991928211602,9.37962019399401,9.527509587825385,9.411350684036963,9.488511537763145,9.58727535521755
ENSG00000108622,ICAM2,3384,9.062537568774944,9.191543916703907,9.034967643687201,9.023817728701538,8.969775317730273,8.91272264768184
ENSG00000108639,SYNGR2,9144,8.937001057224643,9.24323120365857,8.671359751096592,8.788926043043686,8.831331340141665,9.038857045659531
ENSG00000108651,UTP6,55813,8.720429272350172,8.856200356420477,8.87617419550148,8.677582176286979,8.406241567333772,8.74998440188243
ENSG00000108654,DDX5,1655,11.389632054584236,11.261658696513406,11.25866453534738,11.243554198406295,11.10103683296901,11.380859113626702
ENSG00000108666,C17orf75,64149,7.680719097313296,8.200158614186627,7.923841594272712,8.202399832993112,7.544255435376478,8.176080991451313
ENSG00000108669,CYTH1,9267,7.0554488270769316,7.150690994123839,7.679810085838316,7.163330774888076,7.544255435376478,7.453969102201966
ENSG00000108671,PSMD11,5717,10.205775244373209,9.940711691098484,10.090201594969127,10.006348865640144,10.12326374093695,9.979422244192714
ENSG00000108679,LGALS3BP,3959,7.984169544661527,8.404999837737593,7.405241035672879,7.531550378270624,8.55381325417289,8.438209843323857
ENSG00000108773,KAT2A,2648,9.392382997595492,9.261574676677995,9.64835921670872,8.996477813896407,9.663965766657565,9.224970000234254
ENSG00000108774,RAB5C,5878,9.622878654331613,9.786367411094917,9.717978845420413,9.491758549730458,9.639825638603709,9.638719870034015
ENSG00000108784,NAGLU,4669,7.700913350453053,7.791768836166405,7.587913870627568,7.575341583857156,7.8142390994658335,7.76427154157005
ENSG00000108788,MLX,6945,8.381058767744326,8.457910337818388,8.157134042327867,8.404126189370514,8.248008997572276,8.430529720861
ENSG00000108798,ABI3,51225,9.353237018770148,8.972272082811575,9.507982036386792,8.94018187608022,9.419260077459215,9.05760025943676
ENSG00000108799,EZH1,2145,6.8707220995844684,6.3698805675158425,7.003226001285298,6.672376897214246,7.001478218346752,6.759690815192371
ENSG00000108819,PPP1R9B,84687,7.52286091288471,7.4846491134420985,7.606788641111512,7.445472692172367,7.033007035251967,7.561774068783461
ENSG00000108825,PTGES3L-AARSD1,100885850,9.334315297878826,9.286420425216782,9.512888838032193,9.102842439016637,9.413573126642298,9.019865585566414
ENSG00000108826,MRPL27,51264,9.412565724101448,9.10273195426449,8.8685206304937,9.043031890024379,9.175516874357616,9.077326653562562
ENSG00000108828,VAT1,10493,7.646393894230468,7.810857413031968,8.092435741126256,7.983209919145241,7.8054483119442635,7.9218239233321155
ENSG00000108829,LRRC59,55379,10.434906175653488,10.322882325518096,10.501210904634904,10.301994738021039,10.419496972594345,10.414119862801188
ENSG00000108840,HDAC5,10014,6.8070830838904985,6.642939888632816,6.973532992503025,6.775079589067807,6.84924104024115,6.890380007724355
ENSG00000108848,LUC7L3,51747,8.291775840311688,9.557080532217977,8.43216557864552,9.208680716174142,8.27353099284232,9.175518788792557
ENSG00000108854,SMURF2,64750,6.072214397310399,5.950899869728964,6.020209006291851,5.839789124133502,6.167854628814147,5.6973005655618305
ENSG00000108883,EFTUD2,9343,10.518177543894984,10.065844780852256,10.18539049547229,10.162618112711039,10.220812193044168,10.180489486270131
ENSG00000108946,PRKAR1A,5573,9.557342626940557,9.858854064903536,9.652810523971121,9.997531748449614,9.433379798319985,9.747964448896223
ENSG00000108953,YWHAE,7531,11.113808312924382,11.236431537531923,11.287543125618186,11.26533271688934,11.375259852034626,11.191340692752018
ENSG00000108960,MMD,23531,5.909803349957312,5.891108942125487,6.086719952007749,6.030255563848991,5.868897783299699,5.99000190425955
ENSG00000108961,RANGRF,29098,7.785180383294607,7.752788876202789,7.244001039199266,7.766264640439822,7.769720199572472,7.5724580701703585
ENSG00000108963,DPH1,1801,9.166117099593905,9.04826718683008,9.171717227305738,8.694725202256354,8.969775317730273,8.91546695090785
ENSG00000109046,WSB1,26118,7.168819115870263,7.200966131298324,7.679810085838316,7.553620264511483,7.362304637094341,7.294089019330342
ENSG00000109062,SLC9A3R1,9368,8.559002276492237,8.77216936508861,8.43216557864552,8.516019553774832,8.329329236074926,8.600890541807576
ENSG00000109065,NAT9,26151,6.8707220995844684,6.716908561836626,6.813837567239462,6.755206825419264,7.18021302829224,6.842170481131321
ENSG00000109083,IFT20,90410,5.6316101184221985,5.596724467136342,5.582259174502007,5.907824651273251,5.868897783299699,5.878616609319762
ENSG00000109084,TMEM97,27346,9.192053399190112,9.002609533074205,9.021237324096761,9.056330238338473,9.263552848051713,8.835116350537612
ENSG00000109107,ALDOC,230,7.596860638661058,8.437792374527412,7.6619128431653785,8.346250333105608,8.1753547749505735,8.055936723721565
ENSG00000109111,SUPT6H,6830,9.264945006118802,9.053544333386016,9.238464600309806,8.91952782382663,9.231572863061999,9.262048882060107
ENSG00000109118,PHF12,57649,7.596860638661058,7.712685240932674,7.799019675838831,7.537101168805607,7.5653890222856175,7.824715575460885
ENSG00000109133,TMEM33,55161,8.104377498565869,7.96620742704796,8.07913235195883,8.142657106045133,8.359405738832972,7.851083972801316
ENSG00000109171,SLAIN2,57606,7.097809421796623,7.220557000511981,7.405241035672879,7.520381024218646,7.274339724008317,7.345320762677124
ENSG00000109180,OCIAD1,54940,8.609024738175497,8.616542443920709,8.542383601827533,8.62998626046209,8.83560021990699,8.534454158702511
ENSG00000109189,USP46,64854,6.021100815538292,6.330716384117058,6.316484384017129,6.237040011433169,6.167854628814147,6.077683694991946
ENSG00000109220,CHIC2,26511,6.274877751810829,6.759253300194476,6.461765460160166,6.500022702571252,6.230421735621243,6.61369377855445
ENSG00000109255,NMU,10874,8.205847494595213,8.141465821936697,7.982314908955375,7.784915067745096,8.154874748453986,7.9599320780168705
ENSG00000109265,CRACD,57482,6.907432675315123,6.878337947919044,7.088455599895941,7.1778553478912706,7.166207901719197,7.185369309946783
ENSG00000109320,NFKB1,4790,7.044641673693688,6.963830557705366,7.003226001285298,6.813905029195198,6.812800322593024,6.970615251841939
ENSG00000109323,MANBA,4126,7.148915937865667,7.332449149862126,7.405241035672879,7.213488683748948,7.312742895207637,7.0721285258740325
ENSG00000109332,UBE2D3,7323,7.746921297571942,7.56240916943062,7.447994521518929,7.807882495348597,7.554862817413664,7.668376941673576
ENSG00000109381,ELF2,1998,7.37019505277609,7.296175751966059,7.50971532695558,7.607294587931749,7.63690383083913,7.280971138409917
ENSG00000109390,NDUFC1,4717,8.975558053583738,8.733176630123326,8.913840144250575,8.733153647566903,9.09956412965652,8.860980742156533
ENSG00000109445,ZNF330,27309,7.7661822582686355,8.095788398671571,7.714926014265215,7.958882257593769,7.778738473186415,7.856876651921793
ENSG00000109458,GAB1,2549,6.883076420579349,6.612051502414226,7.115679469411389,6.775079589067807,7.063793376537326,6.8047727815700085
ENSG00000109466,KLHL2,11275,5.438157034088422,5.681504465026186,5.8712512527107,5.7396133288932,5.670639268824355,5.659328633564878
ENSG00000109475,RPL34,6164,10.931726220329917,10.662176579620585,10.778549212154973,10.813019147047749,10.633699083291868,10.393174420341962
ENSG00000109501,WFS1,7466,7.3270005026696685,7.402203281137796,7.405241035672879,7.439536859108962,7.6953884224971745,7.473171871932184
ENSG00000109519,GRPEL1,80273,8.991770105685083,9.457234975715048,8.68014127877001,9.222220739622255,9.185569493248458,9.21499260632751
ENSG00000109534,GAR1,54433,9.306536360245037,9.794254541393371,9.927145546762754,9.415774174269018,9.285522555793301,9.127853634873844
ENSG00000109536,FRG1,2483,7.38709467228811,7.140403647235545,7.938689919657838,7.301926620262034,7.362304637094341,7.276569943417046
ENSG00000109572,CLCN3,1182,7.226803667273142,7.949136841801924,7.831285626850829,7.843861695685191,7.6269115014512,7.565344624412826
ENSG00000109586,GALNT7,51809,7.727389862239345,7.628823051947593,7.8471432154010445,7.520381024218646,7.6953884224971745,7.583059815936141
ENSG00000109606,DHX15,1665,10.421045144056961,10.082681603439866,10.412200993545296,10.144097563753245,10.339388558158292,10.212545498544914
ENSG00000109670,FBXW7,55294,5.8485719891489225,5.979391594587668,5.279931108494664,5.971048221101132,6.1012692085116464,5.733451079216538
ENSG00000109674,NEIL3,55247,7.108190017478864,6.963830557705366,7.060657071071436,7.008565209474656,7.123283821455072,6.726464192047289
ENSG00000109680,TBC1D19,55296,5.994492971708769,5.826979020904427,5.451764401342137,6.18910501872794,6.372594162274214,6.028556434174928
ENSG00000109685,NSD2,7468,8.871313915807626,8.794433565197444,9.159240727623182,9.00630203311614,9.07091675926903,9.090732872123132
ENSG00000109689,STIM2,57620,8.313548674590063,8.644855133466802,8.522968015756462,8.77288258429559,8.663694434853674,8.472266435503316
