ensembl_gene_id,external_gene_name,entrezgene_id,lfc.SLX.12465.A011,lfc.SLX.12465.A012,lfc.SLX.13199.A006,lfc.SLX.13199.A007,lfc.SLX.13199.A009,lfc.SLX.13199.A010,lfc.SLX.14296.A002,lfc.SLX.14296.A003
ENSG00000003756,RBM5,10181,-0.14696424090552718,-0.3645601310748319,-0.13333748174282256,-0.14610092553995457,0.010347424849030062,-0.09557741479989446,-0.212203132427625,-0.11482784169953142
ENSG00000003987,MTMR7,9108,0.4253023851015971,1.40652149190971,0.7732893354844448,3.298768117819476,-3.298768117819476,-3.298768117819476,-0.3691023347391629,-0.11024190101261366
ENSG00000003989,SLC7A2,6542,0,0,0,0,0,0,0.7724005684960923,0
ENSG00000004059,ARF5,381,0.33008396885222346,0.22927860707976322,0.31222308640779595,0.043605488690985794,0.19713175781837577,0.14149918660893768,-0.0767512792626075,0.06077096642578361
ENSG00000004139,SARM1,23098,0.7054391796292991,0.9873522690189942,-0.07213580414626009,0.20925927235943576,-0.2587075990151666,-0.1049080535619753,0.3650098502494581,0.3390667510950429
ENSG00000004142,POLDIP2,26073,0.08157469255925776,-0.05000006944302626,-0.09798299522313592,-0.27244276622621655,0.1096277912099044,-0.0700694301778757,0.010514025727774268,0.04314458062306237
ENSG00000004399,PLXND1,23129,0.8559475347757179,1.3468531958003678,2.4012946050478012,1.6458998774474425,1.900130680768081,1.1474982099043247,0.3038878260587232,1.0296053198395416
ENSG00000004455,AK2,204,-0.13817341324633503,-0.18320464850028095,-0.39611557855448254,-0.4866914140228715,-0.0456923367690969,-0.1495546963651595,-0.027792718347201983,-0.01854524025737092
ENSG00000004468,CD38,952,-0.6581094943691124,-0.043893867736326087,0.2295932618600336,0.258646090644163,-0.20389976099337837,-0.10481799890752797,-0.38134383858653464,-0.1976732271669821
ENSG00000004478,FKBP4,2288,-0.15389309580686472,-0.15063185811453828,-0.10469293206902108,0.04058261643978156,-0.25246472807202913,-0.19865304252053662,0.004028845830468697,-0.07807061827063144
ENSG00000004487,KDM1A,23028,0.12114820710066354,0.13147461371860203,-0.03557625497715655,-0.17777096183278118,0.050097661732875665,0.024956612745139495,-0.020966025210281458,-0.07801539009005509
ENSG00000004534,RBM6,10180,-0.15441164218641923,-0.3022544883492806,0.11751479860967251,0.05504388682432371,0.009439202311948947,0.15201121269426032,-0.07756846193981737,-0.2511820972661081
ENSG00000004660,CAMKK1,84254,-0.8945110915044228,-0.4077529770278727,1.2938344995153153,0.6379951409509537,0.13235558735691288,-0.012541604097267012,1.174562376935079,-1.2953841274588458
ENSG00000004700,RECQL,5965,-0.20648496264460547,0.027038721348965566,-0.08375555433143234,-0.0525177977771385,-0.18223226183877905,0.07967127880145775,0.18801542569030616,-0.018511903138739072
ENSG00000004766,VPS50,55610,-0.15194528950151653,-0.21287421267064843,0.11239830901519188,0.04223798072591567,0.17674674260168732,0.09801265692262895,-0.09138376655845093,-0.08378642082337517
ENSG00000004776,HSPB6,126393,0,1.2649586328498958,1.6450037354854816,0,1.2026577042144473,0,0,0
ENSG00000004777,ARHGAP33,115703,0.7230999447502278,0.7437478656844032,0.18044743205520852,0.049033030965841995,0.2679454035276567,-0.1461206816444296,-0.04807164731161251,-0.23329453135648315
ENSG00000004779,NDUFAB1,4706,-0.3525035737301483,0.1640578814513063,-0.12022070031713916,-0.21934194301704402,-0.28908382546963907,0.30283323274927376,-0.18433608877804808,-0.22747551868834393
ENSG00000004799,PDK4,5166,0,0,0,0,0,0,0,0
ENSG00000004809,SLC22A16,85413,0,0,0,0,0,0,0,0
ENSG00000004838,ZMYND10,51364,1.1185260193390052,-0.6891962077218312,1.9398467445065959,1.980725930296414,0.31349734837725873,0.9237026751593695,-0.4763836153301837,-0.3329204883692105
ENSG00000004846,ABCB5,340273,0,0,0,0,0,0,0,0
ENSG00000004848,ARX,170302,1.6964644824773842,2.7252640524268466,0,0.9871792733123781,1.64660793242994,0.21284941872169472,1.6435463227309424,0
ENSG00000004864,SLC25A13,10165,0.4637625732991957,0.04707946273821584,-0.0879373705583788,-0.16585606108105289,0.3045989603707717,-0.08734130187238698,0.3985939677950405,0.26583165740604997
ENSG00000004866,ST7,7982,0.11305454676169724,0.10229786764958959,-0.01365518706230695,0.14859421923997296,0.24752169402164448,0.01581092408444107,-0.013807455619705422,0.21847014418268884
ENSG00000004866,ST7,93655,0.11305454676169724,0.10229786764958959,-0.01365518706230695,0.14859421923997296,0.24752169402164448,0.01581092408444107,-0.013807455619705422,0.21847014418268884
ENSG00000004897,CDC27,996,-0.19356333150737193,-0.23060616779464738,0.2868825507334005,0.18098589159605183,0.04438593602051455,0.20027387270736519,0.31237556366075125,0.24692511443636178
ENSG00000004939,SLC4A1,6521,0,0,0,0,0,0,0,0
ENSG00000004948,CALCR,799,0,0,0,0,0,0,0,0
ENSG00000004961,HCCS,3052,-0.03029190553253791,-0.19611256845730907,-0.16646500860895408,0.09529972172927259,-0.2685320045702042,-0.29799561957185894,-0.022715483374783574,0.09451509204836661
ENSG00000004975,DVL2,1856,0.604550928740883,0.24399660940167323,-0.22676694832574462,-0.3520262225717481,0.2129079281366124,-0.036705427761274834,0.3062470777411779,0.33061702585117914
ENSG00000005001,PRSS22,64063,0,0,0,0,0,0,0,0
ENSG00000005007,UPF1,5976,-0.06020210062933806,-0.04382687997608414,-0.22550612951582316,-0.20050525482939463,-0.21547319626309402,-0.2475382387205176,-0.16363823604153183,-0.2560951050835918
ENSG00000005020,SKAP2,8935,0.010705693127071925,-0.27878609224459616,0.17596962953108353,0.2436287826978294,-0.07990637679954204,-0.37555197781663807,-0.13898755833615084,-0.017610243341962928
ENSG00000005022,SLC25A5,292,0.06510693972221127,-0.043530504339285514,0.018544634313979458,0.007970248438734728,0.059503517556768415,-0.0037603567684492134,-0.02412629827672852,-0.03239102881640754
ENSG00000005059,MCUB,55013,0.16545599466761374,-0.005999255953696547,0.18694768015063268,0.1357293534286672,0.18513933463029453,0.013906294274036668,0.13838585931373792,0.3458794281846842
ENSG00000005073,HOXA11,3207,-1.6111520354214879,-1.6111520354214879,0.7732893354844448,1.980725930296414,-1.980725930296414,-1.980725930296414,0,0
ENSG00000005075,POLR2J,5439,0.020344932865906884,-0.2818706009216321,0.7188426077604655,0.8740461277822913,-0.07875913470310802,-0.06205901477824316,-0.3600669723577363,-0.40298899561382573
ENSG00000005100,DHX33,56919,0.6049796037123247,-0.3350177263814764,0.12361576859269086,0.15571616940664867,0.26594321367960916,-0.14033783785358978,0.4170869792902465,0.2787124796613565
ENSG00000005102,MEOX1,4222,0,0,0,0,0,0,0,0
ENSG00000005108,THSD7A,221981,1.624859149187646,0.1076382498748294,1.2938344995153153,0.6379951409509537,-0.008255976456706726,0.9673301138626922,-0.32895963073773116,-0.6313023976661944
ENSG00000005156,LIG3,3980,-0.1382785960717534,-0.5644734619214518,0.02682789925768425,0.07630447231855086,-0.35661646904414646,-0.3279850599789622,-0.42082578748697763,-0.3168954408505691
ENSG00000005175,RPAP3,79657,-0.282447573332151,-0.2764389419854876,-0.02254634343659312,0.1834395275683498,-0.201531380244365,-0.03046693793903721,0.23023212679418492,0.09979309687379967
ENSG00000005187,ACSM3,6296,-0.20130687507917955,-0.9011284050757471,0.34261842446881907,0.20365868049431146,-0.4188319691141018,-0.3521172245408817,0.0767608540092084,0.0340303304036631
ENSG00000005189,REXO5,81691,0.35032398949472654,0.3746858452562867,-0.34134927657532366,-0.27444635387862437,-0.10669324081495901,-0.32933962600447675,-8.705432228417465e-6,-0.08103728740209348
ENSG00000005194,CIAPIN1,57019,-0.03336703117300743,-0.16336324155899362,6.263202976537485e-4,0.0915488993922775,-0.3457468117010212,-0.20961626654860233,0.06440885509802108,0.132855920840786
ENSG00000005206,SPPL2B,56928,0.5565638244063678,0.3735621729215701,0.12395648501783896,-0.07688374110031582,-0.0523705892399704,-0.41676882843726837,0.02307331974100002,0.200162543741353
ENSG00000005238,FAM214B,80256,1.2158976024442505,1.5322864408291283,0.7814250958375117,0.34935150972918017,0.7703756005748748,0.9495876716127727,0.47419540743092625,0.5728232664376147
ENSG00000005243,COPZ2,51226,0.2522614049158194,0.25466358520098575,-0.4262743581065904,-0.41685325361789216,1.3009309017742883,0.3613170056591559,0.28020648528101333,0.30004783136415547
ENSG00000005249,PRKAR2B,5577,0.3838821743460077,-0.41691492563017896,-0.023951287211426475,-0.17726524075217043,0.11225629832900452,-0.19764267057429663,0.24386882102101382,0.2365364386122586
ENSG00000005302,MSL3,10943,-0.32640002083935116,-0.24258359191174605,0.08557865862720249,0.0028476361547280504,-0.18013163551186118,0.001694930287643004,-0.20878485496304044,-0.1766651376154531
ENSG00000005339,CREBBP,1387,-0.3121036687715115,0.03955810611633659,0.14592041064627637,0.4706848102406038,-0.4697542536703221,-0.2785938270827977,-0.39029404015083813,-0.3560897213019558
ENSG00000005379,TSPOAP1,9256,2.3372916182166596,0.7809886780508748,-0.1749529007857964,-0.45246758998305747,-0.21324740000039277,-0.2178046718902431,1.0911538858863592,0.7629275849082129
ENSG00000005381,MPO,4353,0,0,0,0,0,0,0,0
ENSG00000005421,PON1,5444,0,1.928429594830186,0,0,0,0,0,0
ENSG00000005436,GCFC2,6936,-0.3713544984322912,-0.11039067379251932,0.070358312353477,0.1919149188335485,-0.12927432652504578,0.13663056505048843,-0.1301395076200329,-0.1584584769445314
ENSG00000005448,WDR54,84058,0.04179563464582081,0.2634020979448408,0.4230450151097678,0.15567853907718998,-0.11781090723330934,-0.09251861577797094,-0.05018846573464941,-0.07278595768366891
ENSG00000005469,CROT,54677,0.14899443433369886,-0.487427410513277,0.32555158495200853,0.13154414600837594,0.24410957891601903,0.11318591961104385,0.6307317226986635,0.4807957452581775
ENSG00000005471,ABCB4,5244,1.344348493619489,1.656424746209439,-0.2749075367766016,0.08796981602493759,0.3944157993309778,-0.14280867546966736,-1.3000856310307796,0.1186562572563461
ENSG00000005483,KMT2E,55904,-0.06094464347353501,-0.07152278815093105,0.3496914022150168,0.6937257833203265,-0.049560923747160146,-0.023272223925717483,0.014320675878680689,0.18399410066999167
ENSG00000005486,RHBDD2,57414,0.8039063804507283,0.4739635971125722,0.1152860197676997,0.28786850931227015,-0.11706765728064639,-0.034192841133648955,0.39937849347375476,0.3621100237913737
ENSG00000005513,SOX8,30812,2.1249635319722473,1.983198791932487,-1.6240597376911257,0.31895917812184793,0.648687858922969,0.7981003174604231,1.5847056459940774,0.10549368825295513
ENSG00000005700,IBTK,25998,0.1004149943333914,-0.1007568653599975,0.25429427197659216,0.46443997859951125,-0.19193356258328897,-0.2713512075353677,0.3804731086323656,0.2275086180535446
ENSG00000005801,ZNF195,7748,-0.4552742165420085,-0.31511225365413686,0.27471044171635484,0.20611479500073848,0.09851572748903159,0.14609095615255718,0.12720571377595036,0.30139525708257686
ENSG00000005812,FBXL3,26224,0.18750958618574387,-0.07971144145385978,0.06610260454310257,0.07735730081015824,-0.1911039211528589,-0.3607050245855685,0.1927961985182982,0.28924144662748574
ENSG00000005844,ITGAL,3683,-0.11209335737838799,-0.3030525178514125,-1.9722568616842295e-4,-0.09194671771128782,-0.017474177551376258,-0.31387157186629544,0.057918658919620114,0.034356098690354386
ENSG00000005882,PDK2,5164,-0.17422352644543793,0.4536819402073604,-0.22827851130032517,-0.3029151576055078,0.1888488000671611,0.46620789047520717,0.017588596853352456,-0.11461523742500734
ENSG00000005884,ITGA3,3675,0.17343184763604924,0.029667565195746093,0.34148825834892627,0.19844746319466644,0.3604801808676692,0.06281247761209396,0.5049963665151553,0.36053685321758877
ENSG00000005889,ZFX,7543,-0.4480739479720004,-0.12892768681423128,-0.23623045594548486,0.19275465283681115,-0.25634913935640036,-0.14774624468062392,-0.09664703225237403,-0.015028599348354987
ENSG00000005893,LAMP2,3920,0.18295659983652435,0.23746425889313372,0.29847980479300595,0.37137974620129377,-0.16275465124397748,-0.3216427638033874,0.2812894435520583,0.3513051664780704
ENSG00000005961,ITGA2B,3674,-1.0196865870162308,-1.0196865870162308,-1.7656496961556574,-0.9710962772965199,0.2814622672012399,-1.5678427543435822,-0.41929735323339345,-0.5379231193713669
ENSG00000005981,ASB4,51666,0,0,0,0,0,0,0,1.7870094496919156
ENSG00000006007,GDE1,51573,0.4767991944414831,0.1331702511459376,0.09120213959816503,-0.17959592362001509,0.3136081951228604,-0.05648594696731024,0.24530473625943827,0.49550960544841693
ENSG00000006015,REX1BD,55049,0.17253367859746938,0.6012191276482266,-0.4551890285531357,-0.5131163794543632,-0.1348559841210033,0.09044720155993069,0.19624626595832417,-0.19247902237245818
ENSG00000006016,CRLF1,9244,1.6964644824773842,0,0,0,0,0,0,0
ENSG00000006025,OSBPL7,114881,0.1564003581432445,0.4358736320237382,0.2920661757819554,0.1473710787632676,0.16719597928257723,-0.06764601578760665,0.03782633613089903,-0.16978914279113333
ENSG00000006042,TMEM98,26022,-1.2688750241058546,0.3719650872551634,-0.625806282827404,-0.8296180925739185,1.828310636141351,0.6491597797016351,2.391948525894337,2.8333900527491083
ENSG00000006047,YBX2,51087,-1.0196865870162308,-1.0196865870162308,0,0,0,0,0,0
ENSG00000006059,KRT33A,3883,0,0,0,0,0,0,0,0
ENSG00000006062,MAP3K14,9020,0.16775087997566906,-0.48483691784735683,-0.18318033746097928,0.11423640774541699,-0.12023848983645635,-0.01092412671885068,-0.24238032928736786,-0.1073521681294416
ENSG00000006071,ABCC8,6833,0,0,0,0,0,0,0,0
ENSG00000006116,CACNG3,10368,0,0,0,0,0,0,0,0
ENSG00000006118,TMEM132A,54972,1.1152200695305203,1.40652149190971,-1.127345443193227,-0.7261700920220431,1.2872626621867278,0.6108677003606453,-0.32567429281525095,-2.717622818709588
ENSG00000006125,AP2B1,163,0.3163398180053232,-0.22217618468542888,0.14646953422395192,-0.041182492639601165,0.26151489094629987,0.09703591813176082,0.18673153128568387,-0.018723087845030406
ENSG00000006128,TAC1,6863,0,0,0,0,0,0,0,0
ENSG00000006194,ZNF263,10127,0.20430250302690212,0.02618008020052187,0.04088073545755755,0.09808615970465873,-0.10649332944543488,-0.11333023717564927,0.2506202837301821,0.32433158160375797
ENSG00000006210,CX3CL1,6376,0,0,0,0,0,0,0,0
ENSG00000006282,SPATA20,64847,-0.1705165242340252,0.27119641069355804,0.06933400416719326,-0.161602723591459,0.2749298793346,-0.015835822604900684,0.3800108110250422,0.3193609754954032
ENSG00000006283,CACNA1G,8913,0.08531244705589636,0.31727755940869806,1.4369066550465186,0.8413195350643594,-1.980725930296414,-1.2593784714458085,-0.4763836153301837,-2.119929938061126
ENSG00000006327,TNFRSF12A,51330,0.11037290420723878,1.0044429727875652,-1.1722865797717725,-0.49501810704985827,-0.04875603135418993,0.24334680522622554,0.12501988610009107,-0.6625002832305524
ENSG00000006377,DLX6,1750,0,0,0,0,0,0,0,0
ENSG00000006432,MAP3K9,4293,0.25884028928607883,0.23650422236173974,0.8038919199901544,1.0019395401154618,0.0019970627667218466,0.21818027945137075,0.03572788503272317,-7.972760046914829e-5
ENSG00000006451,RALA,5898,0.14459895904243503,-0.20873997677924727,-0.006307081269111947,0.08676522939487263,0.00645387197799252,0.17243616251355398,0.20084478295085795,0.12357491570533519
ENSG00000006453,BAIAP2L1,55971,-0.019095846328856858,0.3931664608598249,0.11265492439217883,0.6178314407545349,-0.6576388235396617,-0.2611951239660204,-0.030864998675148136,0.31963640845624663
ENSG00000006459,KDM7A,80853,1.165808142298034,0.8458994926619372,-0.960471338961451,0.5956531727871974,-0.1503933647140956,-1.0633863089665905,-0.6417442058746365,-0.4678446674418355
ENSG00000006468,ETV1,2115,0,0,0,0,0,1.5588375456819965,0,0
ENSG00000006530,AGK,55750,-0.5171997431844471,-0.2617357820613577,0.11040800346327373,0.07922653342267516,-0.018261885139454037,0.06274567105378459,-0.5515888370265998,-0.33011805240599834
ENSG00000006534,ALDH3B1,221,-2.617625802552017,-0.23645054781373842,2.3936834451731417,2.30135988534892,-2.30135988534892,0.16879908397884202,-0.7793601785233961,-1.563497213245966
ENSG00000006555,TTC22,55001,-0.29599617424536895,0.01608007834458114,-0.2954059747606115,-0.8995490422612882,0.8548725401616863,0.42916720275595033,0.8140989572083486,0.26376577446055416
ENSG00000006576,PHTF2,57157,0.8053469952486463,0.05423710852619834,0.5423906430365779,0.6285775503530857,0.17703848254915577,-0.06615403071658221,0.5248052069090043,0.7187367612491986
ENSG00000006606,CCL26,10344,0,0,0,0,0,0,0,0
ENSG00000006607,FARP2,9855,0.3605795064777828,0.33167582727466627,0.06426813484072813,-0.08914707186694137,-0.08661100319247339,0.329584653376946,-0.003634342266028767,-0.15570261629002236
ENSG00000006611,USH1C,10083,0,0,0,0,0,0,0,0
ENSG00000006625,GGCT,79017,0.05397477353037239,0.2334474897684249,0.04534572755834709,-0.06228692309341888,0.22751532858415047,0.4346392781389987,0.20567600600686653,0.15811695950890048
ENSG00000006634,DBF4,10926,-0.13920706210315714,-0.5703155280851817,-0.07269783294563581,-0.024492708037129773,0.045830566678976226,0.16724672054684397,-0.04802241877235325,0.09341453668652377
ENSG00000006638,TBXA2R,6915,0,0,0,0,1.8493050215448221,1.2000286920340728,0,0
ENSG00000006652,IFRD1,3475,-0.5767921926987736,-0.4683232846733585,-0.4157825148268124,-0.3420745307161219,0.1739278437928835,0.24888837625798566,-0.385290284547807,-0.1992552577755795
ENSG00000006659,LGALS14,56891,0,0,0,0.9871792733123781,-0.9871792733123781,-0.9871792733123781,0,0
ENSG00000006695,COX10,1352,0.4411390631463181,-0.172605332809888,-0.05786983799694845,-0.4776067658136425,0.24387430522534537,0.4542659551171466,0.27239938459644897,0.20253579213457407
ENSG00000006704,GTF2IRD1,9569,0.19409442711179814,0.23067398155895358,0.1459630857173595,0.18190587605230224,-0.04571275210556269,0.20643144326709617,-0.24156975260758262,-0.19753526391192366
ENSG00000006712,PAF1,54623,-0.40984800953922473,-0.24210297301962314,-0.14052767638970387,0.11577185992860173,-0.31045858046062413,-0.1583921975895528,-0.20470794248826785,-0.27580995584975554
ENSG00000006715,VPS41,27072,-0.01893308157154472,-0.20850971310193422,-0.49033613058973025,-0.1846984398058087,-0.13264905024119855,-0.3280241345366246,0.09316753975672576,-0.037314622006780596
ENSG00000006740,ARHGAP44,9912,-0.0018221101894111413,0.3361232626610624,0.5580732473118681,0.7561208674371755,0.12660185791322665,-0.37131363898303604,0.1253452342167698,0.22525142374217832
ENSG00000006744,ELAC2,60528,-0.26836284056056314,-0.21274877681159232,-0.3520281813443784,-0.17280058204186766,-0.3229033629702194,-0.25646832662983776,-0.24159194744373025,-0.3202516690802302
ENSG00000006747,SCIN,85477,-2.353298965171683,-1.0883403323217873,0,0,0,0,0,0
ENSG00000006756,ARSD,414,0,0,0,0,0,0,0,0
ENSG00000006757,PNPLA4,8228,-0.6331798397887098,0.12933155178211386,0.2027499268074724,0.4365141934482928,0.15334260673365918,0.19517540288473167,-0.3170557390254478,-0.030708333906739327
ENSG00000006788,MYH13,8735,0,0,0,0,0,0,0,0
ENSG00000006831,ADIPOR2,79602,0.036120547452345164,-0.1945181845640711,0.18695414136998245,0.02785448491425413,0.20843772059455645,3.280525751794272e-4,0.05566969327367488,0.07577045856600861
ENSG00000006837,CDKL3,51265,-1.0937463198812125,-1.3407452080795697,-0.5966151623654588,-1.1656441628405023,-0.008592924574015726,1.0147017384500021,-0.06794439111092476,-0.30971183080253795
ENSG00000007001,UPP2,151531,0,0,0,0,0,0,0,0
ENSG00000007038,PRSS21,10942,0,0,0,0,0,0,0,0
ENSG00000007047,MARK4,57787,0.2784456196668046,0.38906805660916355,0.10174965621030019,0.06600457725319409,0.09291065185291991,-0.03776076987239385,-0.06474810358178473,-0.2962659634559124
ENSG00000007062,PROM1,8842,0,0,0,0,0,0,-1.6920487248349891,-1.6920487248349891
ENSG00000007080,CCDC124,115098,-0.2869734026958337,-0.14053041810945466,-0.1894451219242992,-0.156548273396238,-0.20929585645335713,0.04415383177772192,-0.08634393338389046,-0.0795337785173924
ENSG00000007129,CEACAM21,90273,1.7067217724330646,2.12748736088767,1.8917279081336797,1.5242952793531455,0.5473116787699803,0.943001659296935,0.5235652368769608,0.5085448231859608
ENSG00000007168,PAFAH1B1,5048,-0.20580859471444768,-0.28094334547991195,-0.03286171811407357,-0.17372510699713928,-0.11118593753266737,-0.034583100098698694,0.04508053801512091,0.14674024026366972
ENSG00000007171,NOS2,4843,0,0,0,0,0,0,0,0
ENSG00000007174,DNAH9,1770,0,0,0,0,0,1.2000286920340728,0,0
ENSG00000007202,KIAA0100,9703,0.05933648115578727,0.04819243192176614,0.08199947388672157,0.06650809165056337,0.018870989949970607,-0.32861678131138206,0.04814276868894396,0.08142984876820591
ENSG00000007216,SLC13A2,9058,1.6964644824773842,0,0,0,0,0,0,0
ENSG00000007237,GAS7,8522,0,0,0,0.9871792733123781,-0.9871792733123781,-0.9871792733123781,0,0
ENSG00000007255,TRAPPC6A,79090,-0.24400849253578905,1.1703081548317824,0.44315098727635416,0.6703241266521669,-0.48142762455572896,0.171686088124277,0.026494219299033617,0.2775859508260794
