,SLX.13194.A002,SLX.13194.A003,SLX.13194.A004,SLX.13194.A005,SLX.13194.A006,SLX.13194.A008,SLX.13194.A009,SLX.13194.A010,SLX.13194.A011,SLX.13194.A012
ENSG00000163975,614.315631456457,653.029515919432,2463.06308647423,501.935507427971,261.33928113439,1374.18526035386,2835.03140049113,934.235507917756,418.356599894191,421.353098344025
ENSG00000228109,147.089658236053,101.466737533298,424.065106869384,59.2026495940684,83.1961380589694,291.09841161623,481.626956067991,173.394110269535,78.536257019848,84.270619668805
ENSG00000075711,4847.46947216169,5052.52318691449,5783.55096437204,4583.05728705386,6296.58455049691,3919.79068055647,5322.52516791047,5365.50136907326,5074.65045359018,5396.12867945914
ENSG00000161267,359.792840489169,379.849837945168,363.65035191813,383.530208239835,385.898470883694,508.92032651527,353.010666663471,434.232664080173,367.00597030429,331.464437363966
ENSG00000214135,651.809073751922,632.215826169012,902.735857637018,580.443368846193,709.282329553586,587.215761363774,745.700826866634,694.323829484476,539.181610693957,634.838668171664
ENSG00000145016,5770.38497481928,6606.61202161253,6525.95535694611,7668.03013655347,9392.23294177585,5497.74482904169,7874.32708003207,7006.76630938317,7984.26774491205,10755.7400903951
ENSG00000122068,11885.4212076623,12261.8649742163,12895.0647154611,12050.3132206361,14710.675326732,9744.77027575985,11791.6508732783,12846.1119280723,12727.4045751204,11775.4145883877
ENSG00000186001,3048.50526971585,3750.8003404403,3547.04320896501,2857.17134997461,4358.16153719076,2813.6167164148,3554.73531779728,4086.71980583543,3280.39904321365,3997.23639295698
ENSG00000234136,116.806493305101,90.1926555851539,92.9457768480842,79.7948755398314,145.240715594472,64.2424080808231,90.3050542627483,135.277301546491,98.17032127481,140.451032781342
ENSG00000114473,385.749839001414,302.665738454026,381.077685077145,248.393725470765,202.114911668683,475.795334848596,363.956733846834,280.270652375327,369.271439256785,297.756189496444
ENSG00000182899,21077.8038196791,19116.506798688,21569.2293398085,19850.9058117155,21129.4688935867,21603.5172924293,19166.5636380694,18669.7623902284,21290.1220592363,20960.9121322874
ENSG00000185621,521.303053454247,587.986735449369,508.878128243261,622.914834859329,416.920759651445,538.030167676893,473.417405680469,787.747380276252,559.570831266417,382.026809165249
ENSG00000250312,237.939153028909,294.860604797619,295.102841492667,360.363954050851,400.469545910971,226.856003535407,257.232578809041,254.859446559964,376.823002431771,412.926036377144
ENSG00000131127,571.774995005834,57.2376468136554,401.990484867964,637.071990197041,856.873218539554,412.556714394036,384.480609815641,84.4548899157651,649.434433048743,977.539188158137
ENSG00000251595,252.359707757934,186.455970680847,198.67159801278,281.85609263263,305.992575572819,245.927968434401,218.921343667269,190.584043615222,330.003310746861,283.71108621831
ENSG00000182903,1842.22586663292,1100.52384555346,1230.36972102651,1722.02489471442,1595.76773282599,1469.54508484883,1193.12132298661,1213.75877188675,1739.88015551663,1508.44409207161
ENSG00000174227,791.688454623462,939.217749987709,960.826968167071,740.033119925855,861.103530644248,725.738453788048,788.116837202167,834.085461468972,633.576150381274,884.841506522452
ENSG00000169020,1555.97785526178,936.616038768906,1060.74367827876,796.661741276703,1191.06787481033,1112.19668989925,659.500547797647,741.409299083531,1381.93606102233,952.258002257496
ENSG00000215375,367.724145590133,331.284561860854,205.642531276386,108.109186215255,232.667165758135,287.083261111178,311.962914725858,469.359919177881,332.268779699357,140.451032781342
ENSG00000185619,1310.1073971319,1594.84897712594,1352.36105313963,1166.03479417883,1188.24766674053,1251.72316994979,1496.87468732495,1333.34091690022,1144.06182101029,1286.53146027709
ENSG00000249592,192.514405632481,241.959143348634,248.629953068625,146.719609863561,178.14314307542,167.632533585898,250.391286819439,226.458687119264,131.397199244746,202.249487205132
ENSG00000178950,1597.79746397595,1800.38416341134,1927.46304738715,2057.93558045468,1660.63251843129,1597.02611338421,2153.63871832676,1834.83853755047,1626.60670789185,2019.68585139569
ENSG00000127419,514.813803826186,574.110942282422,562.32194993091,505.796549792802,363.336806325329,677.556647727431,756.646894049997,553.067420687311,418.356599894191,469.106449489681
ENSG00000145214,395.12319957528,418.008269154271,370.621285181736,639.646018440261,645.827647983186,472.783971969807,489.836506455514,481.318133679228,558.06051863142,814.615990131781
ENSG00000127415,90.1284670564051,158.704384346954,183.567909274966,146.719609863561,128.789501853998,175.662834596001,251.759545217359,217.490026243254,95.9048523223144,294.947168840817
ENSG00000127418,121.132659723808,233.286772619292,177.758798221961,258.689838443647,126.439328462501,183.693135606104,258.600837206961,374.441591573437,178.216890929655,314.610313430205
ENSG00000159674,87.2443561106001,158.704384346954,121.991332113111,57.9156354724582,67.6849936750937,204.772675757624,317.43594831754,271.301991499316,67.20891225737,224.721652450147
ENSG00000280927,834.229091074086,760.566912963269,966.636079220076,797.948755398313,999.76376074253,945.567943939615,981.041271308948,982.815754329479,820.099760803413,1334.28481142275
ENSG00000159692,3224.43603740995,3388.29524395381,3985.05018236161,3799.26568699326,4047.93864951324,3875.62402500091,4128.03558652594,3869.22977959218,3563.5826622756,4648.92918506241
ENSG00000196810,518.418942508442,578.447127647093,593.691149617138,620.340806616108,589.423486587274,611.306664394082,711.494366918623,657.7017975741,626.779743523787,820.234031443035
ENSG00000090316,2021.04074527283,2520.19093394671,2602.48175174636,2316.62541889833,2315.86085998046,2234.43125606113,2397.18871315659,2050.08639857472,1886.38048111135,2575.8719412098
ENSG00000163945,671.276822636105,712.001636878956,626.222171513967,767.060416479669,866.27391210554,744.810418687043,626.662346247557,760.84139764822,829.916792930894,1025.29253930379
ENSG00000163950,7639.2888677009,7785.18720373007,8905.36724425707,6480.11610230727,6483.65835246002,8803.21748232529,9253.53154513586,7602.43486923153,5969.51068982595,6143.32817385588
ENSG00000168936,1643.94323910883,1463.89617911288,1950.69949159917,1667.9703016068,1677.55376685007,2205.32141489951,2034.60023770768,1946.19941009427,1414.40778267476,2191.03611138893
ENSG00000013810,6777.66072264166,6629.16018550882,7276.49250499439,6202.12105203947,7479.66183577615,5793.86217878923,6662.05013947457,5573.27534603416,5411.45017119453,6477.60163187547
ENSG00000168924,4309.58278076907,4115.90714814558,4533.43026576531,4854.61726671361,4806.10458560995,4222.93454368786,4857.31731261752,4112.13101165079,4174.50412313192,4516.90521424795
ENSG00000109685,8262.97785973122,7450.43369357748,7648.27561238673,9683.49425099502,10758.1537169135,7279.46786565827,7914.00657357176,7594.21359676185,10230.8577894702,9460.78156815117
ENSG00000185049,1152.92335058553,1503.78908446786,1394.18665272126,1325.62454525849,1322.20755005582,1478.57917348519,1412.04266665388,1489.54509382407,990.765088558083,1553.38842256164
ENSG00000130997,150.694796918309,156.102673128151,162.655109484147,138.9975251339,203.054981025281,150.568143939429,240.813478033996,140.50902039083,134.41782451474,140.451032781342
ENSG00000214367,1102.45140903395,920.138534383157,1001.49074553811,1043.76845262586,1411.04410425438,906.420226515363,1111.02581911139,955.162383295114,1089.69056615039,983.157229469391
ENSG00000123933,1643.22221137238,3117.71727719835,2902.23188208143,2666.6932599763,3383.77964907639,2593.78722626323,3415.17296120939,2952.93159342644,2442.93068710777,4221.95804540713
ENSG00000063978,1777.33337035231,1870.63036631901,1899.57931433272,1805.68081261909,1813.39378887855,1657.25337095998,1848.5170955905,1626.31717218323,1813.13031831399,1803.39126091243
ENSG00000125386,855.859923167623,936.616038768906,960.826968167071,1253.55175444832,1379.08174613003,768.901321717351,974.199979319346,1052.32287611856,1084.4044719279,1500.01703010473
ENSG00000168884,587.637605207761,715.470585170692,630.869460356372,935.659266410603,784.957912759767,625.359691161762,634.871896635079,672.649565700784,809.527572358434,1036.5286219263
ENSG00000087266,327.346592348863,470.042493530322,232.364442120211,416.992575401699,266.979697273981,484.829423484962,384.480609815641,513.455835151599,342.085811826838,505.62371801283
ENSG00000087274,2046.99774378507,2315.52298473424,2661.73468448701,2148.0265689674,2639.71475332865,2059.77220909139,2629.79264080306,2276.54508569399,2245.83488824065,2351.15028875966
ENSG00000109736,445.595141126867,627.879640804341,721.491592783254,733.598049317804,589.423486587274,693.617249747637,815.482005160576,682.365614983129,592.797709236353,800.570886853647
ENSG00000249673,888.306171307929,974.77446997801,896.926746584013,1000.00997249111,1052.40764471205,936.533855303249,807.272454773053,868.465328160346,872.205546710812,901.695630456213
ENSG00000087269,4229.54870202298,4714.30072847016,4477.66279965646,4701.462586242,4810.80493239295,3767.21496136452,3900.90469247114,4069.52987248974,4052.92395601466,4387.69026408911
ENSG00000125388,108.154160467686,71.9806770535363,120.829509902509,108.109186215255,80.845964667473,130.492391414172,95.7780878544301,117.33997979447,140.459075054728,154.496136059476
ENSG00000197386,7721.48602965634,7773.91312178192,8345.36893874736,7006.50487804584,10074.2532599881,6613.95666944599,8113.77229966815,9131.59154859131,7214.76345738104,9789.43698485951
ENSG00000163956,899.842615091148,1157.76149236712,1143.23305523144,867.447517965263,1079.19962137511,928.503554293146,1286.1628940452,1105.38745296829,792.914133373466,1044.95568389318
ENSG00000132406,217.750376408275,242.826380421568,232.364442120211,203.348231214409,224.676576227047,223.844640656618,177.873591729656,298.207974127348,228.812364202057,213.485569827639
ENSG00000145220,2807.68200574113,3001.50750942517,2609.45268500996,2710.45174011105,2380.72564558576,2123.01082954595,2041.44152969728,2282.52419294466,2093.29331210595,2182.60904942205
ENSG00000168826,183.862072795066,237.622957983963,190.538842538573,212.35733006568,198.354634242289,231.874941666721,225.762635656871,294.471032095677,172.930796707165,269.665982940176
ENSG00000168824,4158.88798385076,992.986448509628,3340.23885547803,1494.22339518942,690.480942421616,3888.67326414232,3333.07745733417,1369.21556040426,1252.04917441258,853.942279310557
ENSG00000168818,873.885616578904,743.222171504586,802.819147525327,684.691512696617,696.591393239506,689.602099242585,664.973581389329,632.290591758737,669.068497303705,558.99511046974
ENSG00000247708,196.840572051189,165.642280930427,231.202619909609,234.236570133053,183.783559215011,231.874941666721,227.130894054791,207.773976960909,241.650021599532,143.260053436968
ENSG00000163132,49.7509138151356,133.554509231863,128.962265376717,132.562454525849,67.2149589967945,105.3977007576,164.191007750452,177.878440707541,104.966728132297,134.832991470088
ENSG00000173040,267.50129022341,340.82416966313,212.613464539993,321.753530402546,350.645870011249,314.185527020275,320.17246511338,378.178533605108,306.593464904407,547.759027847232
ENSG00000072840,414.590948459463,604.464239835118,637.840393619978,531.536832225006,568.271926063808,481.818060606173,756.646894049997,706.282043985823,558.815674948919,755.626556363618
ENSG00000109501,387.912922210768,471.77696767619,573.94017203692,438.871815469072,393.419025736482,522.97335328295,558.249426351535,585.205122159682,487.830981104056,519.668821290964
ENSG00000013288,503.998387779417,631.348589096078,636.678571409377,583.017397089413,788.248155507862,659.4884704547,680.024423766453,715.250704861834,576.939426568884,1000.01135340315
ENSG00000179010,8923.43926632055,9195.31468432103,7846.94721039951,7490.42218777127,7647.93425060729,8741.98643712326,7656.77399476272,8062.8261275334,7211.74283211105,6491.64673515361
ENSG00000170846,121.132659723808,51.1669873031162,365.973996339332,102.961129728815,326.204066739688,173.655259343475,313.331173123778,44.8433043800523,117.804385529772,278.093044907056
ENSG00000178988,1142.82896227522,1463.89617911288,1257.09163187034,1229.09848613772,1535.60329400369,1153.35198257603,1013.87947285904,1319.14053717987,1255.82495600007,1331.47579076712
ENSG00000186222,299.226510627265,503.864739374754,493.774439505447,375.808123510173,421.621106434438,425.605953535453,524.042966403524,423.02183798516,319.431122301882,460.6793875228
ENSG00000170871,1049.81638427301,770.106520765545,1051.44910059395,1069.50873505806,1081.0797600883,877.31038535374,912.628351412926,977.58403548514,1166.71651053524,929.785837012481
ENSG00000132405,1607.17082454982,1961.6902589771,1630.03656147328,2068.23169342756,1878.25857448385,1830.90863030346,1966.18731781166,2009.72742463268,1916.58673381129,2154.51884286578
ENSG00000245748,869.559450160196,1163.83215187766,927.13412405964,1118.41527167925,1096.59090447218,1093.12472500026,1199.96261497622,1106.88222978096,1051.17759395797,1233.16006782018
ENSG00000173011,1057.74768937397,947.890120717051,1040.99270069854,1436.30775971696,1224.44033696958,1113.20047752551,1127.44491988643,997.016134049829,1309.44105454247,1294.95852224397
ENSG00000109519,1503.34283050084,1677.23649905469,1558.00358441601,1481.35325397332,1336.3085904048,1372.17768510133,1361.41710593083,1315.4035951482,1323.78902457494,1365.18403863464
ENSG00000163995,145.647602763151,96.2633150956932,151.036887378137,106.822172093645,179.083212432019,134.507541919223,188.819658913019,132.287747921154,148.765794547212,241.575776383908
ENSG00000125089,2491.87185717549,1895.7802414341,3538.91045349081,1702.71968289027,3166.15359302383,2436.19256893996,3352.23307490505,2534.39408587929,1477.08575702714,2365.19539203779
ENSG00000087008,418.19608714172,354.699962830077,386.886796130151,303.735332700003,274.03021744847,544.052893434471,519.938191209763,472.349472803217,360.209563446803,337.08247867522
ENSG00000155275,336.719952922729,346.894829173669,378.754040655943,459.464041414835,391.538887023285,304.147650757647,414.58229456989,307.924023409692,376.067846114272,387.644850476503
ENSG00000071127,6469.78187917698,5996.9443593398,8396.48911601381,7019.37501926194,6420.20367088962,6274.67645176914,7476.16388623723,6038.89832318037,5929.48740499853,6126.47404992212
ENSG00000178163,917.868308502429,809.132189047583,720.329770572653,729.737006952974,848.882629008467,729.7536042931,758.015152447918,834.085461468972,905.432424680748,1078.6639317607
ENSG00000205940,162.231240701529,99.7322633874299,126.638620955515,151.867666350002,115.158496183319,95.3598244949718,87.5685374669075,120.329533419807,128.376573974752,84.270619668805
ENSG00000157869,495.346054942002,579.314364720027,489.127150663043,617.766778372888,627.966330207814,560.113495454676,532.252516791047,514.950611964267,629.800368793781,657.310833416679
ENSG00000038219,4018.28757524276,3366.61431713046,2975.4266813493,3243.27558645766,3589.65483817146,3282.38553787956,3311.18532296744,4023.93917970336,4003.83879537725,4162.96861163896
ENSG00000137449,137.716297662187,108.404634116772,77.8420881102705,102.961129728815,118.448738931414,122.462090404069,134.089322996202,178.625829113875,172.930796707165,219.103611138893
ENSG00000118564,861.628145059233,814.335611485188,830.702880579753,709.144781007211,859.69342660935,894.374775000209,956.41262014638,1006.73218333217,893.349923600771,926.976816356854
ENSG00000237765,276.874650797276,215.074794087675,219.584397803599,194.339132363138,280.610702944659,213.806764393989,223.02611886103,218.984803055922,221.260801027072,261.238920973295
ENSG00000004468,5255.57117099309,3318.91627811908,3957.16644930719,2476.21516997799,4352.99115572946,5216.68429368809,4565.87827386047,5051.59823841289,3334.77029807355,5188.26115094276
ENSG00000169762,966.898194581114,902.793792924474,888.793991109805,1338.49468647459,1398.3531679403,1016.83686540428,859.26627389403,1026.9116703032,1327.56480616243,1280.91341896584
ENSG00000151552,829.902924655378,844.688909037884,934.105057323246,976.843718302129,934.428940458933,872.291447222426,886.631441852438,828.853742624633,944.700553190672,983.157229469391
ENSG00000002549,2370.01816971523,1896.64747850704,2056.42531276386,2604.91658213901,1985.42648113608,1927.27224242469,1528.34463047712,1458.90216916437,2195.23941496825,1533.72527797225
ENSG00000118579,2427.70038863133,2135.13767356393,1892.60838106911,2424.73460511358,2662.74645256532,1962.40480934389,2234.36596380406,1943.95724487527,2291.14426729057,2109.57451237575
ENSG00000047662,268.943345696313,220.27821652528,199.833420223381,293.439219727122,306.462610251119,266.003720959658,261.337354002802,254.11205815363,240.139708964535,258.429900317669
ENSG00000163257,3866.871750588,2473.36013200826,2641.98370690679,3119.72223078308,3270.50129160626,3280.37796262703,2594.21792245713,2370.7160248921,3654.95657669293,2415.75776383908
ENSG00000109805,6683.927116903,4585.08240460297,4568.28493208334,4834.02504076785,5109.27695311298,4330.33981969798,3735.34542632277,3596.43301128019,4635.14947680603,3056.21447332199
ENSG00000178177,1686.48387555945,1440.48077814366,1483.64696293754,1626.78584971527,1790.36208964189,1277.82164823262,1265.6390180764,1356.50995749658,1636.42374001933,1514.06213338286
ENSG00000163138,285.526983634691,300.064027235224,202.157064644583,280.56907851102,269.799905343776,262.99235808087,214.816568473507,272.04937990565,321.696591254378,244.384797039534
ENSG00000109606,10085.73597748,9176.23546871648,9731.42283599442,8527.75556978907,9722.19728594193,7859.6571136382,9326.04924022565,8309.46430162369,8034.86321818445,8146.15990131781
ENSG00000109618,614.315631456457,555.03172667787,465.890706451022,621.627820737718,666.039139150054,498.882450252642,476.153922476309,600.152890286366,678.885529431186,533.713924569098
ENSG00000281028,1155.08643379489,1074.50673336544,1152.52763291624,885.465715667806,1176.96683446135,1066.02245909116,1310.79154520777,1180.87368200804,999.826964368065,963.494084880003
ENSG00000038210,2701.6909284828,2261.75428621232,2517.66873037248,1868.74450457799,2682.48790905389,2498.42740176826,2568.22101289665,2612.12248013805,2373.45630589791,2235.98044187896
ENSG00000168228,359.071812752718,389.389445747444,329.957507810699,302.448318578393,319.153546565199,294.109774495018,280.492971573688,326.608733568047,341.33065550934,272.475003595803
ENSG00000053900,1235.84154027743,1023.33974606232,1104.8929222816,1142.86853998984,1135.13374809272,962.632333586084,1071.3463255717,1032.89077755387,1180.30932425022,1044.95568389318
ENSG00000091490,9484.39884527962,9184.90783944582,9070.34599816242,10327.0013118001,8288.12148245088,10117.1754851034,11003.5340360761,10485.8593408689,10945.2356658238,10890.5730818652
ENSG00000250317,550.144162912297,498.661316937149,477.508928557033,505.796549792802,535.839533261159,520.965778030425,593.824144697466,690.586887452805,560.325987583916,581.467275714754
ENSG00000168214,2359.20275366846,1961.6902589771,1811.28082632704,2220.09935977757,2089.77417971852,2065.79493484897,2215.21034623318,2089.69798411044,2436.13428025029,1752.82888911114
ENSG00000109680,193.956461105384,168.243992149229,185.891553696168,163.450793444493,160.281825300048,184.696923232366,192.924434106781,168.162391425196,165.37923353218,185.395363271371
ENSG00000109689,5642.76306546741,4420.30736074548,5523.3027891974,5607.52052785557,5891.88469248125,5988.59697828423,5916.34931260794,4936.50042383742,6211.91586774298,5882.08925288259
ENSG00000047365,838.555257492793,463.104596946848,600.662082880744,671.821371480515,689.540873065017,633.389992171865,673.183131776851,479.075968460225,780.076475975991,634.838668171664
ENSG00000169299,1862.41464325355,1588.7783176154,1893.77020327972,1826.27303856485,1787.07184689379,1568.92005984885,1617.28142634195,1544.8518358928,1856.92938472891,1500.01703010473
ENSG00000065882,11522.7442562273,10691.2986351325,8820.55422288319,11889.4364554349,15413.8472054677,13945.6214916699,9741.99979319346,12302.013168261,13881.2834282581,17359.7476517738
ENSG00000174123,2128.47387800406,1943.47828044548,4263.88751290586,2619.07373747672,4126.90447546752,1938.31390631358,3788.70750384167,2475.35040177889,2534.3046015251,3292.17220839465
ENSG00000174125,368.445173326584,352.098251611274,507.71630603266,326.901586888986,583.783070447683,226.856003535407,462.471338497105,387.894582887452,379.088471384266,573.040213747874
ENSG00000174130,803.224898406682,519.475006687569,970.121545851879,610.044693643227,796.23874503895,453.712007070813,935.888744177574,694.323829484476,724.950064798597,688.210060628574
ENSG00000121895,705.165126249313,738.018749066981,731.947992678663,844.28126377628,867.213981462138,760.871020707249,881.158408260756,708.524209204826,1103.28337986537,969.112126191257
ENSG00000109790,1607.89185228627,1625.20227467864,1420.90856356509,2252.27471281782,2180.02083795198,1447.46175707105,1417.51570024556,1487.30292860507,2689.8668029298,2165.75492548829
ENSG00000249207,207.655988097957,188.190444826715,168.464220537153,193.052118241527,206.345223773376,142.537842929326,164.191007750452,169.657168237864,208.423143629597,160.114177370729
ENSG00000157796,955.361750797894,1257.49375575455,1282.65172050356,1162.173751814,1525.2625310811,1098.14366313157,1444.88086820397,1358.75212271558,1202.20885745767,1615.18687698543
ENSG00000035928,5197.88895207699,5346.51655463917,5350.19127981785,4745.22106637674,5729.2526937897,5188.57824015273,5552.3925787611,5174.91732545803,5141.85936584755,5151.74388241961
ENSG00000163682,589.800688417115,460.502885728046,482.156217399437,611.331707764837,627.966330207814,418.579440151613,369.429767438516,310.913577035029,561.081143901414,522.477841946591
ENSG00000121897,703.723070776411,431.016825248284,483.318039610038,760.625345871618,600.234284188157,574.166522222356,414.58229456989,416.295342328152,690.968030511163,412.926036377144
ENSG00000109814,979.155666100785,1034.61382801047,1187.38229923428,852.003348505941,1210.8093312989,1028.88231691943,1317.63283719737,1136.77776603433,1144.06182101029,957.87604356875
ENSG00000163683,6414.98377120669,991.251974363759,1325.6391422958,4301.20119442123,3654.04958909846,6400.149905052,2015.44462013679,2572.51089460233,4645.72166525101,3662.96293493739
ENSG00000078140,4606.64620818698,3651.06807705287,3440.15556558972,4312.78432151572,4610.57015943746,3300.45371515229,3335.81397413001,3636.79198522224,4608.71900569358,3410.15107593097
ENSG00000121892,9707.9174435795,7701.06520765545,7967.77672030202,10599.8483055815,10033.8302776543,7722.13820884019,7431.01135910585,7969.40257674162,12126.3001463915,9328.75759733671
ENSG00000078177,2246.00139904562,1674.63478783589,2034.35069076244,2019.32515680638,2340.30266325202,1898.16240126307,2220.68337982486,2429.01232058617,2797.85415633209,2452.27503236222
ENSG00000168421,4087.50623794208,2511.51856321736,2611.77632943117,3482.66021307716,3357.92774176993,3919.79068055647,2698.20556069909,2322.13577848037,3464.6571846833,3044.97839069949
ENSG00000163694,333.835841976924,303.53297552696,418.255995816379,96.5260591207637,94.9470050164509,342.291580555636,381.7440930198,417.79011914082,80.0465696548451,78.6525783575513
ENSG00000163697,692.907654729642,379.849837945168,528.629105823479,512.231620400853,478.965337186948,828.12479166686,472.049147282548,599.405501880032,577.694582886382,457.870366867174
ENSG00000154277,20940.8085497534,23267.1034297509,20280.768508252,20150.7801020506,19818.5421758101,20537.4948333381,16970.5089094071,19353.6227820242,17944.7795727178,18320.4327159982
ENSG00000109133,2212.11309543241,2024.99856530129,1848.45913706627,2010.31605795511,1933.25263184486,1593.01096287916,1684.32608784005,1584.46342142851,1905.25938904881,1460.69074092595
ENSG00000014824,3226.5991206193,2449.94473103904,2765.13686123051,2674.41534470596,2752.52307612048,3016.3818169199,2531.27803615279,2666.68183380044,2982.11229780173,2629.24333366671
ENSG00000188848,54.7981079702943,1562.76120542738,1022.40354532893,90.0909885127128,7.99058953108745,18.0681772727315,961.885653738062,1591.93730549186,85.3326638773349,28.0902065562683
ENSG00000124406,1302.89711976739,1368.50010109012,1275.68078723996,1495.51040931103,1524.32246172451,1389.2420747478,1551.60502324177,1660.6970388746,1740.63531183413,1890.47090123686
ENSG00000151806,1735.51376163814,1607.85753321996,1613.77105052486,1460.76102802756,1652.6419289002,1448.46554469731,1604.96710076066,1707.78250847366,1776.12765875656,1682.60337272047
ENSG00000163281,1044.0481623814,911.466163653815,886.470346688603,1033.47233965298,1023.26549465749,764.8861712123,976.936496115187,944.698945606435,1110.07978672285,918.549754389974
ENSG00000169019,1315.87561902351,911.466163653815,1173.44043270706,1091.38797512544,1119.15256903054,1083.08684873763,907.155317821245,1064.28109061991,1243.74245492009,679.782998661693
ENSG00000145246,460.015695855892,622.676218366736,464.728884240421,446.593900198733,649.117890731281,467.765033838493,550.039875964013,671.154788888116,578.449739203881,910.122692423094
ENSG00000259959,141.321436344443,75.449625345273,101.078532322292,106.822172093645,198.354634242289,110.416638888915,145.035390179565,113.603037762799,122.335323434763,160.114177370729
ENSG00000170448,552.30724612165,691.187947128536,849.29203594937,577.869340602972,700.3516706659,472.783971969807,685.497457358135,750.377959959541,553.529580726429,654.501812761052
ENSG00000135605,245.149430393422,117.944241919047,147.551420746334,314.031445672885,173.912830970727,305.15143838391,216.184826871428,133.035136327488,434.21488256166,278.093044907056
ENSG00000109171,1512.7161910747,1251.42309624401,1310.53545355799,1756.7742759979,1762.16000894393,1247.70801944474,1379.20446510379,1257.10729945413,1803.31328618651,1401.70130715779
ENSG00000075539,3118.44496015162,2665.01952512671,2467.71037531664,2692.4335424085,2942.41708615338,1819.86696641457,2751.56763821798,2696.57737005381,2936.80291875182,3188.23844413645
ENSG00000109180,2829.31283783467,2582.63200319797,2942.89565945247,2436.31773220808,2731.84155027531,2505.4539151521,2648.94825837395,2665.93444539411,2413.47959072533,2485.98328022975
ENSG00000145247,1073.6102995759,1184.64584162808,1063.06732269996,981.99177478857,983.782581680355,1221.6095411619,997.460372083993,1052.32287611856,1020.97134125802,1112.37217962823
ENSG00000109184,728.959041552204,642.622671044222,823.731947316146,728.449992831364,751.11541592222,721.723303282997,796.32638758969,816.895528123286,749.115066958551,587.085317026008
ENSG00000163069,555.191357067455,692.05518420147,785.391814366312,590.739481819074,610.575047110741,578.181672727408,790.853353998008,651.722690323426,592.042552918854,404.498974410264
ENSG00000109189,568.890884060029,536.819748146253,468.214350872224,652.516159656363,630.786538277609,425.605953535453,394.058418601084,413.305788702815,734.767096926078,592.703358337262
ENSG00000226950,4774.64567078012,3484.55855904951,3982.72653794041,5508.42044049158,3693.0624673973,4953.69193560722,3360.44262529257,2776.54792953157,4814.87668037068,3794.98690575185
ENSG00000184178,683.534294155776,749.292831015125,707.549726256041,639.646018440261,701.291740022499,573.162734596094,548.671617566092,563.53085837599,580.715208156376,654.501812761052
ENSG00000145216,2487.54569075678,2302.51442864023,2415.42837583959,2122.28628653519,2378.37547219427,1988.50328762673,2305.51540049592,2186.85847693388,2246.59004455815,1735.97476517738
ENSG00000282278,1163.7387666323,994.720922655496,1099.0838112286,993.574901883061,1035.48639629327,876.306597727478,1123.34014469267,972.3523166408,1092.71119142039,808.997948820528
ENSG00000072201,591.242743890017,504.731976447688,591.367505195936,501.935507427971,577.672619629793,587.215761363774,558.249426351535,505.981951088257,546.733173868942,331.464437363966
ENSG00000109220,434.779725080098,386.787734528641,298.588308124471,380.956179996614,389.188713631789,551.079406818311,340.696341082187,355.009493008747,478.013948976575,426.971139655278
ENSG00000128039,257.406901913093,284.453759922409,313.691996862284,351.35485519958,280.610702944659,276.041597222287,254.4960620132,335.577394444058,333.023936016856,325.846396052712
ENSG00000134851,2357.03967045911,2750.8759953472,2712.85486175346,2290.88513646613,2733.72168898851,2389.01455050561,2618.8465736197,2687.6087091778,2287.36848570307,2660.14256087861
ENSG00000134852,622.967964293872,608.800425199789,635.516749198776,480.056267360598,612.455185823938,464.753670959705,585.614594309944,622.574542476392,499.158325866534,674.16495735044
ENSG00000090989,1245.93592858774,1080.57739287598,1102.5692778604,1100.39707397671,952.290258234304,978.692935606289,1137.02272867188,1070.26019787058,1104.03853618286,848.324237999303
ENSG00000174799,1071.44721636654,842.954434892016,860.91025805538,891.900786275857,1146.8846150502,679.564222979957,801.799421181372,832.590684656304,953.007272683156,721.918308496096
ENSG00000157426,371.329284272389,406.734187206127,419.41781802698,400.261391820767,406.109962050562,370.397634090996,565.090718341137,462.633423520873,375.312689796774,457.870366867174
ENSG00000128059,2762.97828608115,2907.84590554828,2646.6309957492,2462.05801464028,2811.74744558618,2492.40467601068,2726.93898705542,2788.50614403292,2546.38710260507,2219.1263179452
ENSG00000128050,13503.4074482588,16224.2711604525,15445.2644677304,12463.444753673,15921.9546927092,11595.7546585886,13789.3081342421,14905.9143759294,12087.0320178816,14761.403545319
ENSG00000174780,6159.0189247665,5532.97252532002,6413.25860251781,5786.41549075938,6155.57414700713,5125.33961969817,5529.13218599645,5704.06831714265,6009.53397465337,6196.69956631279
ENSG00000084093,1736.23478937459,1089.24976360532,1082.81830028018,1906.06791410468,1772.03073718822,1350.09435732355,1365.52188112459,1358.75212271558,2102.35518791593,1466.30878223721
ENSG00000084092,1381.48914304058,1580.973183959,1848.45913706627,1518.67666350002,1643.24123533422,1581.96929899027,1830.72973641753,1681.62391425196,1544.29466928451,1778.11007501178
ENSG00000047315,8650.89078194199,7141.69729561291,7120.80832877385,7370.72987446152,7471.20121156677,6820.73692045614,6789.29817048117,6615.13478446405,7803.0302287124,6868.0555030076
ENSG00000163453,505.44044325232,466.573545238585,397.34319602556,407.983476550428,362.86677164703,465.757458585967,346.169374673869,398.358020576131,402.498317226721,359.554643920234
ENSG00000145241,794.572565569267,653.029515919432,673.856882148611,764.486388236449,962.160986478589,708.67406414158,712.862625316544,763.830951273557,925.06648893571,789.33480423114
